,return,VaR_RM,VaR_GN,VaR_HS,VaR_EVT
850,-0.404585852,0,0,0,0
851,0.269905697,0,0,0,0
852,-2.179922834,0,0,0,0
853,0.549451932,0,0,0,0
854,0.682596507,0,0,0,0
855,2.020270732,0,0,0,0
856,4.178153401,0,0,0,0
857,-0.512821637,0,0,0,0
858,0.89571936,0,0,0,0
859,-1.540466919,0,0,0,0
860,1.157569196,0,0,0,0
861,0,0,0,0,0
862,2.774452863,0,0,0,0
863,-2.010117932,0,0,0,0
864,-0.126984144,0,0,0,0
865,2.012646553,0,0,0,0
866,3.186544119,0,0,0,0
867,-0.241546011,0,0,0,0
868,-1.953664091,0,0,0,0
869,0.981602974,0,0,0,0
870,1.4545711,0,0,0,0
871,-0.603502133,0,0,0,0
872,0.843886865,0,0,0,0
873,0.119976019,0,0,0,0
874,3.880557442,0,0,0,0
875,-1.043487729,0,0,0,0
876,-4.774176289,0,0,0,0
877,-1.230027808,0,0,0,0
878,0.493828164,0,0,0,0
879,0.368777308,0,0,0,0
880,0.733499621,0,0,0,0
881,1.330933137,0,0,0,0
882,1.194757342,0,0,0,0
883,0.945633524,0,0,0,0
884,0.936775,0,0,0,0
885,-1.17234637,0,0,0,0
886,0,0,0,0,0
887,-0.47281412,0,0,0,0
888,1.5285424,0,0,0,0
889,3.214972641,0,0,0,0
890,0.338409798,0,0,0,0
891,2.77641376,0,0,0,0
892,-0.549150199,0,0,0,0
893,-0.662985854,0,0,0,0
894,-2.355689413,0,0,0,0
895,1.352895494,0,0,0,0
896,0.780818245,0,0,0,0
897,-2.588777095,0,0,0,0
898,0.227790531,0,0,0,0
899,0.793205292,0,0,0,0
900,1.456608387,0,0,0,0
901,0.885941564,0,0,0,0
902,0.878161516,0,0,0,0
903,0.762115828,0,0,0,0
904,2.358094259,0,0,0,0
905,-1.709443336,0,0,0,0
906,-0.215749814,0,0,0,0
907,-2.515168123,0,0,0,0
908,-1.900560281,0,0,0,0
909,1.233891145,0,0,0,0
910,-1.799823612,0,0,0,0
911,-2.528870395,0,0,0,0
912,0.116346726,0,0,0,0
913,-0.583092031,0,0,0,0
914,0.931322215,0,0,0,0
915,2.517295392,0,0,0,0
916,9.582365863,0,0,0,0
917,1.629363949,0,0,0,0
918,-2.144033124,0,0,0,0
919,1.332669646,0,0,0,0
920,-4.371143309,0,0,0,0
921,0.952892335,0,0,0,0
922,0.525487284,0,0,0,0
923,-2.763193866,0,0,0,0
924,1.39114068,0,0,0,0
925,-1.606890494,0,0,0,0
926,4.950984754,0,0,0,0
927,-0.722024797,0,0,0,0
928,0.310077768,0,0,0,0
929,-1.98026273,0,0,0,0
930,-1.912916991,0,0,0,0
931,0.32137146,0,0,0,0
932,-0.214132844,0,0,0,0
933,3.682688643,0,0,0,0
934,2.348244705,0,0,0,0
935,2.392935715,0,0,0,0
936,-2.493894835,0,0,0,0
937,-0.506330196,0,0,0,0
938,1.311163514,0,0,0,0
939,-2.845720481,0,0,0,0
940,2.141846283,0,0,0,0
941,0.804024432,0,0,0,0
942,0.996024171,0,0,0,0
943,-1.800048602,0,0,0,0
944,4.150793479,0,0,0,0
945,-3.246719014,0,0,0,0
946,2.955880224,0,0,0,0
947,1.637012965,0,0,0,0
948,1.422499093,0,0,0,0
949,-0.18850147,0,0,0,0
950,-1.043157871,0,0,0,0
951,-0.3820444,0,0,0,0
952,0.952388151,0,0,0,0
953,-2.495331008,0,0,0,0
954,-5.698693137,0,0,0,0
955,-1.974090081,0,0,0,0
956,4.111576039,0,0,0,0
957,0.60241146,0,0,0,0
958,0.399600931,0,0,0,0
959,-0.499751165,0,0,0,0
960,-7.272154353,0,0,0,0
961,0.644470544,0,0,0,0
962,2.849797074,0,0,0,0
963,-0.626306849,0,0,0,0
964,4.002586618,0,0,0,0
965,1.2000144,0,0,0,0
966,-1.502281633,0,0,0,0
967,-4.120047178,0,0,0,0
968,return,VaR_RM,VaR_GN,VaR_HS,VaR_EVT
969,-1.663240005,4.183263711,4.435430931,3.784614249,3.644315038
970,2.279891496,4.248500047,4.467124627,3.784614249,3.644315038
971,1.222011133,4.023937693,4.313719199,3.784614249,3.644315038
972,-5.299941551,4.022140382,4.111258313,3.784614249,3.644315038
973,1.483078031,4.319779608,5.238385815,3.784614249,3.797579802
974,2.594852387,4.20003338,4.316414109,3.676384069,3.481210548
975,9.568268866,4.205472646,4.688131303,3.478611609,3.242324121
976,-2.355266667,4.488476472,7.183515628,3.478611609,3.242324121
977,9.539683867,4.544995158,5.50641457,3.478611609,3.242324121
978,0.948691893,4.807881734,8.406965336,3.478611609,3.242324121
979,-1.035384573,4.796898314,6.330734733,3.478611609,3.188281391
980,-1.046217041,4.75930162,6.795536501,3.478611609,3.188281391
981,-2.484599859,4.724848413,5.885757772,3.478611609,3.188281391
982,-2.179922834,4.823950823,5.977894857,3.478611609,3.190734794
983,0.458086005,4.894551792,5.527426071,3.478611609,3.190734794
984,-0.733948249,4.898557925,5.181574464,3.478611609,3.190734794
985,-1.111122543,4.940928741,4.881291349,3.478611609,3.190734794
986,1.478770015,4.99273955,4.650969692,3.478611609,3.190734794
987,-2.03899557,4.88541024,4.413944113,3.478611609,3.190734794
988,1.579224645,4.939687215,4.402048987,3.478611609,3.190734794
989,0.184162115,4.937966127,4.144843001,3.478611609,3.190734794
990,3.702454494,4.828051275,3.932142863,3.478611609,3.190734794
991,1.058210933,4.841385838,4.396521793,3.478611609,3.190734794
992,2.59754864,4.838107519,3.904927458,3.478611609,3.190734794
993,1.694955831,4.831773585,4.17550076,3.478611609,3.190734794
994,0.251783599,4.74770717,3.876541035,3.246719014,2.842439316
995,5.146092493,4.747764941,3.772762473,3.246719014,2.842439316
996,-1.040425552,4.631745349,4.766576769,3.246719014,2.842439316
997,0.160771739,4.688589339,4.050365053,3.246719014,2.842439316
998,-1.619468592,4.709625866,4.135266507,3.246719014,2.842439316
999,4.000533461,4.783940943,3.967010468,2.845720481,2.912055914
1000,5.493371882,4.770257133,4.472866624,2.845720481,2.912055914
1001,1.10743103,4.761294758,5.09141493,2.845720481,2.912055914
1002,1.167896486,4.72917192,4.412019432,2.845720481,2.912055914
1003,1.869213301,4.726032653,4.458645573,2.845720481,2.912055914
1004,-0.786561081,4.598590057,4.207600563,2.845720481,2.912055914
1005,-2.544666566,4.297135119,4.086547,2.845720481,2.912055914
1006,2.75979752,4.326812045,4.252235209,2.845720481,2.691309548
1007,3.103210925,4.313871497,4.159162345,2.845720481,2.932473277
1008,0.069420343,4.294819551,4.268663207,2.845720481,2.932473277
1009,0.622623942,4.303177017,3.931090453,2.845720481,2.932473277
1010,2.182897044,4.272575812,3.857811271,2.845720481,2.932473277
1011,4.936836598,3.725574631,3.837039987,2.845720481,2.932473277
1012,-0.515133142,3.729123815,4.623200503,2.845720481,2.932473277
1013,-2.021588246,3.789561451,3.971457211,2.845720481,2.932473277
1014,0.85274377,3.853372103,4.313255162,2.845720481,2.932473277
1015,-2.245801124,3.861419062,3.829646759,2.845720481,2.932473277
1016,1.918682742,3.983398536,4.130575279,2.845720481,2.932473277
1017,1.237397749,3.890862268,3.838828925,2.845720481,2.932473277
1018,-2.423964076,3.637671157,3.768272505,2.845720481,2.932473277
1019,-0.199137138,3.78475004,3.981956581,2.845720481,2.867948187
1020,3.268264743,3.724329403,3.625669011,2.845720481,2.867948187
1021,9.560244928,3.725882375,4.028903197,2.845720481,2.867948187
1022,2.482089904,3.965348317,6.79142757,2.845720481,2.867948187
1023,3.91329977,3.589967588,5.03192324,2.845720481,2.867948187
1024,5.389407609,3.579759334,5.987465368,2.845720481,2.867948187
1025,0.051934564,3.605620602,5.830439323,2.845720481,2.867948187
1026,-0.886576863,3.413273932,5.396426992,2.845720481,2.867948187
1027,-1.424450358,3.335003818,5.207326381,2.845720481,2.917263356
1028,-5.347700701,3.147285137,4.92903192,2.845720481,2.97032771
1029,9.510632699,3.522888706,5.908848408,2.845720481,3.027441186
1030,1.517479802,3.7206759,7.620692074,2.845720481,3.027441186
1031,-0.654749254,3.64459635,5.914921191,2.845720481,3.027441186
1032,9.535611563,3.551437525,6.345410493,2.845720481,3.027441186
1033,6.0597601,3.631459259,8.040004282,2.845720481,3.035154952
1034,9.519226223,3.628062655,7.180337503,2.845720481,3.035154952
1035,-9.605731419,3.716870898,9.088658828,2.845720481,3.035154952
1036,9.53101798,4.449249337,10.03156339,3.246719014,3.076671636
1037,-2.702268524,4.565264592,10.43024097,3.246719014,3.076671636
1038,-1.174358573,4.60175455,9.058783118,3.246719014,2.941859811
1039,-9.576462198,4.691132825,8.744004685,3.246719014,2.941859811
1040,1.931231103,5.386923723,10.37496851,3.676384069,3.245780885
1041,-1.482240576,5.402573478,8.164057584,3.676384069,3.245780885
1042,1.727158651,5.485286831,8.349835996,3.676384069,3.245780885
1043,2.559907958,5.496987301,7.216984114,3.246719014,2.91537423
1044,2.029807711,5.485120978,7.054955082,3.246719014,2.91537423
1045,2.172491266,5.446450129,6.346971657,3.246719014,2.91537423
1046,-2.35958206,5.451255597,6.065780962,3.246719014,2.91537423
1047,-4.69659863,5.509260829,5.781066783,3.246719014,2.91537423
1048,-0.936659547,5.740804208,6.305474661,4.120047178,3.345405518
1049,2.446305943,5.713920481,5.293765485,4.120047178,3.345405518
1050,4.489296222,5.720315641,5.368578019,4.120047178,3.345405518
1051,0.874171658,5.71022871,5.507277182,4.120047178,3.345405518
1052,4.959694114,5.715198271,4.868319685,4.120047178,3.345405518
1053,1.127016697,5.695043695,5.702529237,4.120047178,3.345405518
1054,0.601634819,5.708289215,4.715395214,4.120047178,3.345405518
1055,8.772520385,5.666173102,4.815751197,4.120047178,3.345405518
1056,-4.004093606,5.593920825,7.088380834,4.120047178,3.345405518
1057,2.819609479,5.833297613,6.009654321,4.120047178,3.697373655
1058,3.512175426,5.835478105,6.280661707,4.120047178,3.697373655
1059,-1.329635716,5.777747046,5.773070822,4.120047178,3.697373655
1060,-2.846699779,5.842234879,5.58979959,4.120047178,3.697373655
1061,0.928593893,6.004538705,5.537758175,4.120047178,3.737476131
1062,-3.402297721,6.033291574,4.971115296,4.120047178,3.737476131
1063,0.272851465,6.158044115,5.390457709,4.120047178,3.848269463
1064,2.953234757,6.077666045,4.59523762,4.120047178,3.848269463
1065,4.272494467,6.046891151,4.916362191,4.120047178,3.848269463
1066,-1.232746748,5.903906435,5.001264811,4.120047178,3.848269463
1067,2.61728743,5.989584495,4.634595482,4.120047178,3.848269463
1068,-5.436819248,5.968548933,4.70896222,4.120047178,3.848269463
1069,-3.719900104,6.144538432,5.723978292,4.371143309,4.105253772
1070,-3.626617798,6.296174028,5.275774201,4.371143309,4.191991523
1071,-5.498831033,6.49784486,5.584308936,4.371143309,4.241119613
1072,-3.980117173,6.673841552,6.154887127,4.69659863,4.438559382
1073,2.620237239,6.869687995,5.832953764,4.69659863,4.507882035
1074,-5.954761579,6.870449728,5.521774868,4.69659863,4.507882035
1075,3.268264743,7.158629021,6.653436859,4.774176289,4.726872178
1076,9.540909666,7.123846727,5.643374197,4.774176289,4.726872178
1077,9.522025579,7.195104143,8.223272699,4.69659863,4.593889535
1078,9.514666088,7.223459887,8.426691464,4.69659863,4.593889535
1079,9.508715635,7.034403252,9.537086149,4.69659863,4.593889535
1080,9.564807472,7.034335374,9.872849094,4.69659863,4.593889535
1081,9.53101798,7.100424192,10.44713526,4.69659863,4.593889535
1082,1.523955126,7.093559535,10.71150011,4.69659863,4.593889535
1083,9.514517692,7.044231401,9.301364208,4.69659863,4.593889535
1084,0.493828164,7.116758005,10.87456167,4.69659863,4.593889535
1085,-4.020642048,7.083694115,8.654855837,4.69659863,4.593889535
1086,0.819418389,6.672174374,9.54132091,4.69659863,4.674496774
1087,4.300416928,6.612614303,7.720531408,4.69659863,4.674496774
1088,-5.946023684,6.451053871,8.042384102,4.69659863,4.674496774
1089,9.548420887,6.705301822,8.343332568,5.299941551,4.808336759
1090,2.858971165,6.135028697,9.54727576,5.299941551,4.808336759
1091,9.510517775,6.121591641,7.756630557,5.299941551,4.808336759
1092,9.526358257,6.075702719,9.985620608,5.299941551,4.808336759
1093,-1.313339703,6.115367418,9.659345151,5.299941551,4.808336759
1094,0,6.227134541,8.970837442,5.299941551,4.808336759
1095,4.342483648,6.279580834,8.338353628,5.299941551,4.808336759
1096,-4.295280437,6.255774987,7.98557903,5.299941551,4.808336759
1097,1.405833837,6.361181511,8.019990809,5.299941551,4.84858363
1098,7.570212726,6.094196169,7.030344967,5.299941551,4.84858363
1099,-6.321641592,5.993781949,8.180135925,5.299941551,4.84858363
1100,0.869371753,6.399527946,8.331222172,5.347700701,5.005196726
1101,5.465302877,6.455100107,7.286486319,5.347700701,5.005196726
1102,-5.870982947,6.39881833,7.634919715,5.347700701,5.005196726
1103,-8.203486686,6.778378424,8.012408138,5.436819248,5.147559429
1104,8.103713374,7.268270132,9.163136825,5.498831033,5.391228935
1105,9.513896159,7.239297811,8.974294835,5.498831033,5.391228935
1106,9.520639692,7.257278678,9.835784655,5.498831033,5.391228935
1107,-1.83299188,7.055129567,10.16467501,5.498831033,5.391228935
1108,4.242747038,7.189766404,9.13613975,5.498831033,5.391228935
1109,-2.721605722,7.183437314,9.037674693,5.498831033,5.391228935
1110,-1.151845196,7.243974345,8.30301426,5.498831033,5.391228935
1111,9.535805074,7.170483186,7.7948041,5.498831033,5.391228935
1112,3.156917047,7.158476897,9.357794788,5.498831033,5.391228935
1113,2.654618124,6.937806571,7.57695862,5.498831033,5.391228935
1114,7.145896398,6.878448043,7.969164687,5.498831033,5.391228935
1115,-2.555505335,6.860478197,8.121746623,5.498831033,5.391228935
1116,1.11541268,7.055935052,7.536557817,5.498831033,5.391228935
1117,-6.795732789,6.976843548,7.05824677,5.498831033,5.391228935
1118,0,7.398569956,8.299606769,5.698693137,5.618009465
1119,-3.958607669,7.137221053,6.569785877,5.698693137,5.618009465
1120,-0.762998456,7.150362071,7.387564327,5.698693137,5.618009465
1121,1.614470015,7.019187468,6.059997154,5.698693137,5.597172137
1122,-2.335107291,6.69720226,6.06834993,5.698693137,5.597172137
1123,-6.473140377,6.60946591,5.710081688,5.698693137,5.597172137
1124,7.145896398,7.021676889,7.206414009,5.870982947,5.784636521
1125,6.084997393,6.619902309,7.184006089,5.870982947,5.784636521
1126,1.04608675,6.598425117,7.239493923,5.870982947,5.784636521
1127,-4.909307348,6.628688475,6.528824509,5.870982947,5.784636521
1128,-5.101936765,6.915900886,7.389290908,5.870982947,5.840375677
1129,9.348258259,7.190156321,7.141359972,5.870982947,5.883872727
1130,-8.078207924,7.186088178,8.755674827,5.870982947,5.883872727
1131,1.668691879,7.63671306,9.260859214,5.946023684,6.173863265
1132,3.141619623,7.597085415,7.981463945,5.946023684,6.173863265
1133,-2.669920636,7.574292468,7.808547393,5.946023684,6.173863265
1134,1.941808586,7.656475134,7.37228561,5.946023684,6.173863265
1135,1.083848672,7.628181622,6.846097632,5.946023684,6.173863265
1136,-2.353049741,7.441523443,6.316722701,5.946023684,6.173863265
1137,-9.928632818,7.5442391,6.240368514,5.946023684,6.173863265
1138,9.567230184,8.163162,9.186908539,5.954761579,6.497370087
1139,2.925645695,7.921440845,9.014763565,5.954761579,6.497370087
1140,2.910808416,7.852522011,8.066485222,5.954761579,6.497370087
1141,-0.754203095,7.852048277,7.975788197,5.954761579,6.497370087
1142,1.705943794,7.844228502,7.206350226,5.954761579,6.497370087
1143,-2.674139462,7.764309886,6.90701696,5.954761579,6.497370087
1144,-2.819073222,7.814979624,6.658105549,5.954761579,6.497370087
1145,9.537515917,7.908587826,6.447892123,5.954761579,6.497370087
1146,1.611378727,8.007445348,8.476914254,5.954761579,6.497370087
1147,2.400620652,7.810477434,6.462674322,5.954761579,6.497370087
1148,-0.814796109,7.796943931,7.235711545,5.954761579,6.497370087
1149,1.684907254,7.829079843,6.078264242,5.954761579,6.497370087
1150,-2.379573768,7.509446039,6.195734115,5.954761579,6.497370087
1151,9.542539381,7.607934018,5.781981409,5.954761579,6.497370087
1152,-0.256410397,7.698779642,8.162051065,5.954761579,6.497370087
1153,-9.133861607,7.443340955,6.099113783,5.954761579,6.497370087
1154,2.842479066,7.519340327,9.395896061,6.321641592,7.076514412
1155,6.547792938,7.47143067,6.895463246,6.321641592,7.570209302
1156,-0.128123016,7.391765686,8.415345122,6.321641592,7.570209302
1157,-7.243284736,7.328661672,6.879336088,6.321641592,7.570209302
1158,2.113955297,7.622842926,8.782676191,6.473140377,7.467293171
1159,-1.15372844,7.627500649,6.96961228,6.473140377,7.467293171
1160,-3.190284429,7.570628596,7.254218898,6.473140377,7.467293171
1161,0,7.647661053,6.819715672,6.321641592,7.367796345
1162,0.421941554,7.554363679,6.329037552,6.321641592,7.367796345
1163,3.584118983,7.580010923,5.912567425,6.321641592,7.367796345
1164,-0.747540008,7.57997554,5.910535023,6.321641592,7.367796345
1165,-1.997999637,7.570516567,5.434517116,6.321641592,7.367796345
1166,3.150945606,7.550025556,5.442454994,6.321641592,7.367796345
1167,4.095684719,7.53826666,5.221195081,6.321641592,7.367796345
1168,3.372893699,7.196759853,5.386068385,6.321641592,7.367796345
1169,-0.816844001,7.160540903,5.207031053,6.321641592,7.367796345
1170,-0.126262643,7.033700101,4.978248716,6.321641592,7.367796345
1171,-3.079139986,7.01666534,4.692737408,6.321641592,7.367796345
1172,3.520363519,7.150487772,4.988792706,6.321641592,7.367796345
1173,-1.84073747,7.038735471,4.83896267,6.321641592,7.46560639
1174,-2.398818427,6.787754752,4.736055448,6.321641592,7.46560639
1175,3.228169273,6.848241133,4.771750249,6.321641592,7.46560639
1176,-0.829350846,6.814265953,4.695045163,6.321641592,7.46560639
1177,-2.071271459,6.8551772,4.410897022,6.321641592,7.46560639
1178,2.454903643,6.715677879,4.52382891,6.321641592,7.46560639
1179,3.01719933,6.460948906,4.299433181,6.321641592,7.46560639
1180,-4.108002574,6.302401645,4.397981539,6.321641592,7.46560639
1181,-1.954459607,6.010221231,5.03528443,6.321641592,7.46560639
1182,4.816340138,6.100686595,4.529447169,6.321641592,7.46560639
1183,-1.388911216,6.116263297,5.234615868,6.321641592,7.46560639
1184,1.012026348,6.064266708,4.597004397,6.321641592,7.46560639
1185,2.178735418,6.075102696,4.610277874,6.321641592,7.46560639
1186,1.163159732,6.063724196,4.371895894,6.321641592,7.46560639
1187,-2.21547523,5.961015579,4.198872841,6.321641592,7.46560639
1188,0.186509224,5.362151119,4.337821138,6.321641592,7.46560639
1189,-3.347328614,5.181828608,3.928031276,6.321641592,7.46560639
1190,-3.131371307,5.346823763,4.536916343,6.321641592,7.46560639
1191,0.330797523,5.492818445,4.455373114,6.321641592,7.46560639
1192,0.066028395,5.466081609,4.088934873,6.321641592,7.46560639
1193,0.59230183,5.48949094,3.947984801,6.321641592,7.46560639
1194,1.627110417,5.38300183,3.748400033,6.321641592,7.46560639
1195,5.525573695,5.253203843,3.701049072,6.321641592,7.46560639
1196,-1.353034171,5.052371291,4.80942073,6.321641592,7.46560639
1197,2.688005453,5.116894109,4.113237033,6.321641592,7.46560639
1198,0.72072384,5.117677366,4.48837277,6.321641592,7.46560639
1199,-0.901719365,5.081677144,3.955604701,6.321641592,7.46560639
1200,-5.460413403,5.130668816,4.069794159,6.321641592,7.46560639
1201,-4.633781649,5.319108684,5.31535318,6.321641592,7.570209302
1202,0.200200267,5.258576228,5.276675662,6.321641592,7.570209302
1203,-2.292750464,5.249693955,4.725076785,6.321641592,7.570209302
1204,-2.137275425,4.687109504,4.889094308,6.321641592,7.570209302
1205,1.5214678,4.767286962,4.660941029,6.321641592,7.570209302
1206,1.092161027,4.624371699,4.414005586,6.321641592,7.570209302
1207,-0.544589501,4.608922585,4.198861072,6.321641592,7.570209302
1208,-3.614013877,4.153224571,4.071752847,6.321641592,7.570209302
1209,0.070746377,4.320339872,4.64998266,6.321641592,7.570209302
1210,1.19509331,4.288655792,3.947452894,6.321641592,7.570209302
1211,1.180979339,4.145984197,4.028355499,6.321641592,7.570209302
1212,0.206967994,4.130980501,3.743335375,6.321641592,7.570209302
1213,-1.039150328,4.134509854,3.675021068,6.321641592,7.570209302
1214,1.245690849,4.149320929,3.613460377,6.321641592,7.570209302
1215,1.094402168,4.116971229,3.468573437,6.321641592,7.570209302
1216,-0.545703946,4.036050935,3.369700319,6.321641592,7.570209302
1217,3.692933904,4.046056733,3.317437232,6.321641592,7.570209302
1218,-0.330142261,4.032753638,3.842659758,6.321641592,7.570209302
1219,1.834913867,4.026022639,3.39376669,6.321641592,7.570209302
1220,-0.913248356,3.99466516,3.615389258,6.321641592,7.570209302
1221,2.267670867,4.015315464,3.401705686,6.321641592,7.570209302
1222,0.383632184,3.879956704,3.564765764,6.321641592,7.570209302
1223,-0.51183733,3.857195502,3.276481175,6.321641592,7.570209302
1224,-6.629332053,3.808756941,3.336398819,6.321641592,7.570209302
1225,-0.205831977,4.153285087,5.565948967,6.473140377,7.375488698
1226,2.710192978,4.146655883,3.943281544,6.473140377,7.375488698
1227,-0.603421207,4.126458393,4.69976576,6.473140377,7.375488698
1228,0.26863683,4.072124263,4.013243908,6.473140377,7.375488698
1229,-1.350459416,4.073228717,4.137496352,6.473140377,7.317230503
1230,-1.0936541,4.102076074,3.927348543,6.473140377,7.317230503
1231,5.091521605,3.938605897,3.879928737,6.473140377,7.317230503
1232,-1.050567771,3.956843504,4.698951641,6.473140377,7.317230503
1233,-2.269790368,3.917016367,4.046867137,6.473140377,7.317230503
1234,3.45090646,3.9560392,4.513978337,6.473140377,7.317230503
1235,0.260586467,3.986529655,4.36202651,6.473140377,7.317230503
1236,-2.742488663,3.989989015,4.107529536,6.321641592,6.506747202
1237,2.087362314,4.102834182,4.472644725,6.321641592,6.506747202
1238,-1.895791374,4.021600912,4.078807282,6.321641592,6.506747202
1239,-1.834913867,4.084223941,4.246556375,6.321641592,6.506747202
1240,0.873367997,4.002497394,4.097030464,5.954761579,6.103689527
1241,1.724180643,3.863137459,3.873870571,5.954761579,6.103689527
1242,0.094921697,3.855828305,3.822187231,5.954761579,6.103689527
1243,-0.18993358,3.855285278,3.629472458,5.954761579,6.103689527
1244,-0.476418243,3.868576239,3.554527517,5.954761579,6.103689527
1245,1.139613473,3.89235023,3.429041327,5.954761579,6.103689527
1246,-4.737473577,3.760649267,3.349662612,5.954761579,6.103689527
1247,-1.395835225,3.970660699,4.592826375,5.954761579,6.078391365
1248,0,3.998654521,3.739416501,5.954761579,6.10577613
1249,-3.265596297,4.006025449,3.927957777,5.954761579,6.10577613
1250,3.76634847,4.113302308,4.22926073,5.954761579,6.10577613
1251,0.59761134,3.851075208,4.350134598,5.954761579,6.10577613
1252,-0.099354206,3.597549758,3.947428653,5.954761579,6.10577613
1253,3.515987165,3.602962448,3.960295678,5.954761579,6.10577613
1254,8.107568939,3.542694166,4.20631083,5.954761579,6.10577613
1255,-1.336322781,3.754061526,6.153669788,5.954761579,6.10577613
1256,-1.901370091,3.815918102,4.828256968,5.954761579,6.10577613
1257,-3.629993707,3.898403371,5.487485929,5.954761579,6.10577613
1258,3.903841437,4.049648742,5.276167131,5.954761579,6.10577613
1259,1.806733879,3.89986035,5.386203727,5.954761579,6.10577613
1260,5.486791839,3.881252234,4.891650295,5.954761579,6.10577613
1261,5.201337405,3.96342967,5.770958998,5.954761579,6.10577613
1262,1.278994253,4.023260111,5.650234002,5.954761579,6.10577613
1263,1.576076753,4.005960042,5.315709906,5.954761579,6.10577613
1264,-5.711242308,3.947458006,5.144668768,5.954761579,6.10577613
1265,1.315808458,4.306209725,6.287361297,5.954761579,6.143243623
1266,-2.565304097,4.303975862,5.095714927,5.954761579,6.143243623
1267,-1.520299552,4.38848929,5.608852663,5.954761579,6.143243623
1268,4.003870911,4.443030126,4.968634808,5.954761579,6.143243623
1269,5.333536167,4.435509259,5.368607293,5.954761579,6.12131312
1270,-1.957009619,4.493936518,5.577276418,5.954761579,6.12131312
1271,-1.272889104,4.535579991,5.30578326,5.954761579,6.12131312
1272,-3.254965951,4.599032496,5.160853488,5.954761579,6.068165051
1273,9.53853706,4.738965298,5.309490222,5.954761579,6.068165051
1274,-1.515180502,4.981543895,7.510409045,5.954761579,6.068165051
1275,2.859487528,4.641379122,5.801818293,5.946023684,5.974095391
1276,-2.250657641,4.605503234,6.551458047,5.946023684,5.974095391
1277,1.281585577,4.719599642,5.775547756,5.946023684,5.974095391
1278,-2.733655416,4.67900752,5.733421435,5.946023684,5.974095391
1279,-2.573241397,4.792288339,5.588183181,5.946023684,5.974095391
1280,1.411788155,4.846909175,5.493844376,5.946023684,5.974095391
1281,-4.215335807,4.789422755,5.054780779,5.946023684,5.974095391
1282,1.851159501,4.969754721,5.68883681,5.946023684,5.973230392
1283,3.371546312,4.914315074,4.920872797,5.946023684,5.973230392
1284,-0.618718138,4.810307825,5.251782035,5.946023684,5.973230392
1285,5.435299971,4.849648745,4.699679976,5.946023684,5.973230392
1286,0.586082264,4.874427188,5.652477349,5.946023684,5.973230392
1287,-2.514925445,4.754113326,4.678718224,5.946023684,5.973230392
1288,3.749060892,4.87950812,5.253183583,5.946023684,5.973230392
1289,3.822121282,4.790521177,4.978249012,5.870982947,5.879333952
1290,0.277392688,4.69861441,5.163688059,5.870982947,5.879333952
1291,3.671384462,4.711113357,4.684403957,5.870982947,5.879333952
1292,9.543154639,4.711456276,5.055989062,5.870982947,5.879333952
1293,9.542050029,4.889464658,7.213028981,5.870982947,5.879333952
1294,-1.332612725,5.02113751,7.834000273,5.870982947,5.879333952
1295,-1.634299548,5.053291447,7.023129756,5.870982947,5.879333952
1296,0.283688134,5.14032833,7.050240958,5.870982947,5.879333952
1297,2.848558979,4.892812576,6.292058484,5.870982947,5.885781636
1298,-3.759208414,4.791372711,6.268903087,5.870982947,5.885781636
1299,3.759208414,4.968982914,6.35954669,5.870982947,5.878250786
1300,-1.497947565,4.768978139,6.099125972,5.711242308,5.738786246
1301,7.638119892,4.87802711,5.796550449,5.711242308,5.738786246
1302,-6.250365175,4.916613604,7.12167951,5.711242308,5.738786246
1303,-1.443667494,5.271629474,7.263171677,5.711242308,5.765725758
1304,-0.167926152,5.374704983,6.634039815,5.460413403,5.421455142
1305,0.056006722,5.330579551,6.277505414,5.460413403,5.421455142
1306,2.488378324,5.283781851,5.869289952,5.460413403,5.421455142
1307,-0.273448352,5.169505172,5.705452393,5.460413403,5.421455142
1308,1.952339668,5.013396896,5.308899868,5.460413403,5.421455142
1309,5.992936533,5.020365305,5.182627364,5.460413403,5.421455142
1310,-2.561615476,5.040098038,5.949028604,5.460413403,5.421455142
1311,-3.002595857,5.172737296,5.420459461,5.460413403,5.421455142
1312,0.16029926,5.322334161,5.738699813,5.460413403,5.421455142
1313,-0.053404541,5.34555586,4.991252808,5.460413403,5.421455142
1314,1.432005377,5.378386971,4.969593351,5.460413403,5.421455142
1315,-1.860271557,5.045435636,4.603009682,5.460413403,5.421455142
1316,-1.677074741,5.141942818,4.6789373,5.460413403,5.421455142
1317,-1.317976244,5.100262064,4.452678427,5.460413403,5.421455142
1318,0.33112613,5.09202523,4.330276511,5.101936765,5.2318231
1319,0.823049914,5.120550766,4.034250847,5.101936765,5.2318231
1320,0.59929354,5.113582278,3.900736275,5.101936765,5.206386354
1321,1.241581401,5.028955772,3.709824652,5.101936765,5.206386354
1322,1.173346795,4.960007998,3.627284011,5.101936765,5.206386354
1323,-1.873215062,4.792457926,3.494345284,5.101936765,5.206386354
1324,1.767114256,4.678077703,3.686318793,4.909307348,4.953966731
1325,-1.767114256,4.593505368,3.488739298,4.909307348,4.953966731
1326,-2.627408937,4.692352684,3.659589467,4.909307348,4.953966731
1327,-1.115460534,4.711622577,3.861236658,4.909307348,4.953966731
1328,0.503497567,4.772174461,3.579797686,4.737473577,4.826101273
