,32,33,34,35,36,37,38,39,40,41
0,0.006067,0.005696,0.005365,0.004186,0.003293,0.002380,0.004800,0.004097,0.004096,0.003950
1,0.005696,0.007036,0.006079,0.005162,0.004196,0.003596,0.004797,0.005811,0.005589,0.004232
2,0.005365,0.006079,0.007460,0.005240,0.004149,0.003738,0.005265,0.005717,0.005468,0.004995
3,0.004186,0.005162,0.005240,0.005428,0.004227,0.004111,0.003775,0.006026,0.005657,0.003736
4,0.003293,0.004196,0.004149,0.004227,0.004616,0.004230,0.002725,0.004681,0.004767,0.003135
5,0.002380,0.003596,0.003738,0.004111,0.004230,0.005807,0.001802,0.005579,0.005243,0.002944
6,0.004800,0.004797,0.005265,0.003775,0.002725,0.001802,0.005981,0.003235,0.003216,0.004026
7,0.004097,0.005811,0.005717,0.006026,0.004681,0.005579,0.003235,0.009238,0.007997,0.003925
8,0.004096,0.005589,0.005468,0.005657,0.004767,0.005243,0.003216,0.007997,0.008721,0.004099
9,0.003950,0.004232,0.004995,0.003736,0.003135,0.002944,0.004026,0.003925,0.004099,0.004470
