,32,33,34,35,36,37,38,39,40,41
0,0.006382,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403
1,0.004403,0.006382,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403
2,0.004403,0.004403,0.006382,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403
3,0.004403,0.004403,0.004403,0.006382,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403
4,0.004403,0.004403,0.004403,0.004403,0.006382,0.004403,0.004403,0.004403,0.004403,0.004403
5,0.004403,0.004403,0.004403,0.004403,0.004403,0.006382,0.004403,0.004403,0.004403,0.004403
6,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.006382,0.004403,0.004403,0.004403
7,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.006382,0.004403,0.004403
8,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.006382,0.004403
9,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.004403,0.006382
