,return,VaR_RM,VaR_GN,VaR_HS,VaR_EVT
0,0.0,0.0,0.0,0.0,0.0
1,2.058391714348695,0.0,0.0,0.0,0.0
2,-1.1955735920148758,0.0,0.0,0.0,0.0
3,0.8554372096658769,0.0,0.0,0.0,0.0
4,1.0169579169628795,0.0,0.0,0.0,0.0
5,-0.33783815916270665,0.0,0.0,0.0,0.0
6,1.1774736544533537,0.0,0.0,0.0,0.0
7,1.4938037108866542,0.0,0.0,0.0,0.0
8,-0.9933856524290796,0.0,0.0,0.0,0.0
9,-0.835426746985779,0.0,0.0,0.0,0.0
10,0.3350086885282044,0.0,0.0,0.0,0.0
11,-0.8396354952906471,0.0,0.0,0.0,0.0
12,-0.16877641137196253,0.0,0.0,0.0,0.0
13,-0.5080451232419181,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,-0.16992357529597157,0.0,0.0,0.0,0.0
16,-1.0256500167189042,0.0,0.0,0.0,0.0
17,0.17167386190546363,0.0,0.0,0.0,0.0
18,-0.688470877749725,0.0,0.0,0.0,0.0
19,-1.2163486193197404,0.0,0.0,0.0,0.0
20,-0.5258557253466689,0.0,0.0,0.0,0.0
21,0.3508775529679209,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,-0.5267790934859073,0.0,0.0,0.0,0.0
24,1.0507977598415152,0.0,0.0,0.0,0.0
25,0.34782643763249244,0.0,0.0,0.0,0.0
26,1.550418653596508,0.0,0.0,0.0,0.0
27,0.6814336419730171,0.0,0.0,0.0,0.0
28,-0.16992357529597157,0.0,0.0,0.0,0.0
29,-0.17021280705302733,0.0,0.0,0.0,0.0
30,0.848181505590917,0.0,0.0,0.0,0.0
31,-0.3384097984240553,0.0,0.0,0.0,0.0
32,1.0118130165584605,0.0,0.0,0.0,0.0
33,0.1676446327252279,0.0,0.0,0.0,0.0
34,1.1657084542212814,0.0,0.0,0.0,0.0
35,1.315808457751122,0.0,0.0,0.0,0.0
36,-1.315808457751122,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0
38,0.9884759232541951,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0
40,-1.15417604401713,0.0,0.0,0.0,0.0
41,1.8077731419956944,0.0,0.0,0.0,0.0
42,-1.1466137087644102,0.0,0.0,0.0,0.0
43,0.9836144876713027,0.0,0.0,0.0,0.0
44,-0.49059787688545686,0.0,0.0,0.0,0.0
45,2.7487583465563903,0.0,0.0,0.0,0.0
46,-0.1596169532822156,0.0,0.0,0.0,0.0
47,0.3189795368100157,0.0,0.0,0.0,0.0
48,-0.9600073729019387,0.0,0.0,0.0,0.0
49,0.4811556997222244,0.0,0.0,0.0,0.0
50,0.15987213636969866,0.0,0.0,0.0,0.0
51,-0.641027836091923,0.0,0.0,0.0,0.0
52,0.4811556997222244,0.0,0.0,0.0,0.0
53,-0.8032171697264223,0.0,0.0,0.0,0.0
54,-0.8097210232619334,0.0,0.0,0.0,0.0
55,-0.8163310639161203,0.0,0.0,0.0,0.0
56,0.16380020042385812,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0
58,-0.16380020042385812,0.0,0.0,0.0,0.0
59,-0.16406894574598763,0.0,0.0,0.0,0.0
60,2.1121825029282393,0.0,0.0,0.0,0.0
61,-0.8071068833791495,0.0,0.0,0.0,0.0
62,0.9677494882065263,0.0,0.0,0.0,0.0
63,1.1173300598125158,0.0,0.0,0.0,0.0
64,0.31695747612792147,0.0,0.0,0.0,0.0
65,-0.47581374464169546,0.0,0.0,0.0,0.0
66,0.6339165443735695,0.0,0.0,0.0,0.0
67,-0.7930255675977493,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0
69,-2.7443207296603322,0.0,0.0,0.0,0.0
70,2.903429752884512,0.0,0.0,0.0,0.0
71,1.2638398871722911,0.0,0.0,0.0,0.0
72,0.3134798805371375,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0
74,-0.7855499940308874,0.0,0.0,0.0,0.0
75,0.31496089028961727,0.0,0.0,0.0,0.0
76,0.9389740349839082,0.0,0.0,0.0,0.0
77,0.7757990810939308,0.0,0.0,0.0,0.0
78,2.89433760394886,0.0,0.0,0.0,0.0
79,0.299850299625648,0.0,0.0,0.0,0.0
80,0.7457156108082286,0.0,0.0,0.0,0.0
81,1.1816976504784416,0.0,0.0,0.0,0.0
82,-0.44150182091167167,0.0,0.0,0.0,0.0
83,0.5882369903066564,0.0,0.0,0.0,0.0
84,0.5847969882423198,0.0,0.0,0.0,0.0
85,1.4472032608534358,0.0,0.0,0.0,0.0
86,-0.14378147696274546,0.0,0.0,0.0,0.0
87,-1.7416985994002099,0.0,0.0,0.0,0.0
88,-1.326474865848315,0.0,0.0,0.0,0.0
89,-0.1484781267579116,0.0,0.0,0.0,0.0
90,1.767350861749728,0.0,0.0,0.0,0.0
91,0.14587894636601817,0.0,0.0,0.0,0.0
92,-0.8784829555732898,0.0,0.0,0.0,0.0
93,-0.44215252578774233,0.0,0.0,0.0,0.0
94,1.6117565021068536,0.0,0.0,0.0,0.0
95,2.440896487892519,0.0,0.0,0.0,0.0
96,-0.9978700049896094,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0
98,0.7137789048292209,0.0,0.0,0.0,0.0
99,0.9908078224696304,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0
101,4.138521616285451,0.0,0.0,0.0,0.0
102,-1.7723708664696414,0.0,0.0,0.0,0.0
103,-1.3850636933898874,0.0,0.0,0.0,0.0
104,3.830837777993934,0.0,0.0,0.0,0.0
105,0.1341381824201182,0.0,0.0,0.0,0.0
106,2.1220955482885273,0.0,0.0,0.0,0.0
107,0.7843177461026141,0.0,0.0,0.0,0.0
108,-0.2607563407080793,0.0,0.0,0.0,0.0
109,-1.0498784098219804,0.0,0.0,0.0,0.0
110,0.2635047638004817,0.0,0.0,0.0,0.0
111,-0.5277057100843585,0.0,0.0,0.0,0.0
112,0.2642009462838768,0.0,0.0,0.0,0.0
113,-1.3280407667894512,0.0,0.0,0.0,0.0
114,0.40026737896576847,0.0,0.0,0.0,0.0
115,0.9277733878236827,0.0,0.0,0.0,0.0
116,0.2635047638004817,0.0,0.0,0.0,0.0
117,0.6557400546159275,0.0,0.0,0.0,0.0
118,0.26109675407202104,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0
120,1.0376227986090836,0.0,0.0,0.0,0.0
121,-0.12911557636194892,0.0,0.0,0.0,0.0
122,0.6439172281020866,0.0,0.0,0.0,0.0
123,0.767267191165999,0.0,0.0,0.0,0.0
124,0.6349227678659197,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0
126,-0.8900249470264132,0.0,0.0,0.0,0.0
127,-3.1130918595173362,0.0,0.0,0.0,0.0
128,-1.3262793878410228,0.0,0.0,0.0,0.0
129,-2.0229954902704073,0.0,0.0,0.0,0.0
130,3.612432924717046,0.0,0.0,0.0,0.0
131,-2.3937313143926886,0.0,0.0,0.0,0.0
132,0.40295554860017013,0.0,0.0,0.0,0.0
133,1.0666767804195398,0.0,0.0,0.0,0.0
134,4.15644244212503,0.0,0.0,0.0,0.0
135,0.25412974286727064,0.0,0.0,0.0,0.0
136,0.7585371389256412,0.0,0.0,0.0,0.0
137,-0.6317140401261412,0.0,0.0,0.0,0.0
138,-1.7903291492527451,0.0,0.0,0.0,0.0
139,2.1698362461079146,0.0,0.0,0.0,0.0
140,1.5037877364540098,0.0,0.0,0.0,0.0
141,1.8484814674103234,0.0,0.0,0.0,0.0
142,0.85106896679088,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0
144,0.7237667300230566,0.0,0.0,0.0,0.0
145,1.9048194970694432,0.0,0.0,0.0,0.0
146,-1.784699362506048,0.0,0.0,0.0,0.0
147,0.11997601919042644,0.0,0.0,0.0,0.0
148,1.7825783952600371,0.0,0.0,0.0,0.0
149,-0.23584916592929162,0.0,0.0,0.0,0.0
150,0.5885832177261463,0.0,0.0,0.0,0.0
151,3.2335380642936506,0.0,0.0,0.0,0.0
152,1.0175328041652332,0.0,0.0,0.0,0.0
153,0.11242272122808927,0.0,0.0,0.0,0.0
154,-4.011999378942521,0.0,0.0,0.0,0.0
155,0.11689072049816396,0.0,0.0,0.0,0.0
156,1.1614532420693102,0.0,0.0,0.0,0.0
157,0.8050647277167311,0.0,0.0,0.0,0.0
158,0.7986351632649935,0.0,0.0,0.0,0.0
159,0.6795043132828749,0.0,0.0,0.0,0.0
160,0.7869630271418071,0.0,0.0,0.0,0.0
161,-0.11204482964899398,0.0,0.0,0.0,0.0
162,-1.6959140207826184,0.0,0.0,0.0,0.0
163,1.471447035400253,0.0,0.0,0.0,0.0
164,1.0061571745434872,0.0,0.0,0.0,0.0
165,1.2161565039275235,0.0,0.0,0.0,0.0
166,1.9587133275305035,0.0,0.0,0.0,0.0
167,-0.4319661144516651,0.0,0.0,0.0,0.0
168,4.030237902402245,0.0,0.0,0.0,0.0
169,-3.8140216019526996,0.0,0.0,0.0,0.0
170,6.68307084824562,0.0,0.0,0.0,0.0
171,-1.117330059812538,0.0,0.0,0.0,0.0
172,-0.20449904877275493,0.0,0.0,0.0,0.0
173,0.20449904877275493,0.0,0.0,0.0,0.0
174,-0.8205174239185542,0.0,0.0,0.0,0.0
175,0.102933616911427,0.0,0.0,0.0,0.0
176,1.733852716227302,0.0,0.0,0.0,0.0
177,3.4777473976741025,0.0,0.0,0.0,0.0
178,7.52234212375873,0.0,0.0,0.0,0.0
179,-7.32722011063256,0.0,0.0,0.0,0.0
180,-0.782782862024689,0.0,0.0,0.0,0.0
181,1.0747538723581584,0.0,0.0,0.0,0.0
182,0.48473192343250204,0.0,0.0,0.0,0.0
183,0.7707167244937807,0.0,0.0,0.0,0.0
184,-1.742541671385922,0.0,0.0,0.0,0.0
185,4.11344457023004,0.0,0.0,0.0,0.0
186,4.669040241329103,0.0,0.0,0.0,0.0
187,-2.8119766593835305,0.0,0.0,0.0,0.0
188,2.632925582004697,0.0,0.0,0.0,0.0
189,-3.093968353482923,0.0,0.0,0.0,0.0
190,-1.2087548381381819,0.0,0.0,0.0,0.0
191,-0.4688241123455228,0.0,0.0,0.0,0.0
192,-0.84946239914232,0.0,0.0,0.0,0.0
193,1.970969481156315,0.0,0.0,0.0,0.0
194,1.476041558312069,0.0,0.0,0.0,0.0
195,0.5479465764625324,0.0,0.0,0.0,0.0
196,-7.466858884675132,0.0,0.0,0.0,0.0
197,0.09808730555920242,0.0,0.0,0.0,0.0
198,2.612630459222043,0.0,0.0,0.0,0.0
199,-0.8633147144703202,0.0,0.0,0.0,0.0
200,0.48053912749383976,0.0,0.0,0.0,0.0
201,-0.3842463901544857,0.0,0.0,0.0,0.0
202,-1.7476172934561607,0.0,0.0,0.0,0.0
203,-1.2814369533352021,0.0,0.0,0.0,0.0
204,0.5934735519814716,0.0,0.0,0.0,0.0
205,0.39370129593394587,0.0,0.0,0.0,0.0
206,-2.2852459951875126,0.0,0.0,0.0,0.0
207,1.2980711472720952,0.0,0.0,0.0,0.0
208,-0.6968669316093301,0.0,0.0,0.0,0.0
209,-2.939897485478138,0.0,0.0,0.0,0.0
210,-4.309652718337187,0.0,0.0,0.0,0.0
211,-0.10746911297654371,0.0,0.0,0.0,0.0
212,1.916991610772012,0.0,0.0,0.0,0.0
213,2.1910109635744135,0.0,0.0,0.0,0.0
214,0.5146691751769072,0.0,0.0,0.0,0.0
215,1.9319360402637376,0.0,0.0,0.0,0.0
216,-0.606062461169099,0.0,0.0,0.0,0.0
217,0.8072697725111322,0.0,0.0,0.0,0.0
218,-0.6048405535880708,0.0,0.0,0.0,0.0
219,2.397717262597121,0.0,0.0,0.0,0.0
220,-0.9920716286747844,0.0,0.0,0.0,0.0
221,1.2877840176491961,0.0,0.0,0.0,0.0
222,-2.4914093808439564,0.0,0.0,0.0,0.0
223,0.6036235631850406,0.0,0.0,0.0,0.0
224,-0.6349227678658753,0.0,0.0,0.0,0.0
225,-1.6051709010507897,0.0,0.0,0.0,0.0
226,-2.125999942684942,0.0,0.0,0.0,0.0
227,-0.6633523495633842,0.0,0.0,0.0,0.0
228,-0.33333364197580817,0.0,0.0,0.0,0.0
229,-1.5139061215684313,0.0,0.0,0.0,0.0
230,1.0118130165584605,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0
232,0.6688988150796549,0.0,0.0,0.0,0.0
233,-0.501254182354427,0.0,0.0,0.0,0.0
234,0.33444847228474295,0.0,0.0,0.0,0.0
235,-0.5020931050099708,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0
237,1.4987790965491632,0.0,0.0,0.0,0.0
238,0.4946423935325628,0.0,0.0,0.0,0.0
239,0.32840752011897845,0.0,0.0,0.0,0.0
240,0.16380020042385812,0.0,0.0,0.0,0.0
241,-1.4839513862774378,0.0,0.0,0.0,0.0
242,-0.49958471933715387,0.0,0.0,0.0,0.0
243,0.49958471933715387,0.0,0.0,0.0,0.0
244,0.16597514183644968,0.0,0.0,0.0,0.0
245,-0.4987541511039195,0.0,0.0,0.0,0.0
246,1.1599135843352038,0.0,0.0,0.0,0.0
247,0.16460909066686735,0.0,0.0,0.0,0.0
248,-0.6600684031352166,0.0,0.0,0.0,0.0
249,-0.8312599819365385,0.0,0.0,0.0,0.0
250,0.33333364197580817,0.0,0.0,0.0,0.0
251,0.1662510773613457,0.0,0.0,0.0,0.0
252,-1.3378125946176045,0.0,0.0,0.0,0.0
253,0.5037794029957077,0.0,0.0,0.0,0.0
254,1.4962872676712369,0.0,0.0,0.0,0.0
255,-1.3289232118682603,0.0,0.0,0.0,0.0
256,-1.0084119066626096,0.0,0.0,0.0,0.0
257,-0.848181505590917,0.0,0.0,0.0,0.0
258,-0.17050302510839277,0.0,0.0,0.0,0.0
259,1.1874609420712723,0.0,0.0,0.0,0.0
260,0.6722714394876705,0.0,0.0,0.0,0.0
261,-0.33557078469723667,0.0,0.0,0.0,0.0
262,-1.5241615968617062,0.0,0.0,0.0,0.0
263,-0.6849341845574841,0.0,0.0,0.0,0.0
264,-1.0362787035546495,0.0,0.0,0.0,0.0
265,-0.5221943981151611,0.0,0.0,0.0,0.0
266,-2.832047678745564,0.0,0.0,0.0,0.0
267,0.35842332278150923,0.0,0.0,0.0,0.0
268,0.8904778342959663,0.0,0.0,0.0,0.0
269,0.3539826705124094,0.0,0.0,0.0,0.0
270,-1.0657294473988,0.0,0.0,0.0,0.0
271,0.7117467768863905,0.0,0.0,0.0,0.0
272,0.5305052229693352,0.0,0.0,0.0,0.0
273,1.4010737069598322,0.0,0.0,0.0,0.0
274,-1.4010737069598322,0.0,0.0,0.0,0.0
275,1.9214564944625367,0.0,0.0,0.0,0.0
276,0.5176888179533545,0.0,0.0,0.0,0.0
277,0.17196908795267252,0.0,0.0,0.0,0.0
278,-0.3442344190972779,0.0,0.0,0.0,0.0
279,-1.2142386825725326,0.0,0.0,0.0,0.0
280,1.0416760858255492,0.0,0.0,0.0,0.0
281,0.7153837356618453,0.0,0.0,0.0,0.0
282,2.613214027684796,0.0,0.0,0.0,0.0
283,-0.39761483796394437,0.0,0.0,0.0,0.0
284,-0.3992021269537016,0.0,0.0,0.0,0.0
285,1.291622526654601,0.0,0.0,0.0,0.0
286,1.1776387323825244,0.0,0.0,0.0,0.0
287,1.6449330740803791,0.0,0.0,0.0,0.0
288,0.38314223115558654,0.0,0.0,0.0,0.0
289,0.3816798526700804,0.0,0.0,0.0,0.0
290,2.4460297570160883,0.0,0.0,0.0,0.0
291,0.6484506279260671,0.0,0.0,0.0,0.0
292,3.448617607116944,0.0,0.0,0.0,0.0
293,-0.08924587830199116,0.0,0.0,0.0,0.0
294,-3.3593717288149527,0.0,0.0,0.0,0.0
295,0.18450189735692568,0.0,0.0,0.0,0.0
296,-1.1121523343861295,0.0,0.0,0.0,0.0
297,2.394221177292266,0.0,0.0,0.0,0.0
298,-0.9140831470660693,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0
300,-1.760119547700878,0.0,0.0,0.0,0.0
301,1.3921338518608106,0.0,0.0,0.0,0.0
302,3.0855442337365258,0.0,0.0,0.0,0.0
303,0.8896855837736695,0.0,0.0,0.0,0.0
304,-0.9790910434617217,0.0,0.0,0.0,0.0
305,0.8904778342959663,0.0,0.0,0.0,0.0
306,2.8835549639887326,0.0,0.0,0.0,0.0
307,2.2147412911776243,0.0,0.0,0.0,0.0
308,-2.3871551269916136,0.0,0.0,0.0,0.0
309,5.456661973251986,0.0,0.0,0.0,0.0
310,1.9418085857101364,0.0,0.0,0.0,0.0
311,-1.6970104218461568,0.0,0.0,0.0,0.0
312,4.696446008665323,0.0,0.0,0.0,0.0
313,3.0630265948243363,0.0,0.0,0.0,0.0
314,-2.288429383358759,0.0,0.0,0.0,0.0
315,-2.8170876966696845,0.0,0.0,0.0,0.0
316,3.8151765964376416,0.0,0.0,0.0,0.0
317,-1.85047685805797,0.0,0.0,0.0,0.0
318,0.38835000263977015,0.0,0.0,0.0,0.0
319,2.3746807166607375,0.0,0.0,0.0,0.0
320,6.378123219566234,0.0,0.0,0.0,0.0
321,-1.7419284472064867,0.0,0.0,0.0,0.0
322,-4.408877298464908,0.0,0.0,0.0,0.0
323,0.9966859915392146,0.0,0.0,0.0,0.0
324,2.771163470833793,0.0,0.0,0.0,0.0
325,3.3204631498439774,0.0,0.0,0.0,0.0
326,-3.2401095898756616,0.0,0.0,0.0,0.0
327,0.4807701568103173,0.0,0.0,0.0,0.0
328,-2.8376447940798855,0.0,0.0,0.0,0.0
329,-1.2412240446128653,0.0,0.0,0.0,0.0
330,3.998900821636342,0.0,0.0,0.0,0.0
331,0.6379606964038942,0.0,0.0,0.0,0.0
332,1.263839887172269,0.0,0.0,0.0,0.0
333,3.3194865611172464,0.0,0.0,0.0,0.0
334,2.8445031570520474,0.0,0.0,0.0,0.0
335,2.334168700103012,0.0,0.0,0.0,0.0
336,-1.1602740752516993,0.0,0.0,0.0,0.0
337,-5.010393707571659,0.0,0.0,0.0,0.0
338,1.1437410230716427,0.0,0.0,0.0,0.0
339,4.954802703253414,0.0,0.0,0.0,0.0
340,1.6458332148831634,0.0,0.0,0.0,0.0
341,-0.07099751806927124,0.0,0.0,0.0,0.0
342,2.593906382854483,0.0,0.0,0.0,0.0
343,-0.4856062265540473,0.0,0.0,0.0,0.0
344,0.8310297133628186,0.0,0.0,0.0,0.0
345,3.789357294521878,0.0,0.0,0.0,0.0
346,-2.555619918537788,0.0,0.0,0.0,0.0
