date,mkt,ten_return
2012/11/22 0:00,-0.012104,-0.1041
2012/11/23 0:00,0.002896,0.0402
2012/11/26 0:00,-0.014704,-0.1005
2012/11/27 0:00,-0.031104,0.0823
2012/11/28 0:00,-0.019504,0.0018
2012/11/29 0:00,-0.010505,0.1033
2012/11/30 0:00,0.012795,-0.0064
2012/12/03 0:00,-0.025305,-0.0064
2012/12/04 0:00,0.012895,-0.0073
2012/12/05 0:00,0.038695,-0.042
2012/12/06 0:00,-0.002405,-0.1462
2012/12/07 0:00,0.021395,-0.0128
2012/12/10 0:00,0.015995,-0.0457
2012/12/11 0:00,-0.006706,0.022
2012/12/12 0:00,-0.000106,0.0165
2012/12/13 0:00,-0.012406,0.0357
2012/12/14 0:00,0.042194,-0.0448
2012/12/17 0:00,0.004294,0.0357
2012/12/18 0:00,-0.002806,-0.0082
2012/12/19 0:00,0.006694,-0.0467
2012/12/20 0:00,0.005994,0.0503
2012/12/21 0:00,0.002294,-0.0302
2012/12/24 0:00,0.007393,0.0906
2012/12/25 0:00,0.024593,0.0055
2012/12/26 0:00,0.016193,-0.0174
2012/12/27 0:00,-0.008107,0.0494
2012/12/28 0:00,0.011993,0.0384
2012/12/31 0:00,0.009593,0.0155
2013/01/04 0:00,-0.004307,-0.1471
2013/01/07 0:00,0.008893,0.0284
2013/01/08 0:00,0.011293,0.1225
2013/01/09 0:00,0.003093,0.0411
2013/01/10 0:00,0.004693,-0.0749
2013/01/11 0:00,-0.018707,-0.0959
2013/01/14 0:00,0.037793,0.0723
2013/01/15 0:00,0.015993,-0.0539
2013/01/16 0:00,-0.003407,0.1161
2013/01/17 0:00,-0.009307,0.021
2013/01/18 0:00,0.015793,-0.1516
2013/01/21 0:00,0.006894,0.0412
2013/01/22 0:00,-0.015306,0.0622
2013/01/23 0:00,0.001394,-0.0155
2013/01/24 0:00,-0.020806,0.0704
2013/01/25 0:00,-0.002506,0.1653
2013/01/28 0:00,0.025894,-0.0328
2013/01/29 0:00,0.008994,0.1413
2013/01/30 0:00,0.001393,0.0501
2013/01/31 0:00,-0.006807,0.0519
2013/02/01 0:00,0.008893,-0.1565
2013/02/04 0:00,-0.008907,0.0902
2013/02/05 0:00,0.012393,0.0091
2013/02/06 0:00,0.004693,-0.071
2013/02/07 0:00,0.005593,0.0346
2013/02/08 0:00,0.015493,0.0209
2013/02/18 0:00,0.000294,0.0847
2013/02/19 0:00,-0.019206,0.0828
2013/02/20 0:00,0.018794,0.0427
2013/02/21 0:00,-0.020406,0.1054
2013/02/22 0:00,-0.002606,-0.0817
2013/02/25 0:00,0.008594,0.0073
2013/02/26 0:00,-0.013406,-0.0091
2013/02/27 0:00,0.002794,0.0027
2013/02/28 0:00,0.021893,0.0127
2013/03/01 0:00,0.011293,-0.0163
2013/03/04 0:00,-0.036507,0.0545
2013/03/05 0:00,0.023693,0.0073
2013/03/06 0:00,0.015194,0.0227
2013/03/07 0:00,-0.011306,0.0043
2013/03/08 0:00,-0.010806,0.025
2013/03/11 0:00,0.000094,-0.0471
2013/03/12 0:00,-0.024706,0.0056
2013/03/13 0:00,-0.009006,0.0077
2013/03/14 0:00,0.003594,0.0249
2013/03/15 0:00,0.002794,-0.0477
2013/03/18 0:00,-0.012006,0.0322
2013/03/19 0:00,0.002194,-0.044
2013/03/20 0:00,0.027994,0.0645
2013/03/21 0:00,0.009094,0.0238
2013/03/22 0:00,0.002694,0.0237
2013/03/25 0:00,-0.001306,-0.0113
2013/03/26 0:00,-0.007206,0.0288
2013/03/27 0:00,0.001994,0.0591
2013/03/28 0:00,-0.027206,0.028
2013/03/29 0:00,-0.002706,0.0766
2013/04/01 0:00,0.006394,0.0099
2013/04/02 0:00,-0.013506,0.1515
2013/04/03 0:00,-0.008506,0.1569
2013/04/08 0:00,0.005594,0.1787
2013/04/09 0:00,0.008294,0.1128
2013/04/10 0:00,-0.004906,-0.0192
2013/04/11 0:00,-0.003406,0.0681
2013/04/12 0:00,-0.007506,0.0652
2013/04/15 0:00,-0.013806,0.0938
2013/04/16 0:00,0.010694,0.1246
2013/04/17 0:00,0.010794,0.1334
2013/04/18 0:00,0.003394,-0.0626
2013/04/19 0:00,0.022394,-0.1922
2013/04/22 0:00,0.005794,0.0144
2013/04/23 0:00,-0.027906,0.1416
2013/04/24 0:00,0.022294,0.0061
2013/04/25 0:00,-0.017106,0.1107
2013/04/26 0:00,-0.016406,0.0339
2013/05/02 0:00,0.006394,0.1043
2013/05/03 0:00,0.019994,0.1433
2013/05/06 0:00,0.018894,-0.0711
2013/05/07 0:00,0.001394,0.038
2013/05/08 0:00,0.010494,-0.0611
2013/05/09 0:00,0.002194,0.0442
2013/05/10 0:00,0.003894,0.0291
2013/05/13 0:00,0.002794,0.0573
2013/05/14 0:00,-0.014006,0.048
2013/05/15 0:00,0.015494,0.0309
2013/05/16 0:00,0.010994,0.0149
2013/05/17 0:00,0.016994,0.0058
2013/05/20 0:00,0.014194,0.0145
2013/05/21 0:00,0.014094,0.0143
2013/05/22 0:00,-0.009406,-0.0124
2013/05/23 0:00,-0.007206,0.0113
2013/05/24 0:00,0.014794,0.0574
2013/05/27 0:00,0.007594,0.0245
2013/05/28 0:00,-0.000906,0.0087
2013/05/29 0:00,0.006094,-0.0412
2013/05/30 0:00,0.001094,0.0081
2013/05/31 0:00,-0.007606,-0.0146
2013/06/03 0:00,-0.008306,-0.0511
2013/06/04 0:00,-0.020406,-0.0827
2013/06/05 0:00,0.005494,-0.0388
2013/06/06 0:00,-0.014307,-0.0347
2013/06/07 0:00,-0.016425,-0.0248
2013/06/13 0:00,-0.029743,0.2252
2013/06/14 0:00,0.021755,-0.0766
2013/06/17 0:00,0.002154,-0.0767
2013/06/18 0:00,0.001554,-0.1563
2013/06/19 0:00,-0.004648,-0.3147
2013/06/20 0:00,-0.035459,-0.8702
2013/06/21 0:00,-0.003259,0.2734
2013/06/24 0:00,-0.063457,-0.0228
2013/06/25 0:00,-0.002455,0.0684
2013/06/26 0:00,0.025147,0.4781
2013/06/27 0:00,-0.017552,0.1647
2013/06/28 0:00,0.000551,0.0339
2013/07/01 0:00,0.021655,0.1425
2013/07/02 0:00,0.017957,-0.0384
2013/07/03 0:00,0.000659,-0.068
2013/07/04 0:00,0.006262,0.016
2013/07/05 0:00,-0.006735,0.0787
2013/07/08 0:00,-0.037131,-0.0598
2013/07/09 0:00,0.003971,-0.0539
2013/07/10 0:00,0.029871,-0.2668
2013/07/11 0:00,0.030171,-0.1758
2013/07/12 0:00,-0.005729,0.0233
2013/07/15 0:00,0.023472,-0.0593
2013/07/16 0:00,0.010272,-0.1368
2013/07/17 0:00,-0.016228,-0.2512
2013/07/18 0:00,-0.004528,-0.1081
2013/07/19 0:00,-0.023627,-0.1235
2013/07/22 0:00,0.018573,-0.1103
2013/07/23 0:00,0.028873,-0.2278
2013/07/24 0:00,0.006772,-0.2459
2013/07/25 0:00,-0.020328,0.2917
2013/07/26 0:00,-0.002228,0.2236
2013/07/29 0:00,-0.020328,0.0524
2013/07/30 0:00,-0.002528,0.0375
2013/07/31 0:00,0.004472,-0.0339
2013/08/01 0:00,0.031572,0.0732
2013/08/02 0:00,0.003772,0.0321
2013/08/05 0:00,0.017072,-0.0605
2013/08/06 0:00,0.011072,0.0018
2013/08/07 0:00,-0.012127,-0.1834
2013/08/08 0:00,0.003873,-0.3325
2013/08/09 0:00,0.001673,-0.1308
2013/08/12 0:00,0.013673,-0.128
2013/08/13 0:00,0.005673,-0.4978
2013/08/14 0:00,-0.002427,-0.2073
2013/08/15 0:00,-0.012527,-0.0451
2013/08/16 0:00,-0.021727,0.048
2013/08/19 0:00,0.019972,-0.2315
2013/08/20 0:00,-0.000628,-0.3497
2013/08/21 0:00,0.005272,0.0087
2013/08/22 0:00,0.002572,0.0413
2013/08/23 0:00,-0.002028,0.234
2013/08/26 0:00,0.019472,0.1902
2013/08/27 0:00,0.006072,-0.0431
2013/08/28 0:00,-0.013528,-0.2473
2013/08/29 0:00,-0.001928,-0.0287
2013/08/30 0:00,-0.018828,0.0535
2013/09/02 0:00,0.012072,-0.0027
2013/09/03 0:00,0.016272,-0.062
2013/09/04 0:00,-0.000028,-0.073
2013/09/05 0:00,0.001772,0.0154
2013/09/09 0:00,0.009472,-0.2102
2013/09/10 0:00,0.004672,-0.0596
2013/09/11 0:00,-0.010128,-0.2623
2013/09/12 0:00,0.000172,-0.0977
2013/09/13 0:00,0.006672,-0.0362
2013/09/16 0:00,0.003772,0.1866
2013/09/17 0:00,-0.015428,0.2154
2013/09/18 0:00,0.006872,-0.0082
2013/09/23 0:00,0.023672,0.5851
2013/09/24 0:00,-0.000028,-0.0492
2013/09/25 0:00,-0.005828,-0.0067
2013/09/26 0:00,-0.014328,0.2129
2013/09/27 0:00,0.003672,-0.0006
2013/09/30 0:00,0.012772,-0.0202
2013/10/08 0:00,0.017372,0.1135
2013/10/09 0:00,0.009372,-0.0955
2013/10/10 0:00,-0.008028,-0.0255
2013/10/11 0:00,0.010072,0.1331
2013/10/14 0:00,0.008872,-0.1855
2013/10/15 0:00,-0.002728,-0.1713
2013/10/16 0:00,-0.027228,-0.1332
2013/10/17 0:00,0.000272,-0.1257
2013/10/18 0:00,0.006872,0.062
2013/10/21 0:00,0.026272,-0.0928
2013/10/22 0:00,-0.012328,-0.0634
2013/10/23 0:00,-0.021928,-0.0689
2013/10/24 0:00,-0.006328,-0.1847
2013/10/25 0:00,-0.018729,-0.0793
2013/10/28 0:00,-0.002429,0.1068
2013/10/29 0:00,-0.018929,-0.0821
2013/10/30 0:00,0.016671,-0.1946
2013/10/31 0:00,-0.014129,0.3444
2013/11/01 0:00,-0.004429,0.1141
2013/11/04 0:00,0.004471,-0.1123
2013/11/05 0:00,0.013071,-0.1459
2013/11/06 0:00,-0.011029,-0.0786
2013/11/07 0:00,-0.013129,-0.3849
2013/11/08 0:00,-0.014129,-0.1742
2013/11/11 0:00,0.007471,-0.4749
2013/11/12 0:00,0.009571,-0.2407
2013/11/13 0:00,-0.018629,-0.0603
2013/11/14 0:00,0.015071,-0.6136
2013/11/15 0:00,0.019071,-0.5254
2013/11/18 0:00,0.022771,-0.118
2013/11/19 0:00,0.001671,-0.166
2013/11/20 0:00,0.006571,-0.2524
2013/11/21 0:00,-0.005029,0.1296
2013/11/22 0:00,-0.003229,0.5833
2013/11/25 0:00,-0.000429,-0.1259
2013/11/26 0:00,0.002371,-0.0679
2013/11/27 0:00,0.014371,0.5174
2013/11/28 0:00,0.010171,0.2785
2013/11/29 0:00,0.009171,0.4964
2013/12/02 0:00,-0.051529,-0.1929
2013/12/03 0:00,0.01797,0.1669
2013/12/04 0:00,0.010769,-0.095
2013/12/05 0:00,-0.005834,-0.3113
2013/12/06 0:00,-0.002442,-0.254
2013/12/09 0:00,0.010556,-0.0584
2013/12/10 0:00,-0.000446,-0.5098
2013/12/11 0:00,-0.009846,-0.2672
2013/12/12 0:00,0.006954,0.459
2013/12/13 0:00,0.003954,0.3891
2013/12/16 0:00,-0.013346,-0.2053
2013/12/17 0:00,-0.006947,-0.044
2013/12/18 0:00,-0.000848,-0.1256
2013/12/19 0:00,-0.007049,-0.0065
2013/12/20 0:00,-0.01395,-0.0367
2013/12/23 0:00,-0.000851,0.0716
2013/12/24 0:00,0.009349,0.1546
2013/12/25 0:00,0.016449,-0.1283
2013/12/26 0:00,-0.018652,0.0178
2013/12/27 0:00,0.018248,0.0778
2013/12/30 0:00,0.003248,0.0816
2013/12/31 0:00,0.003148,0.0551
2014/01/02 0:00,0.009748,-0.0918
2014/01/03 0:00,-0.002752,-0.2628
2014/01/06 0:00,-0.026953,-0.2515
2014/01/07 0:00,0.006247,0.2073
2014/01/08 0:00,0.008547,0.1336
2014/01/09 0:00,-0.015053,0.17
2014/01/10 0:00,-0.017653,-0.0065
2014/01/13 0:00,-0.002353,0.0906
2014/01/14 0:00,0.020447,-0.0675
2014/01/15 0:00,0.007647,0.0071
2014/01/16 0:00,-0.000853,0.1594
2014/01/17 0:00,-0.010653,-0.0576
2014/01/20 0:00,-0.009453,0.0004
2014/01/21 0:00,0.015847,0.4687
2014/01/22 0:00,0.024447,0.1511
2014/01/23 0:00,0.007847,0.0751
2014/01/24 0:00,0.013847,-0.0418
2014/01/27 0:00,-0.005953,0.5096
2014/01/28 0:00,-0.002953,-0.1745
2014/01/29 0:00,0.008647,0.0276
2014/01/30 0:00,-0.007853,-0.011
2014/02/07 0:00,0.017147,0.3001
2014/02/10 0:00,0.028446,-0.2064
2014/02/11 0:00,-0.000553,0.0467
2014/02/12 0:00,0.011547,0.0347
2014/02/13 0:00,-0.017654,-0.1869
2014/02/14 0:00,0.017547,0.0677
2014/02/17 0:00,0.020447,-0.0404
2014/02/18 0:00,-0.004353,-0.0964
2014/02/19 0:00,0.001447,-0.1333
2014/02/20 0:00,-0.016253,0.0788
2014/02/21 0:00,-0.004353,0.1157
2014/02/24 0:00,-0.000953,0.1018
2014/02/25 0:00,-0.041752,0.5664
2014/02/26 0:00,0.004948,0.0551
2014/02/27 0:00,-0.018852,0.3723
2014/02/28 0:00,0.015349,0.0514
2014/03/03 0:00,0.018049,-0.1549
2014/03/04 0:00,-0.003151,-0.293
2014/03/05 0:00,-0.002951,-0.1953
2014/03/06 0:00,0.001849,-0.1757
2014/03/07 0:00,-0.003151,0.0092
2014/03/10 0:00,-0.037151,0.1033
2014/03/11 0:00,-0.000251,0.2126
2014/03/12 0:00,-0.001951,0.047
2014/03/13 0:00,0.015849,0.0056
2014/03/14 0:00,-0.004351,0.2374
2014/03/17 0:00,0.022049,0.0382
2014/03/18 0:00,0.003249,0.047
2014/03/19 0:00,-0.005451,-0.0695
2014/03/20 0:00,-0.028351,0.0164
2014/03/21 0:00,0.019449,-0.0295
2014/03/24 0:00,0.001149,0.1268
2014/03/25 0:00,-0.002251,-0.1637
2014/03/26 0:00,0.005349,0.0335
2014/03/27 0:00,-0.021351,0.0227
2014/03/28 0:00,-0.023351,0.0777
2014/03/31 0:00,-0.004551,-0.0371
2014/04/01 0:00,0.017749,0.0408
2014/04/02 0:00,-0.002351,0.0202
2014/04/03 0:00,0.000149,-0.2485
2014/04/04 0:00,0.012649,0.0039
2014/04/08 0:00,0.010449,0.0767
2014/04/09 0:00,0.009549,-0.0071
2014/04/10 0:00,0.004749,0.0003
2014/04/11 0:00,-0.004851,0.0941
2014/04/14 0:00,0.005949,0.2114
2014/04/15 0:00,-0.008551,0.1497
2014/04/16 0:00,-0.001051,-0.0568
2014/04/17 0:00,0.001049,0.368
2014/04/18 0:00,0.003049,0.2791
2014/04/21 0:00,-0.014951,0.0032
2014/04/22 0:00,-0.008451,0.0351
2014/04/23 0:00,-0.001751,-0.0366
2014/04/24 0:00,-0.008251,-0.0703
2014/04/25 0:00,-0.02115,-0.0823
2014/04/28 0:00,-0.031351,0.1551
2014/04/29 0:00,0.013649,0.0131
2014/04/30 0:00,0.008049,0.102
2014/05/05 0:00,0.00975,0.0907
2014/05/06 0:00,0.007151,0.1109
2014/05/07 0:00,-0.017248,0.1904
2014/05/08 0:00,-0.001948,0.0564
2014/05/09 0:00,-0.009048,0.6223
2014/05/12 0:00,0.024653,0.1216
2014/05/13 0:00,-0.001546,-0.1024
2014/05/14 0:00,0.001354,-0.1915
2014/05/15 0:00,-0.019144,0.1877
2014/05/16 0:00,-0.003444,0.087
2014/05/19 0:00,-0.006043,-0.2524
2014/05/20 0:00,0.004358,0.0988
2014/05/21 0:00,0.01026,0.0741
2014/05/22 0:00,0.00036,0.2069
2014/05/23 0:00,0.012061,0.04
2014/05/26 0:00,0.012862,0.0743
2014/05/27 0:00,-0.004338,-0.0497
2014/05/28 0:00,0.014864,0.0183
2014/05/29 0:00,-0.012735,0.2772
2014/05/30 0:00,0.003165,0.16
2014/06/03 0:00,-0.001234,0.4722
2014/06/04 0:00,-0.009033,0.3671
2014/06/05 0:00,0.014067,-0.1253
2014/06/06 0:00,-0.003032,-0.05
2014/06/09 0:00,-0.006632,0.0128
2014/06/10 0:00,0.014768,0.0063
2014/06/11 0:00,0.004869,-0.0411
2014/06/12 0:00,-0.002831,0.0474
2014/06/13 0:00,0.012969,-0.1095
2014/06/16 0:00,0.006969,0.1185
2014/06/17 0:00,-0.011131,0.0492
2014/06/18 0:00,-0.007331,-0.0007
2014/06/19 0:00,-0.028631,-0.0243
2014/06/20 0:00,0.010169,0.1979
2014/06/23 0:00,0.011069,0.0907
2014/06/24 0:00,0.007469,-0.0617
2014/06/25 0:00,-0.00453,0.0123
2014/06/26 0:00,0.01597,0.0231
2014/06/27 0:00,0.00687,0.005
2014/06/30 0:00,0.00987,-0.0461
2014/07/01 0:00,0.00457,-0.0351
2014/07/02 0:00,0.00517,-0.2605
2014/07/03 0:00,0.00687,-0.2494
2014/07/04 0:00,-0.00023,-0.1287
2014/07/07 0:00,-0.00143,0.0743
2014/07/08 0:00,0.00817,0.0439
2014/07/09 0:00,-0.01723,-0.0039
2014/07/10 0:00,-0.00123,0.1107
2014/07/11 0:00,0.00697,-0.0265
2014/07/14 0:00,0.01317,0.0144
2014/07/16 0:00,-0.01123,-0.1424
2014/07/17 0:00,-0.00593,-0.2612
2014/07/18 0:00,0.00207,-0.479
2014/07/21 0:00,-0.00143,0.0946
2014/07/22 0:00,0.01467,0.1178
2014/07/23 0:00,-0.01213,0.0234
2014/07/24 0:00,-0.00153,-0.0079
2014/07/25 0:00,0.01017,0.0934
2014/07/28 0:00,0.02177,0.0445
2014/07/29 0:00,0.01127,0.0286
2014/07/30 0:00,0.00437,-0.1577
2014/07/31 0:00,0.008771,0
2014/08/01 0:00,-0.011029,0.2051
2014/08/04 0:00,0.015271,0.0569
2014/08/05 0:00,0.007871,0.0655
2014/08/06 0:00,0.004871,0.0327
2014/08/07 0:00,-0.010129,-0.0439
2014/08/08 0:00,0.007171,0.0408
2014/08/11 0:00,0.015671,-0.0744
2014/08/12 0:00,0.003071,-0.0276
2014/08/13 0:00,-0.000228,0.0088
2014/08/14 0:00,-0.006228,0.1885
2014/08/15 0:00,0.011872,0.0136
2014/08/18 0:00,0.015672,0.1375
2014/08/19 0:00,0.003772,0.0076
2014/08/20 0:00,-0.001028,-0.0333
2014/08/21 0:00,0.001372,-0.0181
2014/08/22 0:00,0.007672,-0.002
2014/08/25 0:00,-0.008328,0.0348
2014/08/26 0:00,-0.018428,0.0215
2014/08/27 0:00,0.005972,0.0332
2014/08/28 0:00,-0.009628,0.1342
2014/08/29 0:00,0.012272,0.0153
2014/09/01 0:00,0.018272,0.0032
2014/09/02 0:00,0.014372,0.0292
2014/09/03 0:00,0.008172,-0.0326
2014/09/04 0:00,0.008272,-0.0575
2014/09/05 0:00,0.004272,-0.0004
2014/09/09 0:00,0.004773,0.0465
2014/09/10 0:00,0.004673,0.0142
2014/09/11 0:00,-0.001727,-0.0192
2014/09/12 0:00,0.009973,-0.0082
2014/09/15 0:00,0.008073,0.1197
2014/09/16 0:00,-0.034027,-0.0306
2014/09/17 0:00,0.007073,0.1806
2014/09/18 0:00,0.007173,0.4741
2014/09/19 0:00,0.010274,0.5137
2014/09/22 0:00,-0.013326,0.3696
2014/09/23 0:00,0.013674,0.0502
2014/09/24 0:00,0.014975,-0.1194
2014/09/25 0:00,0.000475,-0.018
2014/09/26 0:00,0.002575,0.0821
2014/09/29 0:00,0.009875,0.1525
2014/09/30 0:00,0.006875,0.0043
2014/10/08 0:00,0.014976,0.307
2014/10/09 0:00,0.002776,-0.3348
2014/10/10 0:00,-0.004224,0.0363
2014/10/13 0:00,-0.000924,0.1261
2014/10/14 0:00,-0.002924,0.4783
2014/10/15 0:00,0.004376,0.724
2014/10/16 0:00,-0.014824,0.1748
2014/10/17 0:00,-0.007524,-0.029
2014/10/20 0:00,0.014477,0.48
2014/10/21 0:00,-0.008323,0.1187
2014/10/22 0:00,-0.012123,-0.095
2014/10/23 0:00,-0.016823,-0.0714
2014/10/24 0:00,0.000478,-0.0553
2014/10/27 0:00,0.004578,0.114
2014/10/28 0:00,0.026178,0.0413
2014/10/29 0:00,0.013378,0.276
2014/10/30 0:00,-0.000422,-0.055
2014/10/31 0:00,0.000778,-0.0699
2014/11/03 0:00,0.008778,0.1641
2014/11/04 0:00,-0.005922,0.4258
2014/11/05 0:00,-0.000421,0.3427
2014/11/06 0:00,0.009279,0.1683
2014/11/07 0:00,-0.00782,0.3796
2014/11/10 0:00,0.00908,0.1287
2014/11/11 0:00,-0.031419,0.4387
2014/11/12 0:00,0.016283,-0.1532
2014/11/13 0:00,-0.015816,-0.0955
2014/11/14 0:00,-0.002616,-0.6989
2014/11/17 0:00,0.010885,0.0475
2014/11/18 0:00,0.001885,-0.0692
2014/11/19 0:00,0.007385,0.0979
2014/11/20 0:00,-0.002414,-0.0668
2014/11/21 0:00,0.012486,-0.1807
2014/11/24 0:00,0.014386,1.2892
2014/11/25 0:00,0.015386,-0.1218
2014/11/26 0:00,0.006286,-0.1354
2014/11/27 0:00,0.008086,0.0547
2014/11/28 0:00,0.002886,0.0301
2014/12/01 0:00,-0.006314,-0.0955
2014/12/02 0:00,0.016185,0.0006
2014/12/03 0:00,0.014885,-0.2021
2014/12/04 0:00,0.022085,-0.6461
2014/12/05 0:00,-0.019516,-0.6361
2014/12/08 0:00,0.009684,-0.1368
2014/12/09 0:00,-0.047416,-0.2672
2014/12/10 0:00,0.039084,0.2011
2014/12/11 0:00,0.009882,0.0449
2014/12/12 0:00,0.010581,0.1753
2014/12/15 0:00,0.015379,-0.3339
2014/12/16 0:00,0.002275,-0.1047
2014/12/17 0:00,-0.00763,0.0851
2014/12/18 0:00,-0.006634,0.2879
2014/12/19 0:00,-0.013637,0.1351
2014/12/22 0:00,-0.03974,-0.0609
2014/12/23 0:00,-0.015641,0.462
2014/12/24 0:00,0.008958,0.3598
2014/12/25 0:00,0.015759,0.0804
2014/12/26 0:00,0.011659,-0.0407
2014/12/29 0:00,-0.016141,0.1268
2014/12/30 0:00,-0.015141,0.0301
2014/12/31 0:00,0.013659,-0.1972
2015/01/05 0:00,0.01756,0.2365
2015/01/06 0:00,0.019261,0.0162
2015/01/07 0:00,-0.002238,-0.0842
2015/01/08 0:00,-0.004136,0.1022
2015/01/09 0:00,-0.005635,-0.0279
2015/01/12 0:00,-0.007234,0.0256
2015/01/13 0:00,0.016466,0.0176
2015/01/14 0:00,-0.005034,0.557
2015/01/15 0:00,0.010666,0.025
2015/01/16 0:00,0.013866,0.2599
2015/01/19 0:00,-0.038434,0.1776
2015/01/20 0:00,0.037666,-0.2207
2015/01/21 0:00,0.026966,0.3821
2015/01/22 0:00,0.013466,-0.059
2015/01/23 0:00,-0.011234,-0.012
2015/01/26 0:00,0.019166,0.5038
2015/01/27 0:00,0.001466,-0.4534
2015/01/28 0:00,-0.007234,0.1053
2015/01/29 0:00,-0.006334,-0.1497
2015/01/30 0:00,-0.011635,-0.0189
2015/02/02 0:00,-0.006635,0.04
2015/02/03 0:00,0.022565,-0.0508
2015/02/04 0:00,-0.002835,0.217
2015/02/05 0:00,-0.002635,0.3227
2015/02/06 0:00,-0.022634,-0.2692
2015/02/09 0:00,-0.004334,0.1692
2015/02/10 0:00,0.016666,-0.0951
2015/02/11 0:00,0.014566,0.1057
2015/02/12 0:00,0.008366,0.2138
2015/02/13 0:00,0.016966,0.2119
2015/02/16 0:00,0.020566,0.2755
2015/02/17 0:00,0.006966,0.0553
2015/02/25 0:00,-0.007834,0.1684
2015/02/26 0:00,0.011366,-0.199
2015/02/27 0:00,0.010466,-0.0532
2015/03/02 0:00,0.022766,0.1134
2015/03/03 0:00,-0.011934,-0.1237
2015/03/04 0:00,0.018666,-0.2501
2015/03/05 0:00,0.002766,-0.1811
2015/03/06 0:00,-0.017134,-0.049
2015/03/09 0:00,0.012866,-0.2437
2015/03/10 0:00,0.012466,0.0059
2015/03/11 0:00,-0.001834,0.113
2015/03/12 0:00,-0.002834,0.202
2015/03/13 0:00,0.015166,0.0143
2015/03/16 0:00,0.033666,-0.1545
2015/03/17 0:00,0.013766,-0.184
2015/03/18 0:00,0.022366,0.0546
2015/03/19 0:00,0.005666,-0.1302
2015/03/20 0:00,0.015466,0.1489
2015/03/23 0:00,0.030566,0.0348
2015/03/24 0:00,0.010766,0.0509
2015/03/25 0:00,0.012166,-0.0484
2015/03/26 0:00,-0.016134,-0.1342
2015/03/27 0:00,0.012466,-0.5643
2015/03/30 0:00,0.007666,0.2331
2015/03/31 0:00,0.006066,-0.4813
2015/04/01 0:00,0.026966,0.0227
2015/04/02 0:00,0.020966,0.4316
2015/04/03 0:00,0.020366,0.1193
2015/04/07 0:00,0.023867,-0.1569
2015/04/08 0:00,-0.007932,-0.1329
2015/04/09 0:00,-0.007032,-0.4166
2015/04/10 0:00,0.027869,0.2167
2015/04/13 0:00,0.019969,-0.1165
2015/04/14 0:00,-0.00313,0.2887
2015/04/15 0:00,-0.04183,0.1786
2015/04/16 0:00,0.013371,0.2896
2015/04/17 0:00,0.005171,-0.1451
2015/04/20 0:00,-0.023226,0.6006
2015/04/21 0:00,0.044277,0.2974
2015/04/22 0:00,0.030679,-0.3248
2015/04/23 0:00,0.010981,0.1078
2015/04/24 0:00,-0.001317,0.0627
2015/04/27 0:00,0.007586,0.1515
2015/04/28 0:00,-0.031512,-0.136
2015/04/29 0:00,0.022889,0.2577
2015/04/30 0:00,0.006491,0.3004
2015/05/04 0:00,0.007093,0.0001
2015/05/05 0:00,-0.031306,-0.2436
2015/05/06 0:00,-0.006005,-0.2213
2015/05/07 0:00,-0.013605,0.111
2015/05/08 0:00,0.046696,-0.2641
2015/05/11 0:00,0.049198,0.6003
2015/05/12 0:00,0.023299,-0.1355
2015/05/13 0:00,0.0089,0.1339
2015/05/14 0:00,0.004805,-0.1436
2015/05/15 0:00,-0.005091,0.233
2015/05/18 0:00,0.026612,0.0687
2015/05/19 0:00,0.030514,-0.0322
2015/05/20 0:00,0.022516,-0.2918
2015/05/21 0:00,0.040917,0.0084
2015/05/22 0:00,0.011119,0.232
2015/05/25 0:00,0.01922,-0.024
2015/05/26 0:00,0.041821,0.0798
2015/05/27 0:00,0.013321,-0.5397
2015/05/28 0:00,-0.062878,-0.1326
2015/05/29 0:00,0.015022,-0.1428
2015/06/01 0:00,0.056022,-0.0427
2015/06/02 0:00,0.041022,-0.0186
2015/06/03 0:00,0.003721,0.0891
2015/06/04 0:00,-0.006579,0.1373
2015/06/05 0:00,0.010921,-0.0485
2015/06/08 0:00,-0.019079,0.1042
2015/06/09 0:00,-0.00138,0.013
2015/06/10 0:00,0.02372,-0.0374
2015/06/11 0:00,0.01752,-0.106
2015/06/12 0:00,0.01452,-0.0259
2015/06/15 0:00,-0.024381,-0.0664
2015/06/16 0:00,-0.041782,0.1566
2015/06/17 0:00,0.023118,0.0318
2015/06/18 0:00,-0.041684,-0.0726
2015/06/19 0:00,-0.068885,0.2131
2015/06/23 0:00,0.014813,-0.1343
2015/06/24 0:00,0.020712,0.1508
2015/06/25 0:00,-0.043989,-0.0174
2015/06/26 0:00,-0.09299,-0.0182
2015/06/29 0:00,-0.073589,0.0892
2015/06/30 0:00,0.060311,-0.085
2015/07/01 0:00,-0.059888,0.0528
2015/07/02 0:00,-0.070588,-0.102
2015/07/03 0:00,-0.070188,0.0975
2015/07/06 0:00,-0.036188,0.3033
2015/07/07 0:00,-0.082687,0.2069
2015/07/08 0:00,-0.059287,0.3491
2015/07/09 0:00,0.098813,-0.0781
2015/07/10 0:00,0.095613,-0.1793
2015/07/13 0:00,0.078513,-0.0375
2015/07/14 0:00,0.022413,0.06
2015/07/15 0:00,-0.061487,0.0515
2015/07/16 0:00,0.019814,-0.0887
2015/07/17 0:00,0.070014,-0.3144
2015/07/20 0:00,0.023714,0.2395
2015/07/21 0:00,0.020314,0.2612
