股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H,
"600053",2007-12-28,"0.9494"
"600053",2008-01-31,"0.8568"
"600053",2008-02-29,"0.8688"
"600053",2008-03-31,"0.8824"
"600053",2008-04-30,"0.8256"
"600053",2008-05-30,"0.6635"
"600053",2008-06-30,"0.7834"
"600053",2008-07-31,"0.5709"
"600053",2008-08-29,"0.7222"
"600053",2008-09-26,"0.7853"
"600053",2008-10-31,"0.8836"
"600053",2008-11-28,"1.0099"
"600053",2008-12-31,"1.0247"
"600053",2009-01-23,"1.1415"
"600053",2009-02-27,"1.2500"
"600053",2009-03-31,"1.4323"
"600053",2009-04-30,"1.4554"
"600053",2009-05-27,"1.4653"
"600053",2009-06-30,"1.5183"
"600053",2009-07-31,"1.3528"
"600053",2009-08-31,"1.2640"
"600053",2009-09-30,"1.2634"
"600053",2009-10-30,"1.2059"
"600053",2009-11-30,"1.2109"
"600053",2009-12-31,"1.2235"
"600053",2010-01-29,"1.2918"
"600053",2010-02-26,"1.2759"
"600053",2010-03-31,"1.0715"
"600053",2010-04-30,"1.1183"
"600053",2010-05-31,"1.1612"
"600053",2010-06-30,"1.0694"
"600053",2010-07-30,"1.4113"
"600053",2010-08-31,"1.6716"
"600053",2010-09-30,"1.7144"
"600053",2010-10-29,"1.3049"
"600053",2010-11-30,"0.8295"
"600053",2010-12-31,"0.9133"
"600053",2011-01-31,"0.7839"
"600053",2011-02-28,"0.7332"
"600053",2011-03-31,"0.7631"
"600053",2011-04-29,"0.6750"
"600053",2011-05-31,"0.5019"
"600053",2011-06-30,"0.3100"
"600053",2011-07-29,"-0.2678"
"600053",2011-08-31,"-0.2736"
"600053",2011-09-30,"0.0661"
"600053",2011-10-31,"0.7465"
"600053",2011-11-30,"1.3062"
"600053",2011-12-30,"1.6145"
"600053",2012-01-31,"1.5834"
"600053",2012-02-29,"1.6346"
"600053",2012-03-30,"1.3547"
"600053",2012-04-27,"1.3715"
"600053",2012-05-31,"1.3938"
"600053",2012-06-29,"1.3783"
"600053",2012-07-31,"1.4769"
"600053",2012-08-31,"1.5945"
"600053",2012-09-28,"1.5762"
"600053",2012-10-31,"1.6383"
"600053",2012-11-30,"1.1552"
"600053",2012-12-31,"0.2294"
"600053",2013-01-31,"0.0642"
"600053",2013-02-28,"-0.0437"
"600053",2013-03-08,"-0.4299"
"600053",2013-05-31,"-0.5986"
"600053",2013-06-28,"0.2270"
"600053",2013-07-31,"0.2470"
"600053",2013-08-30,"0.3468"
"600053",2013-09-30,"0.2272"
"600053",2013-10-31,"0.2866"
"600053",2013-11-29,"0.3163"
"600053",2013-12-26,"0.6786"
"600053",2014-03-31,"1.1430"
"600053",2014-04-30,"1.4210"
"600053",2014-05-30,"1.4142"
"600053",2014-06-30,"1.8580"
"600053",2014-07-31,"1.6166"
"600053",2014-08-29,"0.9018"
"600053",2014-09-30,"1.1526"
"600053",2014-10-31,"0.6989"
"600053",2014-11-14,"0.2333"
"600053",2014-12-31,"-0.6531"
"600053",2015-01-20,"-0.6517"
"600053",2015-02-27,"-1.0060"
"600053",2015-03-20,"-0.6144"
"600053",2015-11-30,"-2.6163"
"600053",2015-12-31,"-3.0115"
"600053",2016-01-29,"0.2490"
"600053",2016-02-29,"0.4241"
"600053",2016-03-31,"0.2569"
"600053",2016-04-29,"0.3895"
"600053",2016-05-31,"0.4657"
"600053",2016-06-30,"0.7100"
"600053",2016-07-29,"2.0153"
"600053",2016-08-31,"1.8955"
"600053",2016-09-30,"1.9054"
"600053",2016-10-31,"2.0609"
"600053",2016-11-30,"1.4355"
"600053",2016-12-30,"1.2846"
"600053",2017-01-26,"-0.1394"
"600053",2017-02-28,"-0.0396"
"600053",2017-03-31,"-0.9867"
"600053",2017-04-28,"-1.1977"
"600053",2017-05-31,"-1.1436"
"600053",2017-06-30,"-0.9969"
"600053",2017-07-31,"-0.9100"
"600053",2017-08-31,"-1.0727"
"600053",2017-09-29,"0.0213"
"600053",2017-10-31,"-0.1718"
"600053",2017-11-30,"0.0628"
"600053",2017-12-29,"1.1521"
"600053",2018-01-31,"0.9584"
"600053",2018-02-28,"0.9669"
"600053",2018-03-30,"0.0061"
"600053",2018-04-27,"0.3312"
"600053",2018-05-31,"0.2834"
"600053",2018-06-29,"0.4827"
"600053",2018-07-31,"0.5325"
"600053",2018-08-31,"0.8327"
"600053",2018-09-28,"0.8603"
"600053",2018-10-31,"0.5023"
"600053",2018-11-30,"0.7001"
"600053",2018-12-28,"0.6021"
"600053",2019-01-31,"0.2799"
"600053",2019-02-28,"1.1708"
"600053",2019-03-29,"1.3183"
"600053",2019-04-30,"1.2008"
"600053",2019-05-31,"1.1164"
"600053",2019-06-28,"0.7177"
"600053",2019-07-31,"0.7491"
"600053",2019-08-30,"0.4464"
"600053",2019-09-30,"0.5408"
"600053",2019-10-31,"0.7205"
"600053",2019-11-29,"1.2450"
"600053",2019-12-31,"2.0529"
"600053",2020-01-23,"2.1176"
"600053",2020-02-28,"1.2980"
"600053",2020-03-31,"1.6446"
"600053",2020-04-30,"1.8596"
"600053",2020-05-29,"2.4619"
"600053",2020-06-30,"3.1092"
"600053",2020-07-31,"1.3554"
"600053",2020-08-31,"1.1319"
"600053",2020-09-30,"1.2466"
"600053",2020-10-30,"1.2584"
"600053",2020-11-30,"1.0757"
"600053",2020-12-31,"0.6646"
"600053",2021-01-29,"0.8553"
"600053",2021-02-26,"0.9752"
"600053",2021-03-31,"1.0178"
"600053",2021-04-30,"0.8032"
"600053",2021-05-31,"0.9109"
"600053",2021-06-30,"0.5337"
"600053",2021-07-30,"1.1657"
"600053",2021-08-31,"2.7209"
"600053",2021-09-30,"3.0229"
"600053",2021-10-29,"2.9669"
"600053",2021-11-30,"3.2395"
"600053",2021-12-31,"3.4893"
"600054",2000-01-28,"0.6346"
"600054",2000-02-29,"0.5781"
"600054",2000-03-31,"0.5868"
"600054",2000-04-28,"0.5611"
"600054",2000-05-31,"0.5580"
"600054",2000-06-30,"0.1561"
"600054",2000-07-31,"0.2079"
"600054",2000-08-31,"0.2373"
"600054",2000-09-29,"0.2180"
"600054",2000-10-31,"0.3259"
"600054",2000-11-30,"0.3119"
"600054",2000-12-29,"0.3762"
"600054",2001-01-19,"0.4968"
"600054",2001-02-28,"1.8843"
"600054",2001-03-30,"1.0918"
"600054",2001-04-30,"1.0380"
"600054",2001-05-31,"1.0412"
"600054",2001-06-29,"1.0466"
"600054",2001-07-31,"0.8654"
"600054",2001-08-31,"0.8816"
"600054",2001-09-28,"0.9065"
"600054",2001-10-31,"1.0449"
"600054",2001-11-30,"0.8121"
"600054",2001-12-31,"0.8374"
"600054",2002-01-31,"0.8494"
"600054",2002-02-28,"0.8193"
"600054",2002-03-29,"0.9632"
"600054",2002-04-30,"0.9950"
"600054",2002-05-31,"1.1367"
"600054",2002-06-28,"0.9775"
"600054",2002-07-31,"1.0973"
"600054",2002-08-30,"1.1096"
"600054",2002-09-27,"1.1094"
"600054",2002-10-31,"1.0576"
"600054",2002-11-29,"1.0671"
"600054",2002-12-31,"1.0516"
"600054",2003-01-29,"1.0546"
"600054",2003-02-28,"1.0554"
"600054",2003-03-31,"1.0190"
"600054",2003-04-30,"0.9539"
"600054",2003-05-30,"0.8737"
"600054",2003-06-30,"0.8920"
"600054",2003-07-31,"0.9130"
"600054",2003-08-29,"0.8055"
"600054",2003-09-30,"0.8162"
"600054",2003-10-31,"0.9647"
"600054",2003-11-28,"0.9598"
"600054",2003-12-31,"0.9517"
"600054",2004-01-30,"0.9934"
"600054",2004-02-27,"1.2062"
"600054",2004-03-31,"1.2510"
"600054",2004-04-30,"1.1955"
"600054",2004-05-31,"1.2180"
"600054",2004-06-30,"0.8651"
"600054",2004-07-30,"0.8585"
"600054",2004-08-31,"0.8528"
"600054",2004-09-30,"0.8230"
"600054",2004-10-29,"0.7233"
"600054",2004-11-30,"0.7695"
"600054",2004-12-31,"0.7651"
"600054",2005-01-31,"0.7292"
"600054",2005-02-28,"0.7908"
"600054",2005-03-31,"0.4885"
"600054",2005-04-29,"0.3184"
"600054",2005-05-31,"0.4134"
"600054",2005-06-30,"0.4322"
"600054",2005-07-29,"0.4620"
"600054",2005-08-31,"0.6617"
"600054",2005-09-30,"0.6663"
"600054",2005-10-31,"0.6003"
"600054",2005-11-30,"0.5430"
"600054",2005-12-30,"0.7142"
"600054",2006-01-09,"0.6553"
"600054",2006-02-28,"0.2849"
"600054",2006-03-31,"1.0629"
"600054",2006-04-28,"1.7819"
"600054",2006-05-31,"0.8353"
"600054",2006-06-30,"0.8019"
"600054",2006-07-31,"0.6264"
"600054",2006-08-31,"0.5532"
"600054",2006-09-29,"0.4610"
"600054",2006-10-31,"0.4465"
"600054",2006-11-30,"0.5116"
"600054",2006-12-29,"0.4683"
"600054",2007-01-31,"0.7976"
"600054",2007-02-28,"0.4830"
"600054",2007-03-30,"0.3062"
"600054",2007-04-30,"0.4250"
"600054",2007-05-31,"0.5561"
"600054",2007-06-29,"0.5995"
"600054",2007-07-31,"0.8993"
