股票代码_Stkcd,日期_Date,收盘价_Clpr
600320,2002-05-08,12.66
600320,2002-05-09,12.61
600320,2002-05-10,12.6
600320,2002-05-13,12.37
600320,2002-05-14,12.26
600320,2002-05-15,12.08
600320,2002-05-16,11.92
600320,2002-05-17,12
600320,2002-05-20,11.65
600320,2002-05-21,11.95
600320,2002-05-22,11.35
600320,2002-05-23,11.45
600320,2002-05-24,11.22
600320,2002-05-27,11.1
600320,2002-05-28,10.98
600320,2002-05-29,10.4
600320,2002-05-30,10.63
600320,2002-05-31,10.56
600320,2002-06-03,10.69
600320,2002-06-04,11.05
600320,2002-06-05,11
600320,2002-06-06,11.43
600320,2002-06-07,11.43
600320,2002-06-10,11.19
600320,2002-06-11,11.3
600320,2002-06-12,11.24
600320,2002-06-13,11.18
600320,2002-06-14,10.93
600320,2002-06-17,10.96
600320,2002-06-18,11.24
600320,2002-06-19,11.13
600320,2002-06-20,11.2
600320,2002-06-21,11.63
600320,2002-06-24,12.79
600320,2002-06-25,13.34
600320,2002-06-26,13.35
600320,2002-06-27,13.36
600320,2002-06-28,13.51
600320,2002-07-01,13.18
600320,2002-07-02,13.19
600320,2002-07-03,13.3
600320,2002-07-04,13.16
600320,2002-07-05,13.03
600320,2002-07-08,13
600320,2002-07-09,13.01
600320,2002-07-10,12.79
600320,2002-07-11,12.95
600320,2002-07-12,12.98
600320,2002-07-15,12.91
600320,2002-07-16,12.87
600320,2002-07-17,12.86
600320,2002-07-18,13.03
600320,2002-07-19,13.14
600320,2002-07-22,13.41
600320,2002-07-23,13.41
600320,2002-07-24,13.19
600320,2002-07-25,13.06
600320,2002-07-26,12.96
600320,2002-07-29,13
600320,2002-07-30,13.02
600320,2002-07-31,12.79
600320,2002-08-01,12.64
600320,2002-08-02,12.57
600320,2002-08-05,12.5
600320,2002-08-06,12.68
600320,2002-08-07,12.71
600320,2002-08-08,12.7
600320,2002-08-09,12.69
600320,2002-08-12,12.7
600320,2002-08-13,12.63
600320,2002-08-14,12.71
600320,2002-08-15,12.75
600320,2002-08-16,12.8
600320,2002-08-19,12.71
600320,2002-08-20,12.84
600320,2002-08-21,12.74
600320,2002-08-22,12.98
600320,2002-08-23,12.82
600320,2002-08-26,12.71
600320,2002-08-27,12.7
600320,2002-08-28,12.83
600320,2002-08-29,12.71
600320,2002-08-30,12.6
600320,2002-09-02,12.79
600320,2002-09-03,12.83
600320,2002-09-04,12.63
600320,2002-09-05,12.42
600320,2002-09-06,12.41
600320,2002-09-09,12.39
600320,2002-09-10,12.4
600320,2002-09-11,12.45
600320,2002-09-12,12.47
600320,2002-09-13,12.5
600320,2002-09-16,12.48
600320,2002-09-17,12.46
600320,2002-09-18,12.31
600320,2002-09-19,12.49
600320,2002-09-20,12.25
600320,2002-09-23,12.32
600320,2002-09-24,12.34
600320,2002-09-25,12.45
600320,2002-09-26,12.26
600320,2002-09-27,12.26
600320,2002-10-08,12.1
600320,2002-10-09,12
600320,2002-10-10,11.95
600320,2002-10-11,11.92
600320,2002-10-14,11.87
600320,2002-10-15,11.75
600320,2002-10-16,11.9
600320,2002-10-17,11.89
600320,2002-10-18,11.95
600320,2002-10-21,11.85
600320,2002-10-22,11.97
600320,2002-10-23,11.92
600320,2002-10-24,11.78
600320,2002-10-25,11.6
600320,2002-10-28,11.5
600320,2002-10-29,11.58
600320,2002-10-30,11.6
600320,2002-10-31,11.65
600320,2002-11-01,11.65
600320,2002-11-04,11.7
600320,2002-11-05,12.05
600320,2002-11-06,12.11
600320,2002-11-07,12.14
600320,2002-11-08,11.81
600320,2002-11-11,11.81
600320,2002-11-12,11.65
600320,2002-11-13,11.66
600320,2002-11-14,11.35
600320,2002-11-15,11.31
600320,2002-11-18,11.21
600320,2002-11-19,11.28
600320,2002-11-20,10.94
600320,2002-11-21,10.67
600320,2002-11-22,10.8
600320,2002-11-25,10.59
600320,2002-11-26,10.61
600320,2002-11-27,10.65
600320,2002-11-28,10.85
600320,2002-11-29,11.06
600320,2002-12-02,
600320,2002-12-03,11.16
600320,2002-12-04,11
600320,2002-12-05,10.95
600320,2002-12-06,10.93
600320,2002-12-09,10.9
600320,2002-12-10,10.71
600320,2002-12-11,10.65
600320,2002-12-12,10.62
600320,2002-12-13,10.8
600320,2002-12-16,10.9
600320,2002-12-17,10.99
600320,2002-12-18,10.92
600320,2002-12-19,10.86
600320,2002-12-20,10.98
600320,2002-12-23,10.96
600320,2002-12-24,10.87
600320,2002-12-25,10.74
600320,2002-12-26,10.79
600320,2002-12-27,10.54
600320,2002-12-30,10.37
600320,2002-12-31,10.31
600320,2003-01-02,9.91
600320,2003-01-03,9.88
600320,2003-01-06,10
600320,2003-01-07,9.96
600320,2003-01-08,10.15
600320,2003-01-09,10.3
600320,2003-01-10,10.19
600320,2003-01-13,10.15
600320,2003-01-14,10.58
600320,2003-01-15,10.59
600320,2003-01-16,10.75
600320,2003-01-17,10.64
600320,2003-01-20,10.6
600320,2003-01-21,10.56
600320,2003-01-22,10.49
600320,2003-01-23,10.34
600320,2003-01-24,10.37
600320,2003-01-27,10.49
600320,2003-01-28,10.8
600320,2003-01-29,10.75
600320,2003-02-10,10.82
600320,2003-02-11,10.9
600320,2003-02-12,10.92
600320,2003-02-13,10.77
600320,2003-02-14,10.87
600320,2003-02-17,10.95
600320,2003-02-18,10.9
600320,2003-02-19,11.04
600320,2003-02-20,10.95
600320,2003-02-21,10.67
600320,2003-02-24,10.71
600320,2003-02-25,10.92
600320,2003-02-26,10.89
600320,2003-02-27,10.83
600320,2003-02-28,10.89
600320,2003-03-03,10.55
600320,2003-03-04,10.5
600320,2003-03-05,11.09
600320,2003-03-06,10.99
600320,2003-03-07,10.81
600320,2003-03-10,10.6
600320,2003-03-11,10.6
600320,2003-03-12,10.89
600320,2003-03-13,10.81
600320,2003-03-14,10.99
600320,2003-03-17,11.16
600320,2003-03-18,11
600320,2003-03-19,11.2
600320,2003-03-20,11.24
600320,2003-03-21,11.29
600320,2003-03-24,11.25
600320,2003-03-25,11.26
600320,2003-03-26,11.17
600320,2003-03-27,11.43
600320,2003-03-28,11.57
600320,2003-03-31,11.76
600320,2003-04-01,11.75
600320,2003-04-02,11.94
600320,2003-04-03,11.9
600320,2003-04-04,12.06
600320,2003-04-07,12.24
600320,2003-04-08,12.2
600320,2003-04-09,12.23
600320,2003-04-10,12
600320,2003-04-11,11.99
600320,2003-04-14,12.14
600320,2003-04-15,12.5
600320,2003-04-16,12.06
600320,2003-04-17,11.74
600320,2003-04-18,11.85
600320,2003-04-21,11.36
600320,2003-04-22,11.35
600320,2003-04-23,11.11
600320,2003-04-24,10.76
600320,2003-04-25,10.55
600320,2003-04-28,11.58
600320,2003-04-29,10.83
600320,2003-04-30,10.84
600320,2003-05-12,10.7
600320,2003-05-13,10.15
600320,2003-05-14,10.26
600320,2003-05-15,10.46
600320,2003-05-16,10.4
600320,2003-05-19,10.71
600320,2003-05-20,10.62
600320,2003-05-21,10.71
600320,2003-05-22,10.82
600320,2003-05-23,10.92
600320,2003-05-26,10.99
600320,2003-05-27,11.09
600320,2003-05-28,10.87
600320,2003-05-29,10.95
600320,2003-05-30,11.04
600320,2003-06-02,10.93
600320,2003-06-03,10.85
600320,2003-06-04,11
600320,2003-06-05,10.9
600320,2003-06-06,10.97
600320,2003-06-09,11.07
600320,2003-06-10,11.28
600320,2003-06-11,11.33
600320,2003-06-12,11.43
600320,2003-06-13,11.42
600320,2003-06-16,11.22
600320,2003-06-17,11.26
600320,2003-06-18,11.14
600320,2003-06-19,11.09
600320,2003-06-20,11.1
600320,2003-06-23,
600320,2003-06-24,11.06
600320,2003-06-25,10.95
600320,2003-06-26,10.99
600320,2003-06-27,10.86
600320,2003-06-30,10.81
600320,2003-07-01,10.9
600320,2003-07-02,10.95
600320,2003-07-03,10.93
600320,2003-07-04,10.9
600320,2003-07-07,11.31
600320,2003-07-08,11.6
600320,2003-07-09,11.58
600320,2003-07-10,11.99
600320,2003-07-11,12.15
600320,2003-07-14,12.3
600320,2003-07-15,12.15
600320,2003-07-16,12.1
600320,2003-07-17,12.1
600320,2003-07-18,11.78
600320,2003-07-21,11.82
600320,2003-07-22,11.83
600320,2003-07-23,11.84
600320,2003-07-24,11.68
600320,2003-07-25,11.34
600320,2003-07-28,11.42
600320,2003-07-29,11.78
600320,2003-07-30,11.94
600320,2003-07-31,11.85
600320,2003-08-01,11.75
600320,2003-08-04,11.84
600320,2003-08-05,11.7
600320,2003-08-06,11.61
600320,2003-08-07,11.71
600320,2003-08-08,11.59
600320,2003-08-11,11.52
600320,2003-08-12,11.6
600320,2003-08-13,11.58
600320,2003-08-14,11.59
600320,2003-08-15,11.53
600320,2003-08-18,11.5
600320,2003-08-19,11.56
600320,2003-08-20,11.72
600320,2003-08-21,11.74
600320,2003-08-22,11.83
600320,2003-08-25,11.66
600320,2003-08-26,11.78
600320,2003-08-27,12
600320,2003-08-28,11.89
600320,2003-08-29,11.94
600320,2003-09-01,12.4
600320,2003-09-02,12.39
600320,2003-09-03,12.49
600320,2003-09-04,12.21
600320,2003-09-05,11.91
600320,2003-09-08,12
600320,2003-09-09,11.87
600320,2003-09-10,11.85
600320,2003-09-11,11.9
600320,2003-09-12,11.89
600320,2003-09-15,11.86
600320,2003-09-16,11.97
600320,2003-09-17,12.1
600320,2003-09-18,12.16
600320,2003-09-19,12.08
600320,2003-09-22,12
600320,2003-09-23,11.6
600320,2003-09-24,11.44
600320,2003-09-25,11.52
600320,2003-09-26,11.43
600320,2003-09-29,11.34
600320,2003-09-30,11.38
600320,2003-10-08,11.43
600320,2003-10-09,11.41
600320,2003-10-10,11.6
600320,2003-10-13,11.58
600320,2003-10-14,11.65
600320,2003-10-15,11.66
600320,2003-10-16,11.4
600320,2003-10-17,11.38
600320,2003-10-20,11.06
600320,2003-10-21,11.1
600320,2003-10-22,11.49
600320,2003-10-23,11.34
600320,2003-10-24,11.39
600320,2003-10-27,11.53
600320,2003-10-28,11.76
600320,2003-10-29,12.02
600320,2003-10-30,12.06
600320,2003-10-31,11.94
600320,2003-11-03,12.27
600320,2003-11-04,12.66
600320,2003-11-05,12.52
600320,2003-11-06,12.44
600320,2003-11-07,12.1
600320,2003-11-10,12.2
600320,2003-11-11,12.19
600320,2003-11-12,11.9
600320,2003-11-13,12.05
600320,2003-11-14,12.35
600320,2003-11-17,12.12
600320,2003-11-18,12
600320,2003-11-19,12.1
600320,2003-11-20,12.28
600320,2003-11-21,12.08
600320,2003-11-24,12.22
600320,2003-11-25,12.27
600320,2003-11-26,12.18
600320,2003-11-27,12.3
600320,2003-11-28,12.41
600320,2003-12-01,12.74
600320,2003-12-02,12.71
600320,2003-12-03,12.75
600320,2003-12-04,12.82
600320,2003-12-05,12.78
600320,2003-12-08,12.7
600320,2003-12-09,12.66
600320,2003-12-10,12.8
600320,2003-12-11,12.71
600320,2003-12-12,12.95
600320,2003-12-15,13.41
600320,2003-12-16,13.73
600320,2003-12-17,13.57
600320,2003-12-18,13.7
600320,2003-12-19,13.98
600320,2003-12-22,14.01
600320,2003-12-23,13.8
600320,2003-12-24,13.91
600320,2003-12-25,13.93
600320,2003-12-26,14.02
600320,2003-12-29,13.78
600320,2003-12-30,13.81
600320,2003-12-31,13.9
600320,2004-01-02,13.85
600320,2004-01-05,14.45
600320,2004-01-06,14.41
600320,2004-01-07,14.59
600320,2004-01-08,14.57
600320,2004-01-09,14.31
600320,2004-01-12,14.52
600320,2004-01-13,15.02
600320,2004-01-14,14.9
600320,2004-01-15,15.26
600320,2004-01-16,15.38
600320,2004-01-29,15.08
600320,2004-01-30,14.61
600320,2004-02-02,14.9
600320,2004-02-03,14.92
600320,2004-02-04,15.49
600320,2004-02-05,15.46
600320,2004-02-06,15.4
600320,2004-02-09,15.71
600320,2004-02-10,15.7
600320,2004-02-11,15.69
600320,2004-02-12,15.77
600320,2004-02-13,16.39
600320,2004-02-16,16.34
600320,2004-02-17,16.82
600320,2004-02-18,17.86
600320,2004-02-19,17.7
600320,2004-02-20,18.43
600320,2004-02-23,17.91
600320,2004-02-24,18.02
600320,2004-02-25,17.46
600320,2004-02-26,17.52
600320,2004-02-27,17.61
600320,2004-03-01,17.57
600320,2004-03-02,17.4
600320,2004-03-03,17.1
600320,2004-03-04,17.22
600320,2004-03-05,17.23
600320,2004-03-08,17.4
600320,2004-03-09,17.27
600320,2004-03-10,17.47
600320,2004-03-11,17.64
600320,2004-03-12,17.5
600320,2004-03-15,17.86
600320,2004-03-16,17.7
600320,2004-03-17,17.72
600320,2004-03-18,
600320,2004-03-19,
600320,2004-03-22,17.23
600320,2004-03-23,16.91
600320,2004-03-24,16.9
600320,2004-03-25,17.12
600320,2004-03-26,17.41
600320,2004-03-29,17.41
600320,2004-03-30,17.44
600320,2004-03-31,17.9
600320,2004-04-01,17.87
600320,2004-04-02,18.61
600320,2004-04-05,19.32
600320,2004-04-06,19.2
600320,2004-04-07,18.98
600320,2004-04-08,19.2
600320,2004-04-09,18.02
600320,2004-04-12,17.75
600320,2004-04-13,17.64
600320,2004-04-14,17.68
600320,2004-04-15,17.45
600320,2004-04-16,17.51
600320,2004-04-19,17.17
600320,2004-04-20,17.17
600320,2004-04-21,16.82
600320,2004-04-22,16.8
600320,2004-04-23,16.79
600320,2004-04-26,17.01
600320,2004-04-27,17.09
600320,2004-04-28,17.2
600320,2004-04-29,16.59
600320,2004-04-30,16.95
600320,2004-05-10,8.23
600320,2004-05-11,7.83
600320,2004-05-12,8.06
600320,2004-05-13,8.05
600320,2004-05-14,8.02
600320,2004-05-17,7.99
600320,2004-05-18,7.91
600320,2004-05-19,7.87
600320,2004-05-20,7.82
600320,2004-05-21,7.82
600320,2004-05-24,8
600320,2004-05-25,7.91
600320,2004-05-26,8.04
600320,2004-05-27,8.61
600320,2004-05-28,8.55
600320,2004-05-31,8.93
600320,2004-06-01,9.07
600320,2004-06-02,8.93
600320,2004-06-03,8.66
600320,2004-06-04,8.8
600320,2004-06-07,8.99
600320,2004-06-08,9.05
600320,2004-06-09,8.8
600320,2004-06-10,9.21
600320,2004-06-11,8.8
600320,2004-06-14,8.29
600320,2004-06-15,8.4
600320,2004-06-16,8.41
600320,2004-06-17,7.95
600320,2004-06-18,7.9
600320,2004-06-21,8.16
600320,2004-06-22,8.32
600320,2004-06-23,8.2
600320,2004-06-24,8.06
600320,2004-06-25,7.9
600320,2004-06-28,7.87
600320,2004-06-29,8.06
600320,2004-06-30,8.13
600320,2004-07-01,8.55
600320,2004-07-02,8.58
600320,2004-07-05,8.44
600320,2004-07-06,8.48
600320,2004-07-07,8.38
600320,2004-07-08,8.07
600320,2004-07-09,8.11
600320,2004-07-12,8.21
600320,2004-07-13,8.23
600320,2004-07-14,8.31
600320,2004-07-15,8.7
600320,2004-07-16,9.24
600320,2004-07-19,9.25
600320,2004-07-20,9.45
600320,2004-07-21,9.36
600320,2004-07-22,8.99
600320,2004-07-23,9.25
600320,2004-07-26,9.25
600320,2004-07-27,9.25
600320,2004-07-28,9.13
600320,2004-07-29,9.37
600320,2004-07-30,9.34
600320,2004-08-02,9.19
600320,2004-08-03,8.49
600320,2004-08-04,9.02
600320,2004-08-05,8.87
600320,2004-08-06,8.78
600320,2004-08-09,8.89
600320,2004-08-10,8.9
600320,2004-08-11,8.85
600320,2004-08-12,8.72
600320,2004-08-13,8.98
600320,2004-08-16,8.96
600320,2004-08-17,8.92
600320,2004-08-18,8.94
600320,2004-08-19,8.85
600320,2004-08-20,8.65
600320,2004-08-23,8.67
600320,2004-08-24,8.68
600320,2004-08-25,8.68
600320,2004-08-26,8.68
600320,2004-08-27,8.55
600320,2004-08-30,8.38
600320,2004-08-31,8.52
600320,2004-09-01,8.36
600320,2004-09-02,8.38
600320,2004-09-03,8.25
600320,2004-09-06,8.15
600320,2004-09-07,8.22
600320,2004-09-08,8.18
600320,2004-09-09,8.2
600320,2004-09-10,8.2
600320,2004-09-13,8.08
600320,2004-09-14,8.22
600320,2004-09-15,8.6
600320,2004-09-16,8.76
600320,2004-09-17,9.11
600320,2004-09-20,9.43
600320,2004-09-21,9.22
600320,2004-09-22,8.97
600320,2004-09-23,9.53
600320,2004-09-24,9.91
600320,2004-09-27,10.1
600320,2004-09-28,10.33
600320,2004-09-29,10.09
600320,2004-09-30,10
600320,2004-10-08,10.7
600320,2004-10-11,10.59
600320,2004-10-12,10.17
600320,2004-10-13,10.43
600320,2004-10-14,9.8
600320,2004-10-15,10.25
600320,2004-10-18,10.49
600320,2004-10-19,10.64
600320,2004-10-20,11
600320,2004-10-21,11.2
600320,2004-10-22,11.4
600320,2004-10-25,11.4
600320,2004-10-26,11.48
600320,2004-10-27,11.24
600320,2004-10-28,11.04
600320,2004-10-29,10.96
600320,2004-11-01,10.12
600320,2004-11-02,10.3
600320,2004-11-03,10.22
600320,2004-11-04,9.81
600320,2004-11-05,9.91
600320,2004-11-08,10.05
600320,2004-11-09,10.04
600320,2004-11-10,10.44
600320,2004-11-11,10.2
600320,2004-11-12,10
600320,2004-11-15,10.41
600320,2004-11-16,10.4
600320,2004-11-17,10.21
600320,2004-11-18,10.42
600320,2004-11-19,10.33
600320,2004-11-22,10.17
600320,2004-11-23,10.11
600320,2004-11-24,10.03
600320,2004-11-25,10
600320,2004-11-26,10.07
600320,2004-11-29,9.88
600320,2004-11-30,9.93
600320,2004-12-01,9.61
600320,2004-12-02,9.44
600320,2004-12-03,9.51
600320,2004-12-06,9.44
600320,2004-12-07,9.55
600320,2004-12-08,9.68
600320,2004-12-09,9.86
600320,2004-12-10,9.73
600320,2004-12-13,9.56
600320,2004-12-14,9.87
600320,2004-12-15,9.65
600320,2004-12-16,9.66
600320,2004-12-17,
600320,2004-12-20,
600320,2004-12-21,
600320,2004-12-22,
600320,2004-12-23,9.36
600320,2004-12-24,9.21
600320,2004-12-27,9.09
600320,2004-12-28,9.12
600320,2004-12-29,9.06
600320,2004-12-30,9.07
600320,2004-12-31,9.18
600320,2005-01-04,9.1
600320,2005-01-05,9.28
600320,2005-01-06,9.38
600320,2005-01-07,9.47
600320,2005-01-10,9.58
600320,2005-01-11,9.69
600320,2005-01-12,9.75
600320,2005-01-13,9.72
600320,2005-01-14,9.74
600320,2005-01-17,9.63
600320,2005-01-18,9.77
600320,2005-01-19,9.68
600320,2005-01-20,9.53
600320,2005-01-21,9.75
600320,2005-01-24,10.35
600320,2005-01-25,10.57
600320,2005-01-26,10.42
600320,2005-01-27,10.5
600320,2005-01-28,10.27
600320,2005-01-31,10.53
600320,2005-02-01,10.69
600320,2005-02-02,11.25
600320,2005-02-03,11.13
600320,2005-02-04,11.33
600320,2005-02-16,11.22
600320,2005-02-17,11.01
600320,2005-02-18,10.78
600320,2005-02-21,11.21
600320,2005-02-22,11.51
600320,2005-02-23,11.36
600320,2005-02-24,11.2
600320,2005-02-25,11.22
600320,2005-02-28,11.54
600320,2005-03-01,11.3
600320,2005-03-02,11.04
