股票代码_Stkcd,日期_Date,收盘价_Clpr
600720,2001-01-10,13.44
600720,2001-01-11,13.58
600720,2001-01-12,13.6
600720,2001-01-15,13.34
600720,2001-01-16,13.49
600720,2001-01-17,13.66
600720,2001-01-18,13.66
600720,2001-01-19,13.75
600720,2001-02-05,13.7
600720,2001-02-06,13.87
600720,2001-02-07,13.83
600720,2001-02-08,13.65
600720,2001-02-09,13.66
600720,2001-02-12,13.73
600720,2001-02-13,13.75
600720,2001-02-14,13.78
600720,2001-02-15,13.6
600720,2001-02-16,13.69
600720,2001-02-19,13.7
600720,2001-02-20,13.69
600720,2001-02-21,13.5
600720,2001-02-22,13.5
600720,2001-02-23,13.51
600720,2001-02-26,14.19
600720,2001-02-27,14.05
600720,2001-02-28,14.29
600720,2001-03-01,14.3
600720,2001-03-02,14.38
600720,2001-03-05,14.38
600720,2001-03-06,14.24
600720,2001-03-07,14.2
600720,2001-03-08,14.25
600720,2001-03-09,14.17
600720,2001-03-12,13.95
600720,2001-03-13,14
600720,2001-03-14,14.88
600720,2001-03-15,14.53
600720,2001-03-16,14.28
600720,2001-03-19,14.24
600720,2001-03-20,14.3
600720,2001-03-21,14.8
600720,2001-03-22,14.68
600720,2001-03-23,14.68
600720,2001-03-26,14.93
600720,2001-03-27,15.1
600720,2001-03-28,15.06
600720,2001-03-29,15.04
600720,2001-03-30,
600720,2001-04-02,14.98
600720,2001-04-03,14.78
600720,2001-04-04,14.84
600720,2001-04-05,14.9
600720,2001-04-06,9
600720,2001-04-09,9.18
600720,2001-04-10,9.18
600720,2001-04-11,9.16
600720,2001-04-12,9.2
600720,2001-04-13,9.3
600720,2001-04-16,9.27
600720,2001-04-17,9.35
600720,2001-04-18,9.3
600720,2001-04-19,9.25
600720,2001-04-20,9.18
600720,2001-04-23,9.09
600720,2001-04-24,9.08
600720,2001-04-25,9.02
600720,2001-04-26,8.89
600720,2001-04-27,8.69
600720,2001-04-30,8.79
600720,2001-05-08,8.83
600720,2001-05-09,8.73
600720,2001-05-10,8.73
600720,2001-05-11,9.2
600720,2001-05-14,9.16
600720,2001-05-15,9.07
600720,2001-05-16,9.1
600720,2001-05-17,9.1
600720,2001-05-18,9.09
600720,2001-05-21,8.98
600720,2001-05-22,8.91
600720,2001-05-23,9
600720,2001-05-24,9.1
600720,2001-05-25,9.09
600720,2001-05-28,9.04
600720,2001-05-29,9.17
600720,2001-05-30,9.18
600720,2001-05-31,9.04
600720,2001-06-01,9.1
600720,2001-06-04,9.15
600720,2001-06-05,9.24
600720,2001-06-06,9.46
600720,2001-06-07,9.39
600720,2001-06-08,9.45
600720,2001-06-11,9.46
600720,2001-06-12,9.3
600720,2001-06-13,9.28
600720,2001-06-14,9.28
600720,2001-06-15,9.3
600720,2001-06-18,9.2
600720,2001-06-19,9.07
600720,2001-06-20,8.94
600720,2001-06-21,8.94
600720,2001-06-22,8.96
600720,2001-06-25,8.94
600720,2001-06-26,8.85
600720,2001-06-27,8.74
600720,2001-06-28,8.86
600720,2001-06-29,8.87
600720,2001-07-02,8.95
600720,2001-07-03,8.95
600720,2001-07-04,8.93
600720,2001-07-05,9
600720,2001-07-06,8.98
600720,2001-07-09,9.12
600720,2001-07-10,9.1
600720,2001-07-11,8.8
600720,2001-07-12,8.76
600720,2001-07-13,8.66
600720,2001-07-16,8.65
600720,2001-07-17,8.58
600720,2001-07-18,8.52
600720,2001-07-19,8.5
600720,2001-07-20,8.82
600720,2001-07-23,8.69
600720,2001-07-24,8.6
600720,2001-07-25,8.69
600720,2001-07-26,8.6
600720,2001-07-27,8.6
600720,2001-07-30,8.02
600720,2001-07-31,8
600720,2001-08-01,8.11
600720,2001-08-02,8.02
600720,2001-08-03,7.93
600720,2001-08-06,7.95
600720,2001-08-07,7.9
600720,2001-08-08,7.88
600720,2001-08-09,7.9
600720,2001-08-10,7.9
600720,2001-08-13,7.82
600720,2001-08-14,7.84
600720,2001-08-15,
600720,2001-08-16,7.78
600720,2001-08-17,7.73
600720,2001-08-20,7.64
600720,2001-08-21,7.66
600720,2001-08-22,7.55
600720,2001-08-23,7.38
600720,2001-08-24,7.35
600720,2001-08-27,7.07
600720,2001-08-28,7.39
600720,2001-08-29,7.29
600720,2001-08-30,7.26
600720,2001-08-31,7.29
600720,2001-09-03,7.26
600720,2001-09-04,7.28
600720,2001-09-05,7.38
600720,2001-09-06,7.37
600720,2001-09-07,7.24
600720,2001-09-10,
600720,2001-09-11,7.46
600720,2001-09-12,7.38
600720,2001-09-13,7.38
600720,2001-09-14,7.24
600720,2001-09-17,7.07
600720,2001-09-18,7.05
600720,2001-09-19,7.18
600720,2001-09-20,7.09
600720,2001-09-21,7.05
600720,2001-09-24,7.05
600720,2001-09-25,6.88
600720,2001-09-26,6.63
600720,2001-09-27,6.57
600720,2001-09-28,6.61
600720,2001-10-08,6.53
600720,2001-10-09,6.51
600720,2001-10-10,6.3
600720,2001-10-11,5.97
600720,2001-10-12,6.08
600720,2001-10-15,6.13
600720,2001-10-16,6.03
600720,2001-10-17,5.95
600720,2001-10-18,5.9
600720,2001-10-19,5.9
600720,2001-10-22,5.87
600720,2001-10-23,6.46
600720,2001-10-24,6.46
600720,2001-10-25,6.39
600720,2001-10-26,6.42
600720,2001-10-29,6.64
600720,2001-10-30,6.64
600720,2001-10-31,7
600720,2001-11-01,6.9
600720,2001-11-02,6.8
600720,2001-11-05,6.7
600720,2001-11-06,6.6
600720,2001-11-07,6.1
600720,2001-11-08,6.14
600720,2001-11-09,6.18
600720,2001-11-12,6.19
600720,2001-11-13,6.18
600720,2001-11-14,6.14
600720,2001-11-15,6.1
600720,2001-11-16,6.17
600720,2001-11-19,6.29
600720,2001-11-20,6.39
600720,2001-11-21,6.4
600720,2001-11-22,6.64
600720,2001-11-23,6.54
600720,2001-11-26,6.5
600720,2001-11-27,6.7
600720,2001-11-28,6.72
600720,2001-11-29,6.74
600720,2001-11-30,6.75
600720,2001-12-03,6.88
600720,2001-12-04,6.91
600720,2001-12-05,6.78
600720,2001-12-06,6.77
600720,2001-12-07,6.77
600720,2001-12-10,6.75
600720,2001-12-11,6.66
600720,2001-12-12,6.64
600720,2001-12-13,6.71
600720,2001-12-14,6.54
600720,2001-12-17,6.48
600720,2001-12-18,6.55
600720,2001-12-19,6.44
600720,2001-12-20,6.16
600720,2001-12-21,6.17
600720,2001-12-24,6.15
600720,2001-12-25,6.21
600720,2001-12-26,6.29
600720,2001-12-27,6.27
600720,2001-12-28,6.29
600720,2001-12-31,6.3
600720,2002-01-04,6.18
600720,2002-01-07,6.22
600720,2002-01-08,6.21
600720,2002-01-09,6.24
600720,2002-01-10,6.38
600720,2002-01-11,6.25
600720,2002-01-14,6.04
600720,2002-01-15,5.93
600720,2002-01-16,6.05
600720,2002-01-17,5.83
600720,2002-01-18,5.9
600720,2002-01-21,5.65
600720,2002-01-22,5.21
600720,2002-01-23,5.72
600720,2002-01-24,5.68
600720,2002-01-25,5.6
600720,2002-01-28,5.04
600720,2002-01-29,5.14
600720,2002-01-30,5.24
600720,2002-01-31,5.64
600720,2002-02-01,5.51
600720,2002-02-04,5.75
600720,2002-02-05,5.97
600720,2002-02-06,5.69
600720,2002-02-07,5.89
600720,2002-02-08,5.75
600720,2002-02-25,5.89
600720,2002-02-26,6.18
600720,2002-02-27,6.2
600720,2002-02-28,6.12
600720,2002-03-01,5.9
600720,2002-03-04,6.03
600720,2002-03-05,6.13
600720,2002-03-06,6.17
600720,2002-03-07,6.51
600720,2002-03-08,
600720,2002-03-11,6.7
600720,2002-03-12,6.43
600720,2002-03-13,6.25
600720,2002-03-14,6.44
600720,2002-03-15,6.16
600720,2002-03-18,6.25
600720,2002-03-19,6.37
600720,2002-03-20,6.39
600720,2002-03-21,6.46
600720,2002-03-22,6.42
600720,2002-03-25,6.35
600720,2002-03-26,6.22
600720,2002-03-27,6.28
600720,2002-03-28,6.3
600720,2002-03-29,6.06
600720,2002-04-01,6.32
600720,2002-04-02,6.5
600720,2002-04-03,6.58
600720,2002-04-04,6.66
600720,2002-04-05,6.76
600720,2002-04-08,6.68
600720,2002-04-09,6.77
600720,2002-04-10,6.64
600720,2002-04-11,
600720,2002-04-12,6.56
600720,2002-04-15,6.46
600720,2002-04-16,6.45
600720,2002-04-17,6.48
600720,2002-04-18,6.4
600720,2002-04-19,6.48
600720,2002-04-22,6.41
600720,2002-04-23,6.56
600720,2002-04-24,6.54
600720,2002-04-25,6.51
600720,2002-04-26,6.64
600720,2002-04-29,6.68
600720,2002-04-30,6.65
600720,2002-05-08,6.57
600720,2002-05-09,6.56
600720,2002-05-10,6.42
600720,2002-05-13,6.22
600720,2002-05-14,6.25
600720,2002-05-15,6.21
600720,2002-05-16,5.96
600720,2002-05-17,6.01
600720,2002-05-20,5.9
600720,2002-05-21,6.09
600720,2002-05-22,6
600720,2002-05-23,6.07
600720,2002-05-24,6.11
600720,2002-05-27,6.2
600720,2002-05-28,6.17
600720,2002-05-29,6
600720,2002-05-30,6.04
600720,2002-05-31,5.95
600720,2002-06-03,5.78
600720,2002-06-04,5.77
600720,2002-06-05,5.61
600720,2002-06-06,5.88
600720,2002-06-07,5.98
600720,2002-06-10,5.9
600720,2002-06-11,5.94
600720,2002-06-12,5.89
600720,2002-06-13,5.82
600720,2002-06-14,5.78
600720,2002-06-17,5.75
600720,2002-06-18,5.92
600720,2002-06-19,5.8
600720,2002-06-20,5.84
600720,2002-06-21,6.05
600720,2002-06-24,6.66
600720,2002-06-25,6.56
600720,2002-06-26,6.59
600720,2002-06-27,6.66
600720,2002-06-28,6.82
600720,2002-07-01,6.83
600720,2002-07-02,6.82
600720,2002-07-03,6.82
600720,2002-07-04,6.7
600720,2002-07-05,6.72
600720,2002-07-08,
600720,2002-07-09,6.71
600720,2002-07-10,6.53
600720,2002-07-11,6.49
600720,2002-07-12,6.54
600720,2002-07-15,6.6
600720,2002-07-16,6.55
600720,2002-07-17,6.56
600720,2002-07-18,6.58
600720,2002-07-19,6.6
600720,2002-07-22,6.43
600720,2002-07-23,6.4
600720,2002-07-24,6.41
600720,2002-07-25,6.36
600720,2002-07-26,6.36
600720,2002-07-29,6.34
600720,2002-07-30,6.3
600720,2002-07-31,6.25
600720,2002-08-01,6.26
600720,2002-08-02,6.3
600720,2002-08-05,6.26
600720,2002-08-06,6.36
600720,2002-08-07,6.33
600720,2002-08-08,6.33
600720,2002-08-09,6.27
600720,2002-08-12,6.2
600720,2002-08-13,6.28
600720,2002-08-14,6.33
600720,2002-08-15,6.29
600720,2002-08-16,6.33
600720,2002-08-19,6.32
600720,2002-08-20,6.43
600720,2002-08-21,6.4
600720,2002-08-22,6.46
600720,2002-08-23,6.48
600720,2002-08-26,6.34
600720,2002-08-27,6.37
600720,2002-08-28,6.35
600720,2002-08-29,6.3
600720,2002-08-30,6.31
600720,2002-09-02,6.3
600720,2002-09-03,6.3
600720,2002-09-04,6.25
600720,2002-09-05,6.2
600720,2002-09-06,6.18
600720,2002-09-09,6.14
600720,2002-09-10,6.18
600720,2002-09-11,6.14
600720,2002-09-12,6.16
600720,2002-09-13,6.14
600720,2002-09-16,6.05
600720,2002-09-17,6.03
600720,2002-09-18,6.02
600720,2002-09-19,6.13
600720,2002-09-20,6.08
600720,2002-09-23,6.07
600720,2002-09-24,6.03
600720,2002-09-25,6.05
600720,2002-09-26,6.03
600720,2002-09-27,6.02
600720,2002-10-08,6.1
600720,2002-10-09,6.01
600720,2002-10-10,5.91
600720,2002-10-11,5.88
600720,2002-10-14,5.85
600720,2002-10-15,5.83
600720,2002-10-16,5.91
600720,2002-10-17,5.82
600720,2002-10-18,5.83
600720,2002-10-21,5.85
600720,2002-10-22,5.89
600720,2002-10-23,5.98
600720,2002-10-24,5.9
600720,2002-10-25,5.86
600720,2002-10-28,5.77
600720,2002-10-29,5.78
600720,2002-10-30,5.76
600720,2002-10-31,5.74
600720,2002-11-01,5.77
600720,2002-11-04,5.82
600720,2002-11-05,5.95
600720,2002-11-06,5.88
600720,2002-11-07,5.85
600720,2002-11-08,5.69
600720,2002-11-11,5.61
600720,2002-11-12,5.56
600720,2002-11-13,5.61
600720,2002-11-14,5.56
600720,2002-11-15,5.49
600720,2002-11-18,5.42
600720,2002-11-19,5.4
600720,2002-11-20,5.25
600720,2002-11-21,5.06
600720,2002-11-22,5.09
600720,2002-11-25,5.1
600720,2002-11-26,4.99
600720,2002-11-27,5.09
600720,2002-11-28,5.23
600720,2002-11-29,5.41
600720,2002-12-02,5.24
600720,2002-12-03,5.28
600720,2002-12-04,5.24
600720,2002-12-05,5.26
600720,2002-12-06,5.27
600720,2002-12-09,5.21
600720,2002-12-10,5.16
600720,2002-12-11,5.09
600720,2002-12-12,5.1
600720,2002-12-13,5.27
600720,2002-12-16,5.28
600720,2002-12-17,5.33
600720,2002-12-18,5.3
600720,2002-12-19,5.35
600720,2002-12-20,5.37
600720,2002-12-23,5.42
600720,2002-12-24,5.44
600720,2002-12-25,5.38
600720,2002-12-26,5.15
600720,2002-12-27,5.16
600720,2002-12-30,5.1
600720,2002-12-31,5.08
600720,2003-01-02,5
600720,2003-01-03,5.06
600720,2003-01-06,5.1
600720,2003-01-07,5.11
600720,2003-01-08,5.44
600720,2003-01-09,5.49
600720,2003-01-10,5.38
600720,2003-01-13,5.37
600720,2003-01-14,5.79
600720,2003-01-15,5.56
600720,2003-01-16,5.67
600720,2003-01-17,5.58
600720,2003-01-20,5.6
600720,2003-01-21,5.48
600720,2003-01-22,5.49
600720,2003-01-23,5.48
600720,2003-01-24,5.53
600720,2003-01-27,5.59
600720,2003-01-28,5.59
600720,2003-01-29,5.59
600720,2003-02-10,5.5
600720,2003-02-11,5.53
600720,2003-02-12,5.59
600720,2003-02-13,5.64
600720,2003-02-14,5.62
600720,2003-02-17,5.62
600720,2003-02-18,5.61
600720,2003-02-19,5.76
600720,2003-02-20,5.7
600720,2003-02-21,5.58
600720,2003-02-24,5.53
600720,2003-02-25,5.63
600720,2003-02-26,5.6
600720,2003-02-27,5.59
600720,2003-02-28,
600720,2003-03-03,5.6
600720,2003-03-04,5.66
600720,2003-03-05,5.63
600720,2003-03-06,5.49
600720,2003-03-07,5.45
600720,2003-03-10,5.34
600720,2003-03-11,5.3
600720,2003-03-12,5.3
600720,2003-03-13,5.24
600720,2003-03-14,5.25
600720,2003-03-17,5.22
600720,2003-03-18,5.19
600720,2003-03-19,5.27
600720,2003-03-20,5.26
600720,2003-03-21,5.3
600720,2003-03-24,5.31
600720,2003-03-25,5.2
600720,2003-03-26,5.19
600720,2003-03-27,5.32
600720,2003-03-28,5.25
600720,2003-03-31,5.32
600720,2003-04-01,5.35
600720,2003-04-02,5.36
600720,2003-04-03,5.35
600720,2003-04-04,5.4
600720,2003-04-07,5.29
600720,2003-04-08,5.28
600720,2003-04-09,5.3
600720,2003-04-10,5.4
600720,2003-04-11,5.58
600720,2003-04-14,5.67
600720,2003-04-15,5.75
600720,2003-04-16,5.57
600720,2003-04-17,5.6
600720,2003-04-18,5.75
600720,2003-04-21,5.5
600720,2003-04-22,5.51
600720,2003-04-23,5.45
600720,2003-04-24,5.3
600720,2003-04-25,5.28
600720,2003-04-28,5.44
600720,2003-04-29,5.27
600720,2003-04-30,5.22
600720,2003-05-12,5.25
600720,2003-05-13,5.06
600720,2003-05-14,5.11
600720,2003-05-15,5.19
600720,2003-05-16,5.2
600720,2003-05-19,5.2
600720,2003-05-20,5.13
600720,2003-05-21,5.12
600720,2003-05-22,5.19
600720,2003-05-23,5.2
600720,2003-05-26,5.26
600720,2003-05-27,5.22
600720,2003-05-28,5.16
600720,2003-05-29,5.18
600720,2003-05-30,5.27
600720,2003-06-02,5.33
600720,2003-06-03,5.23
600720,2003-06-04,5.25
600720,2003-06-05,5.38
600720,2003-06-06,5.25
600720,2003-06-09,5.17
600720,2003-06-10,5.22
600720,2003-06-11,5.39
600720,2003-06-12,5.34
600720,2003-06-13,5.33
600720,2003-06-16,5.32
600720,2003-06-17,5.27
600720,2003-06-18,5.36
600720,2003-06-19,5.3
600720,2003-06-20,5.3
600720,2003-06-23,5.4
600720,2003-06-24,5.33
600720,2003-06-25,5.21
600720,2003-06-26,5.21
600720,2003-06-27,5.1
600720,2003-06-30,5.09
600720,2003-07-01,5.08
600720,2003-07-02,5.11
600720,2003-07-03,5.11
600720,2003-07-04,5.1
600720,2003-07-07,5.07
600720,2003-07-08,5.1
600720,2003-07-09,5.06
600720,2003-07-10,5.12
600720,2003-07-11,5.08
600720,2003-07-14,5.05
600720,2003-07-15,5.06
600720,2003-07-16,5.08
600720,2003-07-17,5.09
600720,2003-07-18,4.98
600720,2003-07-21,4.88
600720,2003-07-22,4.91
600720,2003-07-23,4.94
600720,2003-07-24,4.91
600720,2003-07-25,
600720,2003-07-28,4.75
600720,2003-07-29,4.78
600720,2003-07-30,4.76
600720,2003-07-31,4.8
600720,2003-08-01,4.78
600720,2003-08-04,4.9
600720,2003-08-05,4.9
600720,2003-08-06,4.88
600720,2003-08-07,4.84
600720,2003-08-08,4.77
600720,2003-08-11,4.77
600720,2003-08-12,4.93
600720,2003-08-13,4.84
600720,2003-08-14,4.76
600720,2003-08-15,4.77
600720,2003-08-18,4.73
600720,2003-08-19,4.75
600720,2003-08-20,4.73
600720,2003-08-21,4.72
600720,2003-08-22,4.72
600720,2003-08-25,4.69
600720,2003-08-26,4.69
600720,2003-08-27,4.63
600720,2003-08-28,4.63
600720,2003-08-29,4.6
600720,2003-09-01,4.65
600720,2003-09-02,4.63
600720,2003-09-03,4.74
600720,2003-09-04,4.79
600720,2003-09-05,4.69
600720,2003-09-08,4.66
600720,2003-09-09,4.61
600720,2003-09-10,4.61
600720,2003-09-11,4.6
600720,2003-09-12,4.56
600720,2003-09-15,4.48
600720,2003-09-16,4.52
600720,2003-09-17,4.43
600720,2003-09-18,4.43
600720,2003-09-19,4.45
600720,2003-09-22,4.41
600720,2003-09-23,4.37
600720,2003-09-24,4.5
600720,2003-09-25,4.39
600720,2003-09-26,4.38
600720,2003-09-29,4.33
600720,2003-09-30,4.45
600720,2003-10-08,4.44
600720,2003-10-09,4.4
600720,2003-10-10,4.58
600720,2003-10-13,4.48
600720,2003-10-14,4.49
600720,2003-10-15,4.49
600720,2003-10-16,4.56
600720,2003-10-17,4.55
600720,2003-10-20,4.61
600720,2003-10-21,4.6
600720,2003-10-22,4.7
600720,2003-10-23,4.6
600720,2003-10-24,4.7
600720,2003-10-27,4.68
600720,2003-10-28,4.57
600720,2003-10-29,4.47
600720,2003-10-30,4.44
600720,2003-10-31,4.49
600720,2003-11-03,4.65
600720,2003-11-04,4.68
600720,2003-11-05,4.68
600720,2003-11-06,4.75
600720,2003-11-07,4.61
600720,2003-11-10,4.66
600720,2003-11-11,4.7
600720,2003-11-12,4.56
600720,2003-11-13,4.47
600720,2003-11-14,4.49
600720,2003-11-17,4.59
600720,2003-11-18,4.46
600720,2003-11-19,4.55
600720,2003-11-20,4.74
600720,2003-11-21,4.75
600720,2003-11-24,4.81
600720,2003-11-25,4.76
600720,2003-11-26,4.84
600720,2003-11-27,4.77
600720,2003-11-28,
600720,2003-12-01,4.93
600720,2003-12-02,4.86
600720,2003-12-03,4.86
600720,2003-12-04,4.85
600720,2003-12-05,4.83
600720,2003-12-08,4.81
600720,2003-12-09,4.79
600720,2003-12-10,4.86
600720,2003-12-11,4.8
600720,2003-12-12,4.83
600720,2003-12-15,4.79
600720,2003-12-16,4.75
600720,2003-12-17,4.67
600720,2003-12-18,4.64
600720,2003-12-19,4.55
600720,2003-12-22,4.84
600720,2003-12-23,4.84
600720,2003-12-24,4.87
600720,2003-12-25,4.77
600720,2003-12-26,4.72
600720,2003-12-29,4.68
600720,2003-12-30,4.63
600720,2003-12-31,4.63
600720,2004-01-02,4.67
600720,2004-01-05,4.86
600720,2004-01-06,4.83
600720,2004-01-07,4.85
600720,2004-01-08,4.87
600720,2004-01-09,4.76
600720,2004-01-12,4.75
600720,2004-01-13,4.9
600720,2004-01-14,5.11
600720,2004-01-15,4.98
600720,2004-01-16,
600720,2004-01-29,5.09
600720,2004-01-30,5.04
600720,2004-02-02,5.06
600720,2004-02-03,5.08
600720,2004-02-04,5.17
600720,2004-02-05,5.25
600720,2004-02-06,5.37
600720,2004-02-09,5.59
600720,2004-02-10,5.18
600720,2004-02-11,5.17
600720,2004-02-12,5.14
600720,2004-02-13,4.98
600720,2004-02-16,5.07
600720,2004-02-17,5.1
600720,2004-02-18,5.13
600720,2004-02-19,5.19
600720,2004-02-20,5.17
600720,2004-02-23,5.21
600720,2004-02-24,5.25
600720,2004-02-25,5.23
600720,2004-02-26,5.09
600720,2004-02-27,5.15
600720,2004-03-01,5.23
600720,2004-03-02,5.16
600720,2004-03-03,5.05
600720,2004-03-04,5.07
600720,2004-03-05,4.98
600720,2004-03-08,4.83
600720,2004-03-09,4.76
600720,2004-03-10,4.86
600720,2004-03-11,4.9
600720,2004-03-12,4.91
