股票代码_Stkcd,日期_Date,收盘价_Clpr
000420,2000-08-11,8.42
000420,2000-08-14,8.75
000420,2000-08-15,8.83
000420,2000-08-16,9.18
000420,2000-08-17,9.21
000420,2000-08-18,9.03
000420,2000-08-21,9.11
000420,2000-08-22,8.99
000420,2000-08-23,8.79
000420,2000-08-24,8.77
000420,2000-08-25,8.9
000420,2000-08-28,9.06
000420,2000-08-29,8.96
000420,2000-08-30,9
000420,2000-08-31,8.59
000420,2000-09-01,8.4
000420,2000-09-04,8.48
000420,2000-09-05,8.17
000420,2000-09-06,8.16
000420,2000-09-07,8.24
000420,2000-09-08,8.2
000420,2000-09-11,8.34
000420,2000-09-12,8.33
000420,2000-09-13,8.47
000420,2000-09-14,8.38
000420,2000-09-15,8.58
000420,2000-09-18,8.42
000420,2000-09-19,8.37
000420,2000-09-20,8.68
000420,2000-09-21,8.37
000420,2000-09-22,8.17
000420,2000-09-25,7.96
000420,2000-09-26,8
000420,2000-09-27,8.08
000420,2000-09-28,7.94
000420,2000-09-29,7.99
000420,2000-10-09,7.95
000420,2000-10-10,8.12
000420,2000-10-11,8.02
000420,2000-10-12,8.29
000420,2000-10-13,8.13
000420,2000-10-16,7.94
000420,2000-10-17,7.95
000420,2000-10-18,7.96
000420,2000-10-19,7.89
000420,2000-10-20,7.93
000420,2000-10-23,8.03
000420,2000-10-24,8
000420,2000-10-25,8.1
000420,2000-10-26,8.01
000420,2000-10-27,8.02
000420,2000-10-30,8.08
000420,2000-10-31,8.07
000420,2000-11-01,8.08
000420,2000-11-02,8.11
000420,2000-11-03,8.2
000420,2000-11-06,8.25
000420,2000-11-07,8.18
000420,2000-11-08,8.17
000420,2000-11-09,8.34
000420,2000-11-10,8.3
000420,2000-11-13,8.39
000420,2000-11-14,8.42
000420,2000-11-15,8.47
000420,2000-11-16,8.59
000420,2000-11-17,8.48
000420,2000-11-20,8.63
000420,2000-11-21,8.57
000420,2000-11-22,8.6
000420,2000-11-23,8.6
000420,2000-11-24,8.26
000420,2000-11-27,8.29
000420,2000-11-28,8.44
000420,2000-11-29,8.32
000420,2000-11-30,8.5
000420,2000-12-01,8.41
000420,2000-12-04,8.53
000420,2000-12-05,8.57
000420,2000-12-06,8.36
000420,2000-12-07,8.32
000420,2000-12-08,8.36
000420,2000-12-11,8.16
000420,2000-12-12,8.22
000420,2000-12-13,8.18
000420,2000-12-14,8.17
000420,2000-12-15,8.05
000420,2000-12-18,8.11
000420,2000-12-19,8.07
000420,2000-12-20,8.18
000420,2000-12-21,8.17
000420,2000-12-22,8.07
000420,2000-12-25,8.05
000420,2000-12-26,8.1
000420,2000-12-27,8.17
000420,2000-12-28,8.19
000420,2000-12-29,8.21
000420,2001-01-02,
000420,2001-01-03,8.39
000420,2001-01-04,8.47
000420,2001-01-05,8.45
000420,2001-01-08,8.57
000420,2001-01-09,8.5
000420,2001-01-10,8.59
000420,2001-01-11,
000420,2001-01-12,8.34
000420,2001-01-15,8.39
000420,2001-01-16,8.53
000420,2001-01-17,8.65
000420,2001-01-18,8.56
000420,2001-01-19,8.73
000420,2001-02-05,8.56
000420,2001-02-06,8.67
000420,2001-02-07,8.61
000420,2001-02-08,8.41
000420,2001-02-09,8.54
000420,2001-02-12,8.56
000420,2001-02-13,8.57
000420,2001-02-14,8.5
000420,2001-02-15,8.45
000420,2001-02-16,8.42
000420,2001-02-19,8.54
000420,2001-02-20,8.44
000420,2001-02-21,8.25
000420,2001-02-22,8.23
000420,2001-02-23,8.3
000420,2001-02-26,8.38
000420,2001-02-27,8.29
000420,2001-02-28,8.31
000420,2001-03-01,8.44
000420,2001-03-02,8.47
000420,2001-03-05,8.46
000420,2001-03-06,8.49
000420,2001-03-07,8.53
000420,2001-03-08,8.49
000420,2001-03-09,8.38
000420,2001-03-12,8.35
000420,2001-03-13,8.31
000420,2001-03-14,8.4
000420,2001-03-15,8.36
000420,2001-03-16,8.32
000420,2001-03-19,8.48
000420,2001-03-20,8.54
000420,2001-03-21,8.52
000420,2001-03-22,8.7
000420,2001-03-23,8.51
000420,2001-03-26,8.66
000420,2001-03-27,8.73
000420,2001-03-28,8.8
000420,2001-03-29,8.71
000420,2001-03-30,8.73
000420,2001-04-02,8.7
000420,2001-04-03,8.6
000420,2001-04-04,8.52
000420,2001-04-05,8.58
000420,2001-04-06,8.67
000420,2001-04-09,8.77
000420,2001-04-10,8.78
000420,2001-04-11,8.74
000420,2001-04-12,8.8
000420,2001-04-13,8.93
000420,2001-04-16,8.94
000420,2001-04-17,8.83
000420,2001-04-18,8.9
000420,2001-04-19,8.76
000420,2001-04-20,8.61
000420,2001-04-23,8.68
000420,2001-04-24,8.64
000420,2001-04-25,8.43
000420,2001-04-26,8.41
000420,2001-04-27,8.45
000420,2001-04-30,8.4
000420,2001-05-08,8.49
000420,2001-05-09,8.52
000420,2001-05-10,8.63
000420,2001-05-11,8.65
000420,2001-05-14,8.63
000420,2001-05-15,8.68
000420,2001-05-16,
000420,2001-05-17,
000420,2001-05-18,8.54
000420,2001-05-21,8.81
000420,2001-05-22,8.95
000420,2001-05-23,9
000420,2001-05-24,9.1
000420,2001-05-25,9
000420,2001-05-28,8.82
000420,2001-05-29,8.83
000420,2001-05-30,9
000420,2001-05-31,8.91
000420,2001-06-01,8.93
000420,2001-06-04,9.1
000420,2001-06-05,9.07
000420,2001-06-06,9.2
000420,2001-06-07,9.12
000420,2001-06-08,8.97
000420,2001-06-11,9.01
000420,2001-06-12,9
000420,2001-06-13,9.12
000420,2001-06-14,8.87
000420,2001-06-15,8.92
000420,2001-06-18,8.7
000420,2001-06-19,8.78
000420,2001-06-20,8.72
000420,2001-06-21,8.94
000420,2001-06-22,9.22
000420,2001-06-25,9.23
000420,2001-06-26,9.35
000420,2001-06-27,9.3
000420,2001-06-28,9.07
000420,2001-06-29,9.14
000420,2001-07-02,9.35
000420,2001-07-03,9.4
000420,2001-07-04,9.28
000420,2001-07-05,9.12
000420,2001-07-06,8.71
000420,2001-07-09,8.8
000420,2001-07-10,8.84
000420,2001-07-11,8.71
000420,2001-07-12,8.75
000420,2001-07-13,8.76
000420,2001-07-16,8.6
000420,2001-07-17,8.6
000420,2001-07-18,8.52
000420,2001-07-19,8.59
000420,2001-07-20,8.73
000420,2001-07-23,8.79
000420,2001-07-24,8.62
000420,2001-07-25,8.54
000420,2001-07-26,8.37
000420,2001-07-27,8.4
000420,2001-07-30,7.72
000420,2001-07-31,7.42
000420,2001-08-01,7.9
000420,2001-08-02,7.81
000420,2001-08-03,7.79
000420,2001-08-06,7.52
000420,2001-08-07,7.63
000420,2001-08-08,7.54
000420,2001-08-09,7.66
000420,2001-08-10,7.75
000420,2001-08-13,7.74
000420,2001-08-14,7.8
000420,2001-08-15,7.76
000420,2001-08-16,7.59
000420,2001-08-17,7.59
000420,2001-08-20,7.54
000420,2001-08-21,7.6
000420,2001-08-22,7.52
000420,2001-08-23,7.5
000420,2001-08-24,7.39
000420,2001-08-27,6.95
000420,2001-08-28,6.98
000420,2001-08-29,7.01
000420,2001-08-30,6.86
000420,2001-08-31,6.69
000420,2001-09-03,6.76
000420,2001-09-04,6.97
000420,2001-09-05,6.98
000420,2001-09-06,6.96
000420,2001-09-07,6.82
000420,2001-09-10,7.09
000420,2001-09-11,7.13
000420,2001-09-12,6.98
000420,2001-09-13,6.91
000420,2001-09-14,6.88
000420,2001-09-17,6.7
000420,2001-09-18,6.77
000420,2001-09-19,6.82
000420,2001-09-20,6.8
000420,2001-09-21,6.66
000420,2001-09-24,6.63
000420,2001-09-25,6.65
000420,2001-09-26,6.54
000420,2001-09-27,6.41
000420,2001-09-28,6.39
000420,2001-10-08,6.12
000420,2001-10-09,6.22
000420,2001-10-10,5.99
000420,2001-10-11,5.83
000420,2001-10-12,6
000420,2001-10-15,6.03
000420,2001-10-16,5.98
000420,2001-10-17,5.9
000420,2001-10-18,5.81
000420,2001-10-19,5.6
000420,2001-10-22,5.43
000420,2001-10-23,5.97
000420,2001-10-24,6.22
000420,2001-10-25,6
000420,2001-10-26,
000420,2001-10-29,6.11
000420,2001-10-30,6.16
000420,2001-10-31,6.42
000420,2001-11-01,6.38
000420,2001-11-02,6.37
000420,2001-11-05,6.41
000420,2001-11-06,6.27
000420,2001-11-07,5.93
000420,2001-11-08,6.02
000420,2001-11-09,6.05
000420,2001-11-12,5.93
000420,2001-11-13,5.95
000420,2001-11-14,5.96
000420,2001-11-15,5.87
000420,2001-11-16,6.05
000420,2001-11-19,6.11
000420,2001-11-20,6.22
000420,2001-11-21,6.26
000420,2001-11-22,6.35
000420,2001-11-23,6.28
000420,2001-11-26,6.21
000420,2001-11-27,6.28
000420,2001-11-28,6.31
000420,2001-11-29,6.38
000420,2001-11-30,6.5
000420,2001-12-03,6.5
000420,2001-12-04,6.48
000420,2001-12-05,6.38
000420,2001-12-06,6.65
000420,2001-12-07,6.56
000420,2001-12-10,6.65
000420,2001-12-11,6.42
000420,2001-12-12,6.5
000420,2001-12-13,6.38
000420,2001-12-14,6.26
000420,2001-12-17,6.36
000420,2001-12-18,6.49
000420,2001-12-19,6.4
000420,2001-12-20,6.15
000420,2001-12-21,6.2
000420,2001-12-24,6
000420,2001-12-25,5.98
000420,2001-12-26,6.07
000420,2001-12-27,5.96
000420,2001-12-28,5.98
000420,2001-12-31,6.04
000420,2002-01-04,5.92
000420,2002-01-07,5.8
000420,2002-01-08,5.7
000420,2002-01-09,5.52
000420,2002-01-10,5.62
000420,2002-01-11,5.42
000420,2002-01-14,5.12
000420,2002-01-15,4.98
000420,2002-01-16,5
000420,2002-01-17,4.62
000420,2002-01-18,4.44
000420,2002-01-21,4
000420,2002-01-22,3.8
000420,2002-01-23,4.14
000420,2002-01-24,4.26
000420,2002-01-25,4.22
000420,2002-01-28,3.85
000420,2002-01-29,4.04
000420,2002-01-30,4.21
000420,2002-01-31,4.46
000420,2002-02-01,4.43
000420,2002-02-04,4.7
000420,2002-02-05,4.78
000420,2002-02-06,4.49
000420,2002-02-07,4.59
000420,2002-02-08,4.54
000420,2002-02-25,4.71
000420,2002-02-26,4.86
000420,2002-02-27,4.83
000420,2002-02-28,4.7
000420,2002-03-01,4.55
000420,2002-03-04,4.76
000420,2002-03-05,4.84
000420,2002-03-06,4.94
000420,2002-03-07,5.43
000420,2002-03-08,5.45
000420,2002-03-11,5.66
000420,2002-03-12,5.63
000420,2002-03-13,5.32
000420,2002-03-14,5.63
000420,2002-03-15,5.38
000420,2002-03-18,5.38
000420,2002-03-19,5.49
000420,2002-03-20,5.5
000420,2002-03-21,5.56
000420,2002-03-22,5.4
000420,2002-03-25,5.39
000420,2002-03-26,5.27
000420,2002-03-27,5.36
000420,2002-03-28,5.36
000420,2002-03-29,5.14
000420,2002-04-01,5.19
000420,2002-04-02,5.59
000420,2002-04-03,5.48
000420,2002-04-04,5.54
000420,2002-04-05,5.63
000420,2002-04-08,5.61
000420,2002-04-09,5.7
000420,2002-04-10,5.66
000420,2002-04-11,5.51
000420,2002-04-12,5.53
000420,2002-04-15,5.45
000420,2002-04-16,5.46
000420,2002-04-17,5.53
000420,2002-04-18,5.43
000420,2002-04-19,5.42
000420,2002-04-22,5.48
000420,2002-04-23,5.59
000420,2002-04-24,5.56
000420,2002-04-25,5.58
000420,2002-04-26,5.67
000420,2002-04-29,5.77
000420,2002-04-30,5.72
000420,2002-05-08,5.66
000420,2002-05-09,5.75
000420,2002-05-10,5.66
000420,2002-05-13,5.69
000420,2002-05-14,5.76
000420,2002-05-15,5.88
000420,2002-05-16,5.57
000420,2002-05-17,5.51
000420,2002-05-20,5.3
000420,2002-05-21,5.62
000420,2002-05-22,
000420,2002-05-23,5.73
000420,2002-05-24,5.57
000420,2002-05-27,5.8
000420,2002-05-28,5.83
000420,2002-05-29,5.65
000420,2002-05-30,5.73
000420,2002-05-31,5.86
000420,2002-06-03,5.84
000420,2002-06-04,5.9
000420,2002-06-05,5.77
000420,2002-06-06,6.03
000420,2002-06-07,6.09
000420,2002-06-10,6.22
000420,2002-06-11,6.22
000420,2002-06-12,6.16
000420,2002-06-13,6.07
000420,2002-06-14,5.85
000420,2002-06-17,5.92
000420,2002-06-18,6.15
000420,2002-06-19,5.99
000420,2002-06-20,6.03
000420,2002-06-21,6.25
000420,2002-06-24,6.88
000420,2002-06-25,6.88
000420,2002-06-26,7.11
000420,2002-06-27,7.09
000420,2002-06-28,6.92
000420,2002-07-01,6.79
000420,2002-07-02,6.98
000420,2002-07-03,6.93
000420,2002-07-04,6.83
000420,2002-07-05,6.84
000420,2002-07-08,6.85
000420,2002-07-09,6.9
000420,2002-07-10,6.76
000420,2002-07-11,6.73
000420,2002-07-12,6.72
000420,2002-07-15,6.55
000420,2002-07-16,6.58
000420,2002-07-17,6.71
000420,2002-07-18,6.89
000420,2002-07-19,6.85
000420,2002-07-22,6.68
000420,2002-07-23,6.66
000420,2002-07-24,6.57
000420,2002-07-25,6.66
000420,2002-07-26,6.77
000420,2002-07-29,6.8
000420,2002-07-30,6.83
000420,2002-07-31,6.76
000420,2002-08-01,6.67
000420,2002-08-02,6.68
000420,2002-08-05,6.61
000420,2002-08-06,6.68
000420,2002-08-07,6.63
000420,2002-08-08,6.65
000420,2002-08-09,6.71
000420,2002-08-12,6.8
000420,2002-08-13,6.78
000420,2002-08-14,6.78
000420,2002-08-15,6.76
000420,2002-08-16,6.69
000420,2002-08-19,6.62
000420,2002-08-20,6.72
000420,2002-08-21,6.65
000420,2002-08-22,6.67
000420,2002-08-23,6.64
000420,2002-08-26,6.5
000420,2002-08-27,6.37
000420,2002-08-28,6.58
000420,2002-08-29,7.02
000420,2002-08-30,6.87
000420,2002-09-02,6.94
000420,2002-09-03,7.07
000420,2002-09-04,6.86
000420,2002-09-05,6.66
000420,2002-09-06,6.58
000420,2002-09-09,6.48
000420,2002-09-10,6.43
000420,2002-09-11,6.45
000420,2002-09-12,6.4
000420,2002-09-13,6.42
000420,2002-09-16,6.41
000420,2002-09-17,6.31
000420,2002-09-18,
000420,2002-09-19,6.33
000420,2002-09-20,6.17
000420,2002-09-23,6.11
000420,2002-09-24,6.13
000420,2002-09-25,6.08
000420,2002-09-26,6.09
000420,2002-09-27,6
000420,2002-10-08,5.93
000420,2002-10-09,5.68
000420,2002-10-10,5.68
000420,2002-10-11,5.66
000420,2002-10-14,5.73
000420,2002-10-15,5.68
000420,2002-10-16,5.76
000420,2002-10-17,5.58
000420,2002-10-18,5.6
000420,2002-10-21,5.66
000420,2002-10-22,5.77
000420,2002-10-23,5.87
000420,2002-10-24,5.84
000420,2002-10-25,5.68
000420,2002-10-28,5.59
000420,2002-10-29,5.64
000420,2002-10-30,5.66
000420,2002-10-31,5.61
000420,2002-11-01,5.67
000420,2002-11-04,5.75
000420,2002-11-05,5.87
000420,2002-11-06,5.84
000420,2002-11-07,5.8
000420,2002-11-08,5.55
000420,2002-11-11,5.55
000420,2002-11-12,5.29
000420,2002-11-13,5.29
000420,2002-11-14,5.08
000420,2002-11-15,5.09
000420,2002-11-18,4.99
000420,2002-11-19,5.06
000420,2002-11-20,4.89
000420,2002-11-21,4.58
000420,2002-11-22,4.7
000420,2002-11-25,4.84
000420,2002-11-26,4.6
000420,2002-11-27,4.86
000420,2002-11-28,5.04
000420,2002-11-29,5.05
000420,2002-12-02,4.87
000420,2002-12-03,4.98
000420,2002-12-04,4.96
000420,2002-12-05,4.91
000420,2002-12-06,4.89
000420,2002-12-09,4.88
000420,2002-12-10,4.81
000420,2002-12-11,4.71
000420,2002-12-12,4.76
000420,2002-12-13,4.86
000420,2002-12-16,4.93
000420,2002-12-17,5.01
000420,2002-12-18,4.93
000420,2002-12-19,4.96
000420,2002-12-20,5.02
000420,2002-12-23,5.09
000420,2002-12-24,5.13
000420,2002-12-25,5.02
000420,2002-12-26,4.82
000420,2002-12-27,4.84
000420,2002-12-30,4.75
000420,2002-12-31,4.64
000420,2003-01-02,4.56
000420,2003-01-03,4.63
000420,2003-01-06,4.71
000420,2003-01-07,4.68
000420,2003-01-08,4.83
000420,2003-01-09,4.94
000420,2003-01-10,4.88
000420,2003-01-13,4.9
000420,2003-01-14,5.28
000420,2003-01-15,5.23
000420,2003-01-16,5.29
000420,2003-01-17,5.24
000420,2003-01-20,5.2
000420,2003-01-21,5.11
000420,2003-01-22,5.11
000420,2003-01-23,5.09
000420,2003-01-24,5.21
000420,2003-01-27,5.26
000420,2003-01-28,5.29
000420,2003-01-29,5.24
000420,2003-02-10,5.12
000420,2003-02-11,5.19
000420,2003-02-12,5.29
000420,2003-02-13,5.2
000420,2003-02-14,5.25
000420,2003-02-17,5.35
000420,2003-02-18,5.38
000420,2003-02-19,5.43
000420,2003-02-20,5.34
000420,2003-02-21,5.2
000420,2003-02-24,5.19
000420,2003-02-25,5.27
000420,2003-02-26,5.28
000420,2003-02-27,5.35
000420,2003-02-28,5.47
000420,2003-03-03,5.42
000420,2003-03-04,5.4
000420,2003-03-05,5.34
000420,2003-03-06,5.19
000420,2003-03-07,5.2
000420,2003-03-10,5.09
000420,2003-03-11,5.09
000420,2003-03-12,5.15
000420,2003-03-13,5.09
000420,2003-03-14,5.09
000420,2003-03-17,5.03
000420,2003-03-18,4.97
000420,2003-03-19,4.99
000420,2003-03-20,4.99
000420,2003-03-21,5.06
000420,2003-03-24,5.17
000420,2003-03-25,5.06
000420,2003-03-26,5.01
000420,2003-03-27,5.14
000420,2003-03-28,5.11
000420,2003-03-31,5.12
000420,2003-04-01,5.15
000420,2003-04-02,5.16
000420,2003-04-03,5.08
000420,2003-04-04,5.08
000420,2003-04-07,5
000420,2003-04-08,5.03
000420,2003-04-09,5.04
000420,2003-04-10,5.06
000420,2003-04-11,5.23
000420,2003-04-14,5.32
000420,2003-04-15,5.28
000420,2003-04-16,5.38
000420,2003-04-17,5.53
000420,2003-04-18,5.36
000420,2003-04-21,5.24
000420,2003-04-22,5.28
000420,2003-04-23,5.12
000420,2003-04-24,5.02
000420,2003-04-25,4.96
000420,2003-04-28,5.04
000420,2003-04-29,4.91
000420,2003-04-30,4.94
000420,2003-05-12,5.06
000420,2003-05-13,4.75
000420,2003-05-14,4.84
000420,2003-05-15,4.94
000420,2003-05-16,
000420,2003-05-19,4.99
000420,2003-05-20,4.9
000420,2003-05-21,4.87
000420,2003-05-22,4.89
000420,2003-05-23,4.93
000420,2003-05-26,5.04
000420,2003-05-27,5
000420,2003-05-28,4.96
000420,2003-05-29,4.93
000420,2003-05-30,5
000420,2003-06-02,5.24
000420,2003-06-03,5.1
000420,2003-06-04,5.17
000420,2003-06-05,5.18
000420,2003-06-06,5.06
000420,2003-06-09,5
000420,2003-06-10,5.02
000420,2003-06-11,5.1
000420,2003-06-12,5.05
000420,2003-06-13,5.04
000420,2003-06-16,5.02
000420,2003-06-17,5.02
000420,2003-06-18,5.02
000420,2003-06-19,4.91
000420,2003-06-20,4.92
000420,2003-06-23,4.86
000420,2003-06-24,4.88
000420,2003-06-25,4.9
000420,2003-06-26,4.9
000420,2003-06-27,4.8
000420,2003-06-30,4.75
000420,2003-07-01,4.73
000420,2003-07-02,4.74
000420,2003-07-03,4.79
000420,2003-07-04,4.85
000420,2003-07-07,4.83
000420,2003-07-08,4.83
000420,2003-07-09,4.78
000420,2003-07-10,4.84
000420,2003-07-11,4.81
000420,2003-07-14,4.75
000420,2003-07-15,4.76
000420,2003-07-16,4.76
000420,2003-07-17,4.81
000420,2003-07-18,4.73
000420,2003-07-21,4.61
000420,2003-07-22,4.65
000420,2003-07-23,4.66
000420,2003-07-24,4.62
000420,2003-07-25,4.54
000420,2003-07-28,4.5
000420,2003-07-29,4.54
000420,2003-07-30,4.51
000420,2003-07-31,4.48
000420,2003-08-01,4.44
000420,2003-08-04,4.56
000420,2003-08-05,4.53
000420,2003-08-06,4.54
000420,2003-08-07,4.55
000420,2003-08-08,4.49
000420,2003-08-11,4.53
000420,2003-08-12,4.55
000420,2003-08-13,4.51
000420,2003-08-14,4.44
000420,2003-08-15,4.45
000420,2003-08-18,4.43
000420,2003-08-19,4.45
000420,2003-08-20,4.44
000420,2003-08-21,4.46
000420,2003-08-22,4.49
000420,2003-08-25,4.42
000420,2003-08-26,4.41
000420,2003-08-27,4.43
000420,2003-08-28,4.29
000420,2003-08-29,4.3
000420,2003-09-01,4.36
000420,2003-09-02,4.32
000420,2003-09-03,4.44
000420,2003-09-04,4.41
000420,2003-09-05,4.4
000420,2003-09-08,4.31
000420,2003-09-09,4.3
000420,2003-09-10,4.33
000420,2003-09-11,4.31
000420,2003-09-12,4.26
000420,2003-09-15,4.19
000420,2003-09-16,4.22
000420,2003-09-17,4.29
000420,2003-09-18,4.39
000420,2003-09-19,4.42
000420,2003-09-22,4.38
000420,2003-09-23,4.4
000420,2003-09-24,4.42
000420,2003-09-25,4.29
000420,2003-09-26,4.22
000420,2003-09-29,4.22
000420,2003-09-30,4.45
000420,2003-10-08,4.81
000420,2003-10-09,4.75
000420,2003-10-10,4.9
000420,2003-10-13,4.87
000420,2003-10-14,4.78
000420,2003-10-15,4.72
000420,2003-10-16,4.74
000420,2003-10-17,4.71
000420,2003-10-20,4.63
000420,2003-10-21,4.83
000420,2003-10-22,4.87
000420,2003-10-23,4.78
000420,2003-10-24,4.66
000420,2003-10-27,4.69
000420,2003-10-28,4.65
000420,2003-10-29,4.58
000420,2003-10-30,4.32
000420,2003-10-31,4.37
000420,2003-11-03,4.42
000420,2003-11-04,4.71
000420,2003-11-05,4.73
000420,2003-11-06,4.65
000420,2003-11-07,4.52
000420,2003-11-10,4.61
000420,2003-11-11,4.7
000420,2003-11-12,4.52
000420,2003-11-13,4.5
000420,2003-11-14,4.56
000420,2003-11-17,4.69
000420,2003-11-18,4.6
000420,2003-11-19,4.79
000420,2003-11-20,4.96
000420,2003-11-21,4.9
000420,2003-11-24,4.98
000420,2003-11-25,4.96
000420,2003-11-26,5.1
000420,2003-11-27,4.9
000420,2003-11-28,4.91
000420,2003-12-01,5.04
000420,2003-12-02,5.02
000420,2003-12-03,4.96
000420,2003-12-04,5.02
000420,2003-12-05,5.07
000420,2003-12-08,5.05
000420,2003-12-09,5.04
000420,2003-12-10,4.95
000420,2003-12-11,4.96
000420,2003-12-12,4.93
000420,2003-12-15,4.97
000420,2003-12-16,4.89
000420,2003-12-17,4.92
000420,2003-12-18,5.07
000420,2003-12-19,5.11
000420,2003-12-22,5.2
000420,2003-12-23,5.2
000420,2003-12-24,5.21
000420,2003-12-25,5.09
000420,2003-12-26,5.11
000420,2003-12-29,5.17
000420,2003-12-30,5.04
000420,2003-12-31,4.92
000420,2004-01-02,4.98
000420,2004-01-05,5.1
000420,2004-01-06,5.16
000420,2004-01-07,5.28
000420,2004-01-08,5.25
000420,2004-01-09,5.18
000420,2004-01-12,5.26
000420,2004-01-13,5.17
000420,2004-01-14,5.06
000420,2004-01-15,5.05
000420,2004-01-16,5.1
000420,2004-01-29,5.3
000420,2004-01-30,5.18
000420,2004-02-02,5.4
000420,2004-02-03,5.45
000420,2004-02-04,5.44
000420,2004-02-05,5.39
000420,2004-02-06,5.44
000420,2004-02-09,5.6
000420,2004-02-10,5.6
000420,2004-02-11,5.6
000420,2004-02-12,5.48
000420,2004-02-13,5.38
000420,2004-02-16,5.57
000420,2004-02-17,5.6
000420,2004-02-18,5.74
000420,2004-02-19,5.66
000420,2004-02-20,5.86
000420,2004-02-23,5.72
000420,2004-02-24,5.7
000420,2004-02-25,5.64
000420,2004-02-26,5.65
000420,2004-02-27,5.78
000420,2004-03-01,5.99
000420,2004-03-02,6.07
000420,2004-03-03,5.88
000420,2004-03-04,6.14
000420,2004-03-05,6.07
000420,2004-03-08,5.82
000420,2004-03-09,5.77
000420,2004-03-10,5.9
000420,2004-03-11,5.98
000420,2004-03-12,6.02
