股票代码_Stkcd,日期_Date,收盘价_Clpr
20,2000/08/04,13.71
20,2000/08/07,13.71
20,2000/08/08,15.08
20,2000/08/09,15.61
20,2000/08/10,16.29
20,2000/08/11,16.08
20,2000/08/14,17.48
20,2000/08/15,16.79
20,2000/08/16,16.5
20,2000/08/17,16.26
20,2000/08/18,16.86
20,2000/08/21,16.32
20,2000/08/22,15.85
20,2000/08/23,16.19
20,2000/08/24,16.34
20,2000/08/25,16.99
20,2000/08/28,18.69
20,2000/08/29,19.4
20,2000/08/30,19.1
20,2000/08/31,18.03
20,2000/09/01,18.58
20,2000/09/04,20.2
20,2000/09/05,20.68
20,2000/09/06,20.3
20,2000/09/07,20.82
20,2000/09/08,21.56
20,2000/09/11,20.15
20,2000/09/12,20.54
20,2000/09/13,20.01
20,2000/09/14,19.75
20,2000/09/15,19.85
20,2000/09/18,19.73
20,2000/09/19,19.22
20,2000/09/20,18.87
20,2000/09/21,19.09
20,2000/09/22,19.37
20,2000/09/25,19.9
20,2000/09/26,19.73
20,2000/09/27,19.19
20,2000/09/28,18.87
20,2000/09/29,18.77
20,2000/10/09,18.99
20,2000/10/10,19.29
20,2000/10/11,19.09
20,2000/10/12,18.85
20,2000/10/13,19.19
20,2000/10/16,19.15
20,2000/10/17,19.29
20,2000/10/18,18.85
20,2000/10/19,18.87
20,2000/10/20,18.9
20,2000/10/23,18.89
20,2000/10/24,18.59
20,2000/10/25,18.21
20,2000/10/26,18.15
20,2000/10/27,19.97
20,2000/10/30,21.54
20,2000/10/31,22.24
20,2000/11/01,22.14
20,2000/11/02,22.19
20,2000/11/03,21.58
20,2000/11/06,21
20,2000/11/07,21.55
20,2000/11/08,21.38
20,2000/11/09,21.42
20,2000/11/10,21.31
20,2000/11/13,22
20,2000/11/14,22.4
20,2000/11/15,22.2
20,2000/11/16,23.91
20,2000/11/17,23.49
20,2000/11/20,24.01
20,2000/11/21,24.28
20,2000/11/22,24.12
20,2000/11/23,23.94
20,2000/11/24,22.73
20,2000/11/27,22.07
20,2000/11/28,22.38
20,2000/11/29,21.88
20,2000/11/30,22.02
20,2000/12/01,22.21
20,2000/12/04,23.24
20,2000/12/05,23.31
20,2000/12/06,23.03
20,2000/12/07,23.22
20,2000/12/08,23.09
20,2000/12/11,22.35
20,2000/12/12,21.93
20,2000/12/13,20.94
20,2000/12/14,21.29
20,2000/12/15,20.54
20,2000/12/18,20.59
20,2000/12/19,20.73
20,2000/12/20,21
20,2000/12/21,21
20,2000/12/22,22.03
20,2000/12/25,22.13
20,2000/12/26,21.7
20,2000/12/27,21.52
20,2000/12/28,21.06
20,2000/12/29,21.64
20,2001/01/02,21.45
20,2001/01/03,21.29
20,2001/01/04,20.63
20,2001/01/05,21.67
20,2001/01/08,21.18
20,2001/01/09,21.02
20,2001/01/10,20.99
20,2001/01/11,20.54
20,2001/01/12,20.55
20,2001/01/15,19.82
20,2001/01/16,18.97
20,2001/01/17,18.45
20,2001/01/18,18.32
20,2001/01/19,18.96
20,2001/02/05,18
20,2001/02/06,17.77
20,2001/02/07,17.72
20,2001/02/08,17.24
20,2001/02/09,17.5
20,2001/02/12,17.16
20,2001/02/13,17.34
20,2001/02/14,17.04
20,2001/02/15,17.15
20,2001/02/16,17.25
20,2001/02/19,17.39
20,2001/02/20,17.38
20,2001/02/21,16.7
20,2001/02/22,16.88
20,2001/02/23,16.91
20,2001/02/26,17.59
20,2001/02/27,17.1
20,2001/02/28,16.96
20,2001/03/01,16.85
20,2001/03/02,16.9
20,2001/03/05,16.79
20,2001/03/06,16.7
20,2001/03/07,16.75
20,2001/03/08,17.03
20,2001/03/09,17.32
20,2001/03/12,17.89
20,2001/03/13,17.41
20,2001/03/14,17.35
20,2001/03/15,17.15
20,2001/03/16,17.01
20,2001/03/19,17.2
20,2001/03/20,17.45
20,2001/03/21,18.48
20,2001/03/22,20.33
20,2001/03/23,20.22
20,2001/03/26,20.28
20,2001/03/27,20.06
20,2001/03/28,19.75
20,2001/03/29,19.9
20,2001/03/30,19.94
20,2001/04/02,19.76
20,2001/04/03,19.8
20,2001/04/04,20.22
20,2001/04/05,20.64
20,2001/04/06,
20,2001/04/09,20.05
20,2001/04/10,20.23
20,2001/04/11,20.05
20,2001/04/12,20.01
20,2001/04/13,20.23
20,2001/04/16,20.29
20,2001/04/17,20.16
20,2001/04/18,21.04
20,2001/04/19,20.8
20,2001/04/20,20.48
20,2001/04/23,21.6
20,2001/04/24,22.2
20,2001/04/25,21.59
20,2001/04/26,21.25
20,2001/04/27,21.13
20,2001/04/30,21.22
20,2001/05/08,21.29
20,2001/05/09,21.27
20,2001/05/10,21.1
20,2001/05/11,20.97
20,2001/05/14,20.67
20,2001/05/15,20.85
20,2001/05/16,21.03
20,2001/05/17,21.25
20,2001/05/18,21.21
20,2001/05/21,21.15
20,2001/05/22,20.98
20,2001/05/23,20.61
20,2001/05/24,20.64
20,2001/05/25,20.75
20,2001/05/28,20.46
20,2001/05/29,20.45
20,2001/05/30,20.35
20,2001/05/31,20.79
20,2001/06/01,20.98
20,2001/06/04,20.86
20,2001/06/05,20.83
20,2001/06/06,20.72
20,2001/06/07,20.37
20,2001/06/08,20.44
20,2001/06/11,20.39
20,2001/06/12,20.4
20,2001/06/13,20.31
20,2001/06/14,20.19
20,2001/06/15,20.18
20,2001/06/18,20.07
20,2001/06/19,20.18
20,2001/06/20,20.16
20,2001/06/21,20.63
20,2001/06/22,20.52
20,2001/06/25,20.46
20,2001/06/26,20.86
20,2001/06/27,20.74
20,2001/06/28,20.68
20,2001/06/29,20.65
20,2001/07/02,20.32
20,2001/07/03,20.33
20,2001/07/04,20.61
20,2001/07/05,20.4
20,2001/07/06,20.39
20,2001/07/09,20.34
20,2001/07/10,20.6
20,2001/07/11,20.78
20,2001/07/12,20.77
20,2001/07/13,20.79
20,2001/07/16,20.85
20,2001/07/17,20.68
20,2001/07/18,20.64
20,2001/07/19,20.35
20,2001/07/20,20.52
20,2001/07/23,20.62
20,2001/07/24,20.28
20,2001/07/25,19.99
20,2001/07/26,19.79
20,2001/07/27,20.01
20,2001/07/30,19.96
20,2001/07/31,19.91
20,2001/08/01,20.68
20,2001/08/02,20.58
20,2001/08/03,21.16
20,2001/08/06,20.96
20,2001/08/07,20.8
20,2001/08/08,20.96
20,2001/08/09,21.34
20,2001/08/10,21.57
20,2001/08/13,21.49
20,2001/08/14,21.4
20,2001/08/15,21.11
20,2001/08/16,20.86
20,2001/08/17,20.86
20,2001/08/20,20.8
20,2001/08/21,20.68
20,2001/08/22,20.58
20,2001/08/23,20.37
20,2001/08/24,20.41
20,2001/08/27,19.97
20,2001/08/28,19.64
20,2001/08/29,20.24
20,2001/08/30,20.38
20,2001/08/31,20.49
20,2001/09/03,20.33
20,2001/09/04,20.57
20,2001/09/05,20.47
20,2001/09/06,20.43
20,2001/09/07,20.23
20,2001/09/10,20.36
20,2001/09/11,20.25
20,2001/09/12,20.18
20,2001/09/13,20.21
20,2001/09/14,20.15
20,2001/09/17,19.95
20,2001/09/18,19.98
20,2001/09/19,20.09
20,2001/09/20,20.18
20,2001/09/21,20.24
20,2001/09/24,20.2
20,2001/09/25,19.8
20,2001/09/26,19.79
20,2001/09/27,19.73
20,2001/09/28,19.89
20,2001/10/08,19.68
20,2001/10/09,19.8
20,2001/10/10,19.65
20,2001/10/11,19.72
20,2001/10/12,19.72
20,2001/10/15,19.73
20,2001/10/16,19.72
20,2001/10/17,19.74
20,2001/10/18,19.74
20,2001/10/19,19.67
20,2001/10/22,19.62
20,2001/10/23,20.79
20,2001/10/24,19.63
20,2001/10/25,19.65
20,2001/10/26,19.58
20,2001/10/29,19.58
20,2001/10/30,19.59
20,2001/10/31,19.55
20,2001/11/01,19.52
20,2001/11/02,19.5
20,2001/11/05,19.45
20,2001/11/06,19.42
20,2001/11/07,19.16
20,2001/11/08,18.68
20,2001/11/09,18.48
20,2001/11/12,18.35
20,2001/11/13,18.95
20,2001/11/14,18.84
20,2001/11/15,18.79
20,2001/11/16,19.12
20,2001/11/19,18.79
20,2001/11/20,18.35
20,2001/11/21,17.75
20,2001/11/22,17.3
20,2001/11/23,17.49
20,2001/11/26,16.99
20,2001/11/27,16.81
20,2001/11/28,16.7
20,2001/11/29,16.9
20,2001/11/30,16.71
20,2001/12/03,17.39
20,2001/12/04,17.04
20,2001/12/05,16.66
20,2001/12/06,16.26
20,2001/12/07,15.73
20,2001/12/10,16
20,2001/12/11,15.89
20,2001/12/12,15.8
20,2001/12/13,15.98
20,2001/12/14,15.78
20,2001/12/17,15.97
20,2001/12/18,
20,2001/12/19,
20,2001/12/20,
20,2001/12/21,
20,2001/12/24,
20,2001/12/25,
20,2001/12/26,16.58
20,2001/12/27,16.36
20,2001/12/28,16.59
20,2001/12/31,17.63
20,2002/01/04,17.04
20,2002/01/07,16.88
20,2002/01/08,16.86
20,2002/01/09,16.69
20,2002/01/10,16.84
20,2002/01/11,16.8
20,2002/01/14,16.04
20,2002/01/15,15.59
20,2002/01/16,15.83
20,2002/01/17,15.71
20,2002/01/18,15.65
20,2002/01/21,15.51
20,2002/01/22,15.51
20,2002/01/23,15.88
20,2002/01/24,15.78
20,2002/01/25,15.61
20,2002/01/28,15.48
20,2002/01/29,15.25
20,2002/01/30,15.19
20,2002/01/31,15.97
20,2002/02/01,15.66
20,2002/02/04,15.63
20,2002/02/05,15.7
20,2002/02/06,15.5
20,2002/02/07,16.18
20,2002/02/08,15.87
20,2002/02/25,15.86
20,2002/02/26,15.8
20,2002/02/27,15.71
20,2002/02/28,15.69
20,2002/03/01,15.47
20,2002/03/04,15.43
20,2002/03/05,15.93
20,2002/03/06,16.65
20,2002/03/07,16.85
20,2002/03/08,16.75
20,2002/03/11,17.4
20,2002/03/12,16.72
20,2002/03/13,16.21
20,2002/03/14,16.22
20,2002/03/15,15.68
20,2002/03/18,14.95
20,2002/03/19,14.89
20,2002/03/20,15.27
20,2002/03/21,15.21
20,2002/03/22,14.88
20,2002/03/25,14.94
20,2002/03/26,14.33
20,2002/03/27,14.19
20,2002/03/28,14.32
20,2002/03/29,13.42
20,2002/04/01,13.52
20,2002/04/02,12.89
20,2002/04/03,12.97
20,2002/04/04,14.27
20,2002/04/05,14.78
20,2002/04/08,14.74
20,2002/04/09,15.12
20,2002/04/10,14.78
20,2002/04/11,14.39
20,2002/04/12,14.57
20,2002/04/15,14.05
20,2002/04/16,13.83
20,2002/04/17,14.1
20,2002/04/18,13.98
20,2002/04/19,13.65
20,2002/04/22,13.57
20,2002/04/23,13.73
20,2002/04/24,14.04
20,2002/04/25,13.97
20,2002/04/26,
20,2002/04/29,14.5
20,2002/04/30,14.19
20,2002/05/08,14.36
20,2002/05/09,14.34
20,2002/05/10,13.81
20,2002/05/13,13.61
20,2002/05/14,13.62
20,2002/05/15,13.5
20,2002/05/16,12.93
20,2002/05/17,13.27
20,2002/05/20,12.88
20,2002/05/21,13.28
20,2002/05/22,13.09
20,2002/05/23,13.9
20,2002/05/24,13.99
20,2002/05/27,14.07
20,2002/05/28,13.66
20,2002/05/29,13.2
20,2002/05/30,13.08
20,2002/05/31,13.03
20,2002/06/03,13.21
20,2002/06/04,13.38
20,2002/06/05,12.99
20,2002/06/06,13.5
20,2002/06/07,13.49
20,2002/06/10,13.25
20,2002/06/11,13.4
20,2002/06/12,13.2
20,2002/06/13,13.1
20,2002/06/14,12.89
20,2002/06/17,13.2
20,2002/06/18,13.49
20,2002/06/19,13.29
20,2002/06/20,13.49
20,2002/06/21,14.48
20,2002/06/24,15.93
20,2002/06/25,15.05
20,2002/06/26,14.68
20,2002/06/27,14.44
20,2002/06/28,14
20,2002/07/01,
20,2002/07/02,14.37
20,2002/07/03,14.25
20,2002/07/04,14.06
20,2002/07/05,14.3
20,2002/07/08,14.61
20,2002/07/09,14.39
20,2002/07/10,14.13
20,2002/07/11,14.11
20,2002/07/12,13.94
20,2002/07/15,13.99
20,2002/07/16,14.18
20,2002/07/17,14.19
20,2002/07/18,14.1
20,2002/07/19,14.12
20,2002/07/22,14.19
20,2002/07/23,13.96
20,2002/07/24,13.57
20,2002/07/25,13.55
20,2002/07/26,13.44
20,2002/07/29,13.2
20,2002/07/30,13.15
20,2002/07/31,13.15
20,2002/08/01,13.14
20,2002/08/02,13.45
20,2002/08/05,13.79
20,2002/08/06,13.64
20,2002/08/07,13.4
20,2002/08/08,13.22
20,2002/08/09,13.26
20,2002/08/12,13.2
20,2002/08/13,13.25
20,2002/08/14,13.27
20,2002/08/15,13.21
20,2002/08/16,13.2
20,2002/08/19,13.11
20,2002/08/20,13.23
20,2002/08/21,13.31
20,2002/08/22,13.49
20,2002/08/23,13.36
20,2002/08/26,13.1
20,2002/08/27,13.39
20,2002/08/28,13.22
20,2002/08/29,13.01
20,2002/08/30,13.05
20,2002/09/02,12.97
20,2002/09/03,13.04
20,2002/09/04,12.77
20,2002/09/05,12.66
20,2002/09/06,12.46
20,2002/09/09,12.06
20,2002/09/10,12.06
20,2002/09/11,12.05
20,2002/09/12,12.05
20,2002/09/13,11.89
20,2002/09/16,11.45
20,2002/09/17,11.33
20,2002/09/18,11.37
20,2002/09/19,12.08
20,2002/09/20,11.6
20,2002/09/23,11.62
20,2002/09/24,12.04
20,2002/09/25,12.25
20,2002/09/26,12.05
20,2002/09/27,11.63
20,2002/10/08,11.5
20,2002/10/09,10.86
20,2002/10/10,10.58
20,2002/10/11,10.3
20,2002/10/14,10.63
20,2002/10/15,10.46
20,2002/10/16,10.73
20,2002/10/17,10.51
20,2002/10/18,10.62
20,2002/10/21,10.57
20,2002/10/22,11.01
20,2002/10/23,11.07
20,2002/10/24,10.75
20,2002/10/25,10.37
20,2002/10/28,10.41
20,2002/10/29,10.96
20,2002/10/30,10.79
20,2002/10/31,11.09
20,2002/11/01,11.44
20,2002/11/04,11.48
20,2002/11/05,11.77
20,2002/11/06,11.79
20,2002/11/07,11.69
20,2002/11/08,11.21
20,2002/11/11,11.17
20,2002/11/12,10.64
20,2002/11/13,10.87
20,2002/11/14,10.41
20,2002/11/15,10.61
20,2002/11/18,10.45
20,2002/11/19,10.92
20,2002/11/20,10.77
20,2002/11/21,9.87
20,2002/11/22,9.42
20,2002/11/25,9.32
20,2002/11/26,9.1
20,2002/11/27,9.03
20,2002/11/28,9.35
20,2002/11/29,9.85
20,2002/12/02,9.29
20,2002/12/03,9.5
20,2002/12/04,9.48
20,2002/12/05,9.43
20,2002/12/06,9.46
20,2002/12/09,9.45
20,2002/12/10,9.2
20,2002/12/11,9.01
20,2002/12/12,9.3
20,2002/12/13,9.45
20,2002/12/16,9.54
20,2002/12/17,9.73
20,2002/12/18,9.79
20,2002/12/19,9.71
20,2002/12/20,9.9
20,2002/12/23,9.86
20,2002/12/24,9.83
20,2002/12/25,9.72
20,2002/12/26,9.18
20,2002/12/27,9.1
20,2002/12/30,8.98
20,2002/12/31,8.83
20,2003/01/02,8.58
20,2003/01/03,8.57
20,2003/01/06,9
20,2003/01/07,9.12
20,2003/01/08,9.3
20,2003/01/09,9.45
20,2003/01/10,9.21
20,2003/01/13,9.38
20,2003/01/14,9.77
20,2003/01/15,9.88
20,2003/01/16,10.1
20,2003/01/17,10.1
20,2003/01/20,10.69
20,2003/01/21,10.25
20,2003/01/22,10.31
20,2003/01/23,10.04
20,2003/01/24,10.08
20,2003/01/27,10.22
20,2003/01/28,10.19
20,2003/01/29,10.24
20,2003/02/10,10.02
20,2003/02/11,10.23
20,2003/02/12,10.32
20,2003/02/13,10.3
20,2003/02/14,10.32
20,2003/02/17,10.15
20,2003/02/18,10.13
20,2003/02/19,10.19
20,2003/02/20,10.48
20,2003/02/21,10.09
20,2003/02/24,10.19
20,2003/02/25,10.59
20,2003/02/26,10.55
20,2003/02/27,10.55
20,2003/02/28,10.41
20,2003/03/03,10.64
20,2003/03/04,10.55
20,2003/03/05,10.36
20,2003/03/06,10.15
20,2003/03/07,10.09
20,2003/03/10,9.75
20,2003/03/11,9.76
20,2003/03/12,9.76
20,2003/03/13,9.6
20,2003/03/14,9.65
20,2003/03/17,9.41
20,2003/03/18,9.33
20,2003/03/19,9.3
20,2003/03/20,9.18
20,2003/03/21,9.34
20,2003/03/24,9.38
20,2003/03/25,9.16
20,2003/03/26,9.14
20,2003/03/27,9.51
20,2003/03/28,9.53
20,2003/03/31,9.57
20,2003/04/01,9.77
20,2003/04/02,9.65
20,2003/04/03,9.47
20,2003/04/04,9.47
20,2003/04/07,9.15
20,2003/04/08,9.02
20,2003/04/09,9.1
20,2003/04/10,9.02
20,2003/04/11,9.06
20,2003/04/14,9.3
20,2003/04/15,9.36
20,2003/04/16,8.95
20,2003/04/17,9.02
20,2003/04/18,9.42
20,2003/04/21,9.42
20,2003/04/22,9.54
20,2003/04/23,9.7
20,2003/04/24,9.16
20,2003/04/25,8.89
20,2003/04/28,9
20,2003/04/29,8.56
20,2003/04/30,8.12
20,2003/05/12,7.84
20,2003/05/13,7.33
20,2003/05/14,7.47
20,2003/05/15,7.79
20,2003/05/16,7.68
20,2003/05/19,8.41
20,2003/05/20,
20,2003/05/21,7.92
20,2003/05/22,7.7
20,2003/05/23,7.86
20,2003/05/26,7.83
20,2003/05/27,8.11
20,2003/05/28,7.94
20,2003/05/29,8.14
20,2003/05/30,8.23
20,2003/06/02,8.31
20,2003/06/03,8.1
20,2003/06/04,7.9
20,2003/06/05,7.84
20,2003/06/06,7.68
20,2003/06/09,7.87
20,2003/06/10,8.19
20,2003/06/11,8.32
20,2003/06/12,8.23
20,2003/06/13,8.27
20,2003/06/16,8.18
20,2003/06/17,8.32
20,2003/06/18,8.31
20,2003/06/19,8.05
20,2003/06/20,7.9
20,2003/06/23,7.91
20,2003/06/24,7.91
20,2003/06/25,8.09
20,2003/06/26,7.86
20,2003/06/27,7.65
20,2003/06/30,7.46
20,2003/07/01,7.41
20,2003/07/02,7.35
20,2003/07/03,7.42
20,2003/07/04,7.32
20,2003/07/07,7.23
20,2003/07/08,7.41
20,2003/07/09,7.53
20,2003/07/10,7.6
20,2003/07/11,7.48
20,2003/07/14,7.36
20,2003/07/15,7.33
20,2003/07/16,7.48
20,2003/07/17,7.68
20,2003/07/18,7.32
20,2003/07/21,7.28
20,2003/07/22,7.35
20,2003/07/23,7.41
20,2003/07/24,7.28
20,2003/07/25,7.2
20,2003/07/28,7.14
20,2003/07/29,7.23
20,2003/07/30,7.17
20,2003/07/31,7.18
20,2003/08/01,7.25
20,2003/08/04,7.73
20,2003/08/05,7.69
20,2003/08/06,7.92
20,2003/08/07,8.03
20,2003/08/08,7.83
20,2003/08/11,8.17
20,2003/08/12,8.14
20,2003/08/13,7.92
20,2003/08/14,7.9
20,2003/08/15,7.98
20,2003/08/18,8.04
20,2003/08/19,7.91
20,2003/08/20,7.85
20,2003/08/21,7.88
20,2003/08/22,8.14
20,2003/08/25,8.25
20,2003/08/26,8.3
20,2003/08/27,8.31
20,2003/08/28,8.42
20,2003/08/29,8.53
20,2003/09/01,8.74
20,2003/09/02,9.07
20,2003/09/03,9.25
20,2003/09/04,9.11
20,2003/09/05,9.52
20,2003/09/08,9.68
20,2003/09/09,9.47
20,2003/09/10,9.3
20,2003/09/11,8.83
20,2003/09/12,8.7
20,2003/09/15,8.53
20,2003/09/16,8.83
20,2003/09/17,8.48
20,2003/09/18,8.29
20,2003/09/19,8.47
20,2003/09/22,8.65
20,2003/09/23,8.79
20,2003/09/24,8.81
20,2003/09/25,8.31
20,2003/09/26,8.34
20,2003/09/29,8.08
20,2003/09/30,7.68
20,2003/10/08,7.54
20,2003/10/09,7.63
20,2003/10/10,7.88
20,2003/10/13,7.78
20,2003/10/14,7.89
20,2003/10/15,8.2
20,2003/10/16,7.93
20,2003/10/17,7.7
20,2003/10/20,7.7
20,2003/10/21,7.89
20,2003/10/22,8.09
20,2003/10/23,7.92
20,2003/10/24,8
20,2003/10/27,7.66
20,2003/10/28,7.23
20,2003/10/29,6.66
20,2003/10/30,6.34
20,2003/10/31,6.5
20,2003/11/03,6.6
20,2003/11/04,6.62
20,2003/11/05,6.57
20,2003/11/06,5.98
20,2003/11/07,6.03
20,2003/11/10,5.96
20,2003/11/11,5.89
20,2003/11/12,5.59
20,2003/11/13,5.66
20,2003/11/14,5.79
20,2003/11/17,6.02
20,2003/11/18,5.79
20,2003/11/19,6.07
20,2003/11/20,6.42
20,2003/11/21,6.16
20,2003/11/24,6.47
20,2003/11/25,6.85
20,2003/11/26,6.72
20,2003/11/27,6.48
20,2003/11/28,6.6
20,2003/12/01,6.75
20,2003/12/02,6.76
20,2003/12/03,6.83
20,2003/12/04,6.79
20,2003/12/05,6.82
20,2003/12/08,6.57
20,2003/12/09,6.7
20,2003/12/10,6.72
20,2003/12/11,6.73
20,2003/12/12,6.88
20,2003/12/15,6.75
20,2003/12/16,6.76
20,2003/12/17,6.62
20,2003/12/18,6.43
20,2003/12/19,5.82
20,2003/12/22,6.08
20,2003/12/23,6.13
20,2003/12/24,6.03
20,2003/12/25,6.04
20,2003/12/26,6.05
20,2003/12/29,5.83
20,2003/12/30,5.78
20,2003/12/31,5.85
20,2004/01/02,6.1
20,2004/01/05,6.08
20,2004/01/06,5.94
20,2004/01/07,6.03
20,2004/01/08,6.24
20,2004/01/09,6.09
20,2004/01/12,6.14
20,2004/01/13,6.35
20,2004/01/14,6.53
20,2004/01/15,6.66
20,2004/01/16,6.67
20,2004/01/29,7.21
20,2004/01/30,7.33
20,2004/02/02,7.86
20,2004/02/03,7.7
20,2004/02/04,7.99
20,2004/02/05,7.98
20,2004/02/06,7.67
20,2004/02/09,8.44
20,2004/02/10,8.72
20,2004/02/11,8.79
20,2004/02/12,8.35
20,2004/02/13,8.5
20,2004/02/16,8.72
20,2004/02/17,8.86
20,2004/02/18,9.08
20,2004/02/19,8.92
20,2004/02/20,8.96
20,2004/02/23,8.72
20,2004/02/24,8.48
20,2004/02/25,8.17
20,2004/02/26,8.01
20,2004/02/27,8.25
20,2004/03/01,8.54
20,2004/03/02,8.5
20,2004/03/03,8.42
20,2004/03/04,8.54
20,2004/03/05,8.31
20,2004/03/08,7.96
20,2004/03/09,7.71
20,2004/03/10,8.04
20,2004/03/11,8.3
20,2004/03/12,8.09
20,2004/03/15,8.3
20,2004/03/16,8.05
20,2004/03/17,8.26
20,2004/03/18,8.29
20,2004/03/19,8.37
20,2004/03/22,8.38
20,2004/03/23,8.22
20,2004/03/24,8.26
20,2004/03/25,8.42
20,2004/03/26,8.48
20,2004/03/29,8.56
20,2004/03/30,8.94
20,2004/03/31,8.89
20,2004/04/01,8.97
20,2004/04/02,9.24
20,2004/04/05,9.32
20,2004/04/06,9.12
20,2004/04/07,9.04
20,2004/04/08,8.65
20,2004/04/09,8.4
20,2004/04/12,8.32
20,2004/04/13,8.39
20,2004/04/14,7.98
20,2004/04/15,7.63
20,2004/04/16,7.54
20,2004/04/19,7.53
20,2004/04/20,7.61
20,2004/04/21,7.78
20,2004/04/22,7.72
20,2004/04/23,7.26
20,2004/04/26,
20,2004/04/27,6.9
20,2004/04/28,6.66
20,2004/04/29,6.33
20,2004/04/30,6.31
20,2004/05/10,6.19
20,2004/05/11,6.12
20,2004/05/12,6.42
20,2004/05/13,6.62
20,2004/05/14,6.51
20,2004/05/17,6.54
20,2004/05/18,6.77
20,2004/05/19,6.65
20,2004/05/20,6.42
20,2004/05/21,6.48
20,2004/05/24,6.35
20,2004/05/25,6.24
20,2004/05/26,
20,2004/05/27,6.5
20,2004/05/28,6.67
20,2004/05/31,6.72
20,2004/06/01,6.76
20,2004/06/02,6.68
20,2004/06/03,6.41
20,2004/06/04,6.43
20,2004/06/07,6.26
20,2004/06/08,6.21
20,2004/06/09,5.9
20,2004/06/10,5.76
20,2004/06/11,5.62
20,2004/06/14,5.34
20,2004/06/15,5.44
20,2004/06/16,5.47
20,2004/06/17,5.23
20,2004/06/18,5.21
20,2004/06/21,5.4
20,2004/06/22,5.59
20,2004/06/23,5.48
20,2004/06/24,5.21
20,2004/06/25,4.95
20,2004/06/28,4.7
20,2004/06/29,4.49
20,2004/06/30,4.27
20,2004/07/01,4.48
20,2004/07/02,4.7
20,2004/07/05,4.6
20,2004/07/06,4.64
20,2004/07/07,4.74
