股票代码_Stkcd,日期_Date,收盘价_ClPr,总股数_Fullshr,流通股_Trdshr,月收益率_Monret,月无风险收益率_Monrfret,市盈率_PE,
002662,2013-10-31,6.5700,600000000,600000000,-0.0194,0.003897,11.49
002662,2013-11-29,7.4300,600000000,600000000,0.1309,0.003920,12.99
002662,2013-12-31,7.3500,600000000,600000000,-0.0108,0.004417,12.85
002662,2014-01-30,7.3700,600000000,600000000,0.0027,0.004654,13.95
002662,2014-02-18,8.2200,600000000,600000000,0.1153,0.004657,15.56
002662,2014-03-31,8.2200,600000000,600000000,,,15.56
002662,2014-04-30,8.2200,600000000,600000000,,,15.65
002662,2014-05-30,8.1500,600000000,600000000,-0.0085,0.004369,15.51
002662,2014-06-30,8.0300,600000000,600000000,0.0172,0.003998,15.28
002662,2014-07-31,8.7800,600000000,600000000,0.0934,0.003955,15.93
002662,2014-08-29,10.5300,600000000,600000000,0.1993,0.003905,19.11
002662,2014-09-30,12.6700,600000000,600000000,0.2032,0.003849,22.99
002662,2014-10-31,12.8900,750000000,750000000,0.0174,0.003758,27.43
002662,2014-11-28,15.1600,750000000,750000000,0.1761,0.003559,32.27
002662,2014-12-31,12.1000,750000000,750000000,-0.2018,0.003884,25.75
002662,2015-01-30,13.5100,750000000,750000000,0.1165,0.004126,23.54
002662,2015-02-27,14.0000,750000000,750000000,0.0363,0.004087,24.39
002662,2015-03-31,17.7000,750000000,750000000,0.2643,0.004083,30.84
002662,2015-04-30,18.4600,750000000,750000000,0.0429,0.003838,29.73
002662,2015-05-14,18.1400,750000000,750000000,-0.0173,0.002815,29.22
002662,2015-06-30,18.1400,750000000,750000000,,,29.22
002662,2015-07-31,18.1400,750000000,750000000,,,27.18
002662,2015-08-31,11.1400,750000000,750000000,-0.3693,0.002592,16.69
002662,2015-09-30,10.3900,750000000,750000000,-0.0673,0.002602,15.57
002662,2015-10-30,12.0100,750000000,750000000,0.1559,0.002618,18.31
002662,2015-11-30,15.6600,750000000,750000000,0.3039,0.002534,23.87
002662,2015-12-31,22.0000,750000000,750000000,0.4049,0.002549,33.53
002662,2016-01-29,13.9200,750000000,750000000,-0.3673,0.002544,23.02
002662,2016-02-29,13.5000,750000000,750000000,-0.0302,0.002504,22.33
002662,2016-03-31,14.9100,750000000,750000000,0.1044,0.002341,24.66
002662,2016-04-29,13.3300,750000000,750000000,-0.1060,0.002381,24.18
002662,2016-05-31,13.8900,750000000,750000000,0.0645,0.002430,25.19
002662,2016-06-30,15.1100,750000000,750000000,0.0878,0.002461,27.41
002662,2016-07-29,14.8900,750000000,750000000,-0.0146,0.002413,26.65
002662,2016-08-31,15.4400,750000000,750000000,0.0369,0.002338,27.63
002662,2016-09-30,14.9000,750000000,750000000,-0.0350,0.002327,26.66
002662,2016-10-31,16.2400,750000000,750000000,0.0899,0.002339,31.68
002662,2016-11-30,16.6200,750000000,750000000,0.0234,0.002433,32.42
002662,2016-12-30,16.4500,750000000,750000000,-0.0102,0.002643,32.09
002662,2017-01-26,15.8800,750000000,750000000,-0.0347,0.003047,18.74
002662,2017-02-28,17.2300,750000000,750000000,0.0850,0.003466,20.34
002662,2017-03-31,18.2300,750000000,750000000,0.0580,0.003623,21.52
002662,2017-04-28,8.2700,1500000000,1500000000,-0.0735,0.003579,19.12
002662,2017-05-31,7.1500,1500000000,1500000000,-0.1354,0.003699,16.53
002662,2017-06-30,7.2000,1500000000,1500000000,0.0070,0.003895,16.65
002662,2017-07-31,6.7700,1500000000,1500000000,-0.0597,0.003596,16.73
002662,2017-08-31,6.5200,1500000000,1500000000,-0.0369,0.003602,16.11
002662,2017-09-29,7.9000,1500000000,1500000000,0.2117,0.003650,19.53
002662,2017-10-31,8.1500,1500000000,1500000000,0.0316,0.003641,20.21
002662,2017-11-30,7.2700,1500000000,1500000000,-0.1080,0.003798,18.03
002662,2017-12-29,7.2200,1500000000,1500000000,-0.0069,0.004030,17.91
002662,2018-01-31,5.9600,1500000000,1500000000,-0.1745,0.003924,28.23
002662,2018-03-22,5.9600,1500000000,1500000000,,,
002662,2018-04-27,12.9000,1500000000,1500000000,,,41.53
002662,2018-05-31,4.0900,1500000000,1500000000,-0.3138,0.003425,28.50
002662,2018-06-29,4.2000,1500000000,1500000000,0.0425,0.003597,29.27
002662,2018-07-31,4.0600,1500000000,1500000000,-0.0333,0.003002,15.57
002662,2018-08-31,4.1700,1500000000,1500000000,0.0271,0.002402,16.00
002662,2018-09-28,4.1500,1500000000,1500000000,-0.0048,0.002368,15.92
002662,2018-10-31,3.8300,1500000000,1500000000,-0.0771,0.002386,6.67
002662,2018-11-30,3.8500,1500000000,1500000000,0.0052,0.002526,6.70
002662,2018-12-28,3.7700,1500000000,1500000000,-0.0208,0.002664,6.56
002662,2019-01-31,3.8200,1500000000,1500000000,0.0133,0.002511,12.10
002662,2019-02-28,4.5300,1500000000,1500000000,0.1859,0.002357,14.35
002662,2019-03-29,5.0100,1500000000,1500000000,0.1060,0.002325,15.87
002662,2019-04-30,4.5700,1500000000,1500000000,-0.0878,0.002339,-52.68
002662,2019-05-31,3.5800,1500000000,1500000000,-0.2166,0.002423,-41.27
002662,2019-06-28,3.4300,1500000000,1500000000,-0.0419,0.002404,-39.54
002662,2019-07-31,3.0100,1500000000,1500000000,-0.1166,0.002185,-13.64
002662,2019-08-30,2.7900,1500000000,1500000000,-0.0731,0.002218,-12.65
002662,2019-09-30,2.8600,1500000000,1500000000,0.0251,0.002261,-12.96
002662,2019-10-31,2.5700,1500000000,1500000000,-0.1014,0.002304,-4.40
002662,2019-11-29,2.5900,1500000000,1500000000,0.0078,0.002490,-4.43
002662,2019-12-31,2.6400,1500000000,1500000000,0.0193,0.002524,-4.52
002663,2008-12-31,7.2000,0,0,,,
002663,2009-12-31,7.2000,0,0,,,
002663,2010-12-31,7.2000,0,0,,,
002663,2011-06-30,7.2000,0,0,,,
002663,2011-12-16,7.2000,0,0,,,
002663,2012-02-24,7.2000,0,0,,,
002663,2012-03-31,39.4700,174680000,174680000,,,55.47
002663,2012-04-27,40.3000,174680000,174680000,0.0210,0.004006,56.63
002663,2012-05-31,40.2000,174680000,174680000,-0.0025,0.003739,56.49
002663,2012-06-29,45.2200,174680000,174680000,0.1249,0.003415,63.55
002663,2012-07-31,43.5900,174680000,174680000,-0.0360,0.003225,30.93
002663,2012-08-31,40.8000,174680000,174680000,-0.0640,0.003031,28.95
002663,2012-09-28,24.9500,279488000,279488000,-0.0203,0.003047,28.33
002663,2012-10-31,24.5800,279488000,279488000,-0.0148,0.003083,33.86
002663,2012-11-30,20.6400,279488000,279488000,-0.1603,0.003140,28.43
002663,2012-12-31,27.9200,279488000,279488000,0.3527,0.003220,38.46
002663,2013-01-31,29.1700,279488000,279488000,0.0448,0.003246,33.94
002663,2013-02-28,31.8100,279488000,279488000,0.0905,0.003240,37.01
002663,2013-03-29,28.1000,279488000,279488000,-0.1166,0.003236,32.70
002663,2013-04-26,30.3900,279488000,279488000,0.0815,0.003235,34.24
002663,2013-05-31,18.2000,558976000,558976000,0.2027,0.003235,41.01
002663,2013-06-28,15.0700,558976000,558976000,-0.1720,0.004241,33.96
002663,2013-07-31,12.8000,558976000,558976000,-0.1506,0.003972,26.27
002663,2013-08-30,14.8900,558976000,558976000,0.1633,0.003880,30.56
002663,2013-09-30,14.1600,558976000,558976000,-0.0490,0.003884,29.06
002663,2013-10-31,14.8700,558976000,558976000,0.0501,0.003897,29.41
002663,2013-11-29,15.6200,558976000,558976000,0.0504,0.003920,30.89
002663,2013-12-31,16.9600,558976000,558976000,0.0858,0.004417,33.54
002663,2014-01-30,14.1800,558976000,558976000,-0.1639,0.004654,26.00
002663,2014-02-28,14.5000,558976000,558976000,0.0226,0.004657,26.59
002663,2014-03-31,12.9900,558976000,558976000,-0.1041,0.004587,23.82
002663,2014-04-30,11.7700,558976000,558976000,-0.0939,0.004582,22.02
002663,2014-05-30,12.1000,558976000,558976000,0.0374,0.004369,22.64
002663,2014-06-30,11.9600,558976000,558976000,-0.0116,0.003998,22.38
002663,2014-07-31,13.2000,558976000,558976000,0.1037,0.003955,20.97
002663,2014-08-29,13.0900,558976000,558976000,-0.0083,0.003905,20.80
002663,2014-09-30,13.8600,558976000,558976000,0.0588,0.003849,22.02
002663,2014-10-31,14.1500,558976000,558976000,0.0209,0.003758,21.65
002663,2014-11-28,14.1200,643706000,643706000,-0.0021,0.003559,24.88
002663,2014-12-08,14.4000,643706000,643706000,0.0198,0.003884,25.38
002663,2015-01-30,14.4000,643706000,643706000,,,23.30
002663,2015-02-27,14.4000,643706000,643706000,,,23.30
002663,2015-03-31,25.8200,643706000,643706000,0.7931,0.004083,41.77
