股票代码_Stkcd,日期_Date,开盘价_Oppr,最高价_Hipr,最低价_Lopr,收盘价_Clpr,复权价1(元)_AdjClpr1,复权价2(元)_AdjClpr2,成交量_Trdvol,成交金额_Trdsum,日无风险收益率_DRfRet
568,2016/4/20,,,,,,,,,0.000078
568,2016/4/21,,,,,,,,,0.000078
568,2016/4/22,,,,,,,,,0.000079
568,2016/4/25,,,,,,,,,0.000079
568,2016/4/26,,,,,,,,,0.000079
568,2016/4/27,,,,,,,,,0.000079
568,2016/4/28,,,,,,,,,0.000079
568,2016/4/29,,,,,,,,,0.00008
568,2016/5/3,,,,,,,,,0.00008
568,2016/5/4,,,,,,,,,0.000079
568,2016/5/5,,,,,,,,,0.000079
568,2016/5/6,,,,,,,,,0.000079
568,2016/5/9,,,,,,,,,0.000079
568,2016/5/10,,,,,,,,,0.000079
568,2016/5/11,,,,,,,,,0.000079
568,2016/5/12,,,,,,,,,0.000079
568,2016/5/13,,,,,,,,,0.00008
568,2016/5/16,,,,,,,,,0.00008
568,2016/5/17,25.78,25.78,24.4,24.56,569.2603,23.4849,58682047,1464500279,0.00008
568,2016/5/18,24.37,24.69,23.5,23.89,553.7308,22.8443,25453333,614850586.9,0.00008
568,2016/5/19,23.81,24.1,23.49,23.62,547.4727,22.5861,17591721,418468643.7,0.00008
568,2016/5/20,23.55,23.96,23.37,23.83,552.3401,22.7869,14328303,339613049.9,0.00008
568,2016/5/23,23.81,24.14,23.64,24,556.2805,22.9494,12351727,295300063.8,0.00008
568,2016/5/24,23.9,23.97,23.22,23.33,540.751,22.3088,11651869,274050506.2,0.00008
568,2016/5/25,23.43,23.58,23.1,23.15,536.5789,22.1366,9976532,232985736.6,0.000081
568,2016/5/26,23.28,23.3,22.69,23.01,533.3339,22.0028,8384092,192198321.8,0.000081
568,2016/5/27,23,23.63,22.91,23.38,541.9099,22.3566,9737083,227253730.3,0.000081
568,2016/5/30,23.32,23.99,23.1,23.8,551.6448,22.7582,11894211,282640930.6,0.000081
568,2016/5/31,23.88,24.57,23.88,24.54,568.7968,23.4658,15875909,387530968,0.000081
568,2016/6/1,24.55,25.08,24.45,24.64,571.1146,23.5614,15820804,391176161.3,0.000081
568,2016/6/2,24.8,24.95,24.64,24.82,575.2867,23.7335,9150388,226704780.6,0.000081
568,2016/6/3,24.9,26.15,24.75,25.58,592.9023,24.4603,27367705,702566489.4,0.000081
568,2016/6/6,25.92,26.59,25.68,26.27,608.8953,25.1201,30282540,794623550.4,0.000081
568,2016/6/7,26.32,27.16,26.05,26.98,625.352,25.799,21859448,583221701.6,0.000081
568,2016/6/8,26.96,26.96,26.13,26.3,609.5907,25.1488,14484329,381646119.3,0.000081
568,2016/6/13,26,26.63,25.28,25.28,585.9488,24.1734,11882168,310319642.1,0.000081
568,2016/6/14,25.4,26.63,25.4,26.58,616.0806,25.4165,16237625,425785055.5,0.000081
568,2016/6/15,26.36,27.5,26.2,27.31,633.0008,26.1145,21858017,591829640.2,0.000081
568,2016/6/16,27.13,27.98,27.04,27.31,633.0008,26.1145,13277218,364809620.7,0.000081
568,2016/6/17,28.2,28.9,28.2,28.76,666.6094,27.5011,22194855,633246539.6,0.000081
568,2016/6/20,28.7,29.12,28.01,28.85,668.6955,27.5871,13993605,400032865.9,0.000081
568,2016/6/21,28.98,29.03,28.27,28.34,656.8745,27.0995,8730372,249116433.2,0.000081
568,2016/6/22,28.12,28.81,28.12,28.69,664.9869,27.4341,5968614,170875970.4,0.000081
568,2016/6/23,28.57,29.58,28.38,28.65,664.0598,27.3959,12408880,358923674.2,0.000081
568,2016/6/24,28.58,29.23,28,28.57,662.2055,27.3194,12394042,353928832.4,0.000081
568,2016/6/27,28.42,30.2,28.42,30.19,699.7545,28.8685,17551641,523101628.4,0.000081
568,2016/6/28,30.23,30.54,29.86,30.32,702.7677,28.9928,10603796,320502638.1,0.000081
568,2016/6/29,30.37,30.49,29.74,29.9,693.0327,28.5912,7754275,232136689,0.000081
568,2016/6/30,30,30.97,29.48,29.7,688.3971,28.3999,18606125,562069689.3,0.000081
568,2016/7/1,29.55,30.18,29.4,29.85,691.8738,28.5434,8145883,243302881,0.000081
568,2016/7/4,29.73,30.44,29.53,29.99,695.1188,28.6772,11628109,349099955.3,0.000081
568,2016/7/5,30,30.85,29.98,30.26,701.377,28.9354,14679937,446069216.9,0.000081
568,2016/7/6,30.2,33.29,30.1,33.01,765.1174,31.565,33498040,1072413109,0.000081
568,2016/7/7,32.58,33.08,31.78,32.18,745.8794,30.7714,20033619,651139669.3,0.000081
568,2016/7/8,32.1,32.97,31.5,32.8,760.25,31.3642,14300809,459463164.4,0.00008
568,2016/7/11,32.5,34.96,32.41,32.89,762.336,31.4503,27081598,913918544.7,0.00008
568,2016/7/12,32.82,33.93,32.59,33.21,769.7531,31.7563,23253299,770811822.3,0.00008
568,2016/7/13,33.29,33.32,32.13,32.6,755.6143,31.173,16085848,522318674.5,0.00008
568,2016/7/14,32.59,32.89,31.96,32.36,750.0515,30.9435,10491402,339748003.4,0.000079
568,2016/7/15,32.42,32.64,31.7,32.5,753.2965,31.0774,14950201,480512766.8,0.000079
568,2016/7/18,32.22,32.64,31.8,32.2,746.343,30.7905,13042188,420289169.5,0.000079
568,2016/7/19,32.3,32.3,30.52,31.04,719.4561,29.6813,28885961,897777776.5,0.000078
568,2016/7/20,31.15,31.27,30.7,30.83,714.5886,29.4805,9672286,299498416.9,0.000078
568,2016/7/21,30.85,31.6,30.83,31.1,720.8468,29.7386,13992201,437453092.2,0.000078
568,2016/7/22,31,31.24,29.95,30.12,698.132,28.8015,17154444,521093599,0.000078
568,2016/7/25,30.07,30.83,29.91,30.41,704.8537,29.0789,13124646,401120181.4,0.000078
568,2016/7/26,30.41,31.7,30.3,31.56,731.5088,30.1785,18010872,561784586.9,0.000078
568,2016/7/27,31.5,31.87,30.31,31.8,737.0716,30.408,18981646,593848670.2,0.000078
568,2016/7/28,31.6,33.46,31.28,32,741.7073,30.5993,23980802,776806829.3,0.000078
568,2016/7/29,32.05,33.25,32.05,32.49,753.0647,31.0678,17069287,558855308.7,0.000078
568,2016/8/1,32.4,32.4,30.89,31.59,732.2042,30.2072,13881379,437566737,0.000078
568,2016/8/2,31.38,31.68,30.45,31.11,721.0786,29.7482,15403854,475900822.5,0.000078
568,2016/8/3,31.1,31.76,30.75,31.31,725.7142,29.9395,7440688,233390637.8,0.000078
568,2016/8/4,31.25,31.28,30.65,31.1,720.8468,29.7386,7696935,237988212.3,0.000077
568,2016/8/5,31.05,31.3,30.89,30.92,716.6747,29.5665,4546739,141325226.6,0.000077
568,2016/8/8,30.9,31.4,30.6,31.4,727.8003,30.0255,12384641,383024369.7,0.000077
568,2016/8/9,31.25,32.52,31.03,32.18,745.8794,30.7714,16271817,518498586.5,0.000077
568,2016/8/10,32.14,32.39,31.91,32.13,744.7205,30.7236,9342426,299676030.3,0.000077
568,2016/8/11,32.2,33.18,32.02,32.22,746.8065,30.8096,19951661,651062807.3,0.000077
568,2016/8/12,31.19,31.5,30.46,31.15,740.5484,30.5514,15567827,480598388.2,0.000077
568,2016/8/15,31.1,32.35,30.77,32.11,763.371,31.493,18482849,585331827.6,0.000077
568,2016/8/16,32.1,32.98,31.46,31.62,751.722,31.0124,22945223,737488046.2,0.000077
568,2016/8/17,31.75,32.35,31.25,31.48,748.3937,30.8751,16846183,533192877.8,0.000077
568,2016/8/18,31.42,31.85,31.3,31.6,751.2465,30.9928,9963625,314953950.2,0.000077
568,2016/8/19,31.48,31.72,31.28,31.29,743.8767,30.6888,6339337,199052127,0.000077
568,2016/8/22,31.29,32.1,31.13,31.89,758.1408,31.2772,14704444,466930916.6,0.000077
568,2016/8/23,31.84,32.58,31.4,31.93,759.0918,31.3165,13441605,431476357.9,0.000077
568,2016/8/24,31.78,31.92,31.27,31.38,746.0163,30.777,8877875,279087806.4,0.000077
568,2016/8/25,31.18,31.3,30.75,30.97,736.2691,30.3749,9084983,281423144,0.000077
568,2016/8/26,30.99,31.18,30.8,31.01,737.2201,30.4141,4845661,150457188.7,0.000077
568,2016/8/29,31.04,31.2,30.8,30.92,735.0804,30.3259,4909021,152060655.2,0.000077
568,2016/8/30,30.91,31.35,30.9,31.23,742.4503,30.6299,6581134,204955929.5,0.000077
568,2016/8/31,31.4,32.12,31.35,31.87,757.6654,31.2576,13339440,424100957.9,0.000077
568,2016/9/1,32.03,32.12,31.55,31.6,751.2465,30.9928,6943892,220794179.7,0.000076
568,2016/9/2,31.5,31.77,31.18,31.37,745.7786,30.7672,6949509,218176452.2,0.000076
568,2016/9/5,31.4,31.96,31.2,31.65,752.4352,31.0418,6875927,218127064.9,0.000076
568,2016/9/6,31.65,32.19,31.5,32.19,765.2729,31.5715,10559154,337239143.9,0.000076
568,2016/9/7,32.15,32.19,31.58,31.68,753.1484,31.0713,11063714,351436467.1,0.000076
568,2016/9/8,31.74,31.85,31.5,31.64,752.1974,31.032,6480260,205223108,0.000076
568,2016/9/9,31.66,31.72,31,31.01,737.2201,30.4141,10002379,312351663.4,0.000076
568,2016/9/12,30.3,30.67,29.63,29.85,709.6427,29.2764,14493092,436347715.4,0.000076
568,2016/9/13,29.91,30.07,29.48,29.8,708.454,29.2274,7694467,228615838.8,0.000076
568,2016/9/14,29.63,29.79,29.32,29.5,701.3219,28.9331,5591053,165315678.7,0.000076
568,2016/9/19,29.6,30.3,29.58,30.17,717.2502,29.5903,7429566,222706908.1,0.000077
568,2016/9/20,30.07,30.25,29.95,30,713.2087,29.4235,4806729,144388790.6,0.000077
568,2016/9/21,30.08,30.15,29.68,29.9,710.8313,29.3255,4705688,140669537,0.000077
568,2016/9/22,30.06,30.68,29.96,30.52,725.571,29.9335,9185707,279629298.8,0.000077
568,2016/9/23,30.58,30.95,30.39,30.73,730.5634,30.1395,5651466,173314067.4,0.000077
568,2016/9/26,30.5,30.6,29.99,30.04,714.1596,29.4628,5140147,154717196.5,0.000077
568,2016/9/27,30.15,30.6,30.09,30.41,722.9559,29.8257,5460509,165879072.4,0.000077
568,2016/9/28,30.43,30.5,30.15,30.26,719.3898,29.6785,2363801,71652093.49,0.000077
568,2016/9/29,30.27,30.53,30.21,30.32,720.8163,29.7374,3625082,109989096.1,0.000077
568,2016/9/30,30.32,31.51,30.25,31.08,738.8842,30.4828,14922196,462764316.9,0.000077
568,2016/10/10,31.25,31.98,31.05,31.83,756.7144,31.2184,11743410,370470795.6,0.000077
568,2016/10/11,31.7,32.01,31.41,31.78,755.5258,31.1693,7285998,230518791.4,0.000077
568,2016/10/12,31.64,32.15,31.45,31.79,755.7635,31.1791,6881958,219642652.8,0.000077
568,2016/10/13,31.8,32.09,31.28,31.35,745.3031,30.7476,7279720,229597956.8,0.000077
568,2016/10/14,31.26,31.66,31.18,31.36,745.5408,30.7574,4881090,153401555.7,0.000077
568,2016/10/17,31.5,31.7,31.16,31.2,741.737,30.6005,4443752,139829489.3,0.000077
568,2016/10/18,31.3,31.88,31.24,31.72,754.0993,31.1105,10052488,318906071,0.000077
568,2016/10/19,31.74,31.97,31.59,31.97,760.0427,31.3557,8317367,264699625.1,0.000077
568,2016/10/20,32.01,32.43,31.62,31.66,752.6729,31.0516,10375227,332882953.8,0.000077
568,2016/10/21,31.75,31.85,31.33,31.68,753.1484,31.0713,6283422,197992693,0.000077
568,2016/10/24,31.65,32.05,31.54,31.68,753.1484,31.0713,8741857,277891643.7,0.000077
568,2016/10/25,31.61,33.3,31.61,33.29,791.4239,32.6503,21264631,694085987.3,0.000077
568,2016/10/26,33.15,35.88,33.01,34.59,822.3296,33.9253,25090659,867073068,0.000077
568,2016/10/27,34.2,35.18,33.9,34.86,828.7485,34.1902,13012059,451101982.9,0.000077
568,2016/10/28,34.69,35.16,33.96,34.61,822.8051,33.945,10378065,358506537.5,0.000077
568,2016/10/31,34.46,34.78,33.65,34.4,817.8126,33.739,7914065,270850597.7,0.000077
568,2016/11/1,34.41,35.4,34.11,35.4,841.5863,34.7198,9987738,347994829.7,0.000077
568,2016/11/2,35.42,35.43,34.47,34.6,822.5674,33.9351,8349258,290680243.2,0.000078
568,2016/11/3,34.32,35.07,34.32,34.9,829.6995,34.2294,6263241,217498449.3,0.000078
568,2016/11/4,34.7,35,33.72,34.13,811.3938,33.4742,7862535,269479380.2,0.000078
568,2016/11/7,33.99,34.24,33.61,33.9,805.9258,33.2486,8236472,279086138.3,0.000078
568,2016/11/8,34.15,34.95,33.94,34.47,819.4768,33.8076,9756114,337144286.3,0.000078
568,2016/11/9,34.54,34.97,33.8,34.77,826.6089,34.1019,9850806,340183051.4,0.000079
568,2016/11/10,35.01,35.19,34.75,35,832.0768,34.3275,7640245,266955370.3,0.000079
568,2016/11/11,34.89,34.89,34.09,34.5,820.19,33.8371,9784595,337004207.7,0.000079
568,2016/11/14,34.25,34.47,33.5,33.72,801.6466,33.0721,14051799,475790367.5,0.000079
568,2016/11/15,33.7,34.3,33.49,34.2,813.0579,33.5428,9263136,313951734.6,0.000079
568,2016/11/16,34.16,34.36,33.46,33.7,801.1711,33.0524,8641014,292589776.4,0.00008
568,2016/11/17,33.67,33.89,33.2,33.37,793.3258,32.7288,7507039,251513884.3,0.00008
568,2016/11/18,33.39,33.62,33.2,33.29,791.4239,32.6503,5435773,181565670.4,0.000081
568,2016/11/21,33.44,33.75,33.2,33.3,791.6617,32.6601,7914778,264777374.7,0.000081
568,2016/11/22,33.35,33.66,33.16,33.4,794.039,32.7582,8342989,277985382.9,0.000082
568,2016/11/23,33.5,34.05,33.34,34.05,809.4919,33.3957,17750163,598081087.7,0.000082
568,2016/11/24,34.13,34.17,33.4,33.73,801.8843,33.0819,16733371,564075027.7,0.000082
568,2016/11/25,33.75,34.09,33.4,33.65,799.9824,33.0034,9005245,303867516.5,0.000082
568,2016/11/28,33.97,34.35,33.63,33.78,803.073,33.1309,11154033,377712074.3,0.000083
568,2016/11/29,33.77,35.46,33.63,34.85,828.5108,34.1803,25927189,901891604,0.000083
568,2016/11/30,34.81,35.06,34.16,34.29,815.1975,33.6311,12873167,443269178,0.000083
568,2016/12/1,34.35,34.79,33.7,33.86,804.9749,33.2094,16817676,572850448.9,0.000084
568,2016/12/2,33.89,34.05,33.46,33.6,798.7937,32.9544,8628504,290882490.7,0.000084
568,2016/12/5,33.35,34.23,33.01,33.39,793.8013,32.7484,8096297,272706778.4,0.000085
568,2016/12/6,33.32,33.95,33.32,33.8,803.5485,33.1505,7383960,248373367,0.000085
568,2016/12/7,33.9,34.14,33.34,33.61,799.0315,32.9642,8709592,291608410.7,0.000085
568,2016/12/8,33.6,34.84,33.54,34.14,811.6315,33.484,18938311,650885819,0.000085
568,2016/12/9,34.2,34.79,34.12,34.32,815.9108,33.6605,9577792,329493739,0.000086
568,2016/12/12,34.76,35.24,32.78,33,784.5296,32.3659,17557348,596723986.3,0.000086
568,2016/12/13,33.06,33.99,33.06,33.88,805.4504,33.229,10883108,365540755.2,0.000086
568,2016/12/14,33.77,34.01,33.41,33.56,797.8428,32.9151,8093828,273329690.8,0.000086
568,2016/12/15,33.58,33.87,32.89,33.02,785.005,32.3855,9009745,299423041.2,0.000087
568,2016/12/16,33,33.28,32.82,32.98,784.0541,32.3463,6147696,203015094.2,0.000087
568,2016/12/19,33,34.1,33,33.6,798.7937,32.9544,10981426,369887077.6,0.000087
568,2016/12/20,33.4,33.68,33.28,33.39,793.8013,32.7484,6158264,205942473,0.000088
568,2016/12/21,33.42,33.9,33.36,33.53,797.1296,32.8857,6921105,231980148,0.000088
568,2016/12/22,33.55,33.75,33.18,33.29,791.4239,32.6503,6022577,200876279.5,0.000088
568,2016/12/23,33.27,33.39,32.28,32.39,770.0277,31.7676,11730363,382224985.6,0.000089
568,2016/12/26,32.29,32.51,31.77,32.36,769.3145,31.7382,6576268,210731561.7,0.000089
568,2016/12/27,32.4,32.65,32.2,32.39,770.0277,31.7676,5265870,170970430.1,0.000089
568,2016/12/28,32.44,32.58,32.02,32.28,767.4126,31.6597,5503890,177572305.9,0.000089
568,2016/12/29,32.2,32.48,31.96,32.3,767.888,31.6793,4306318,138827929.6,0.000089
568,2016/12/30,32.59,33.2,32.33,33,784.5296,32.3659,9287822,305502270.7,0.00009
568,2016/12/31,,,,,,,,,
568,2017/1/3,33.15,33.39,33.07,33.2,789.2843,32.562,4971389,165235220.5,0.00009
568,2017/1/4,33.18,34.5,33.12,34.35,816.624,33.69,11681838,396635628.8,0.00009
568,2017/1/5,34.4,34.91,33.92,34.38,817.3372,33.7194,13376702,461234410.1,0.000091
568,2017/1/6,34.15,34.91,34.15,34.43,818.5259,33.7684,10894820,376658851.5,0.000094
568,2017/1/9,34.39,34.89,34.35,34.55,821.3787,33.8861,7241846,251103265.9,0.000096
568,2017/1/10,34.43,34.77,34.3,34.36,816.8617,33.6998,4453789,153568616.9,0.000097
568,2017/1/11,34.41,34.48,33.85,33.9,805.9258,33.2486,4292146,145990985.6,0.000098
568,2017/1/12,33.9,34.18,33,33.08,786.4315,32.4444,7244740,242131303.8,0.0001
568,2017/1/13,33.08,33.42,32.55,33.1,786.9069,32.464,5823383,191873043.4,0.000101
568,2017/1/16,32.82,33.24,31.99,32.75,778.5862,32.1207,6187869,203038018.9,0.000101
568,2017/1/17,32.79,33.66,32.59,33.5,796.4164,32.8563,6993511,233061390.5,0.000102
568,2017/1/18,33.48,34.45,33.45,34.25,814.2466,33.5919,11046359,376532401.6,0.000103
568,2017/1/19,34.38,34.38,33.69,34,808.3032,33.3467,6949810,236312804.9,0.000104
568,2017/1/20,33.96,34.17,33.6,34.08,810.2051,33.4251,5412888,183724248.1,0.000105
568,2017/1/23,34.1,35.22,34.05,34.29,815.1975,33.6311,12631075,437541477.4,0.000105
568,2017/1/24,34.16,34.39,33.94,34.3,815.4353,33.6409,5790200,197831026.8,0.000105
568,2017/1/25,34.28,34.4,33.87,33.93,806.639,33.278,5961607,202551778.9,0.000106
568,2017/1/26,33.92,34.05,33.32,33.69,800.9334,33.0426,4570555,153770775.1,0.000106
568,2017/2/3,33.73,33.78,32.74,32.9,782.1522,32.2678,7297009,241852810.3,0.000107
568,2017/2/6,33,33.47,32.8,33.3,791.6617,32.6601,7216917,239089610.2,0.000108
568,2017/2/7,33.29,33.88,33.13,33.55,797.6051,32.9053,5681908,190865780.9,0.00011
568,2017/2/8,33.5,33.93,33.32,33.75,802.3598,33.1015,5575336,187796167.6,0.000113
568,2017/2/9,33.73,35.18,33.73,35.11,834.6919,34.4353,21024127,730922386.1,0.000114
568,2017/2/10,35.1,35.22,34.68,34.71,825.1825,34.043,9639472,337528189.2,0.000114
568,2017/2/13,34.93,37.31,34.78,36.06,857.2769,35.3671,17547902,632024660.2,0.000115
568,2017/2/14,35.93,36.84,35.6,36.5,867.7373,35.7986,11094070,403360291.1,0.000115
568,2017/2/15,36.5,36.77,36.02,36.22,861.0806,35.524,7321959,266675945.4,0.000116
568,2017/2/16,36.2,36.46,35.67,36.35,864.1712,35.6515,6414559,230803488.3,0.000116
568,2017/2/17,37,38.17,36.71,37,879.6241,36.289,12110907,454086465.7,0.000117
568,2017/2/20,37.13,38.95,37.06,38.66,919.0883,37.9171,17482991,670576332.3,0.000117
568,2017/2/21,38.65,39.16,37.9,38.5,915.2845,37.7602,7058113,271006603.2,0.000117
568,2017/2/22,38.51,39.5,38.1,38.81,922.6543,38.0643,8093784,314403434.1,0.000117
568,2017/2/23,38.79,39.58,37.85,38.08,905.2996,37.3483,11555503,445840066.4,0.000117
568,2017/2/24,38.18,38.62,37.57,38.36,911.9562,37.6229,6403476,243804255.8,0.000117
568,2017/2/27,38,38.18,37,37.05,880.8127,36.3381,11494685,428761407.7,0.000117
568,2017/2/28,37,37.73,36.95,37.39,888.8958,36.6715,7279508,272646712.5,0.000117
568,2017/3/1,37.39,38.28,37.39,37.91,901.2581,37.1815,9089134,345061965.1,0.000117
568,2017/3/2,38,38.75,37.7,37.95,902.209,37.2208,7299060,279218180.2,0.000118
568,2017/3/3,37.77,38.67,37.66,38.5,915.2845,37.7602,5001637,191666013.1,0.000118
568,2017/3/6,38.5,39.16,38,38.5,915.2845,37.7602,10094643,389555090.6,0.000118
568,2017/3/7,38.47,40,38.28,39.92,949.043,39.1529,11806963,468584808.2,0.000118
568,2017/3/8,39.94,40.13,39.55,39.92,949.043,39.1529,8599409,342462141.6,0.000118
568,2017/3/9,39.9,39.9,38.89,39.57,940.7223,38.8096,6254131,245506079.6,0.000118
568,2017/3/10,39.35,40.35,39.2,39.5,939.0581,38.741,8241409,328904730.7,0.000118
