,32,33,34,35,36,37,38,39,40,41
0,0.005232,0.004979,0.004564,0.003734,0.002964,0.002256,0.004172,0.003560,0.003617,0.003309
1,0.004979,0.006509,0.005391,0.004906,0.004051,0.003585,0.004259,0.005391,0.005153,0.003742
2,0.004564,0.005391,0.006362,0.004759,0.003819,0.003485,0.004525,0.005044,0.004877,0.004249
3,0.003734,0.004906,0.004759,0.005480,0.004262,0.004192,0.003403,0.005665,0.005246,0.003359
4,0.002964,0.004051,0.003819,0.004262,0.004902,0.004277,0.002499,0.004346,0.004389,0.002926
5,0.002256,0.003585,0.003485,0.004192,0.004277,0.005872,0.001810,0.005525,0.005054,0.002686
6,0.004172,0.004259,0.004525,0.003403,0.002499,0.001810,0.005182,0.002973,0.002984,0.003365
7,0.003560,0.005391,0.005044,0.005665,0.004346,0.005525,0.002973,0.008955,0.007563,0.003397
8,0.003617,0.005153,0.004877,0.005246,0.004389,0.005054,0.002984,0.007563,0.008139,0.003614
9,0.003309,0.003742,0.004249,0.003359,0.002926,0.002686,0.003365,0.003397,0.003614,0.003831
